record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
705,JOUR,Honey bee foraging ability suppressed by imidacloprid can be ameliorated by adding adenosine,"['Lin, Y.-C.', 'Lu, Y.-H.', 'Tang, C.-K.', 'Yang, E.-C.', 'Wu, Y.-L.']",Environmental Pollution,"Honey bees are important pollinators in most ecosystem, but they are currently facing many threats, which have led to a reduction in their population. Previous studies have indicated that neonicotinoid pesticide can impair the memory and learning ability of honey bees, which can eventually lead to a decline in their foraging and homing abilities. In this study, we investigated the homing ability barrier from the perspective of energy supply. We believe that when worker bees experience stress, their energy supply may shift from pro-movement to pro-resistance; this will lead to inadequate energy provision to the flight muscles, causing a reduction in wingbeat frequency and impairing the flight ability of the worker bees. To test this, the worker bees were treated with imidacloprid, and wing beats between the treatment groups were compared. Their glucose, glycogen, trehalose, and ATP contents were also measured, and their genes for energy metabolism and resistance were analyzed. The addition of adenosine improved the ATP content and helped recover the wingbeat frequency of the worker bees. The preliminary results obtained showed that wingbeat frequency and glucose content in the worker bees treated with imidacloprid were significantly lower than those in the control group. This result is consistent with our hypothesis and demonstrates that energy supply imbalances can prevent worker bees from returning to their hives. © 2023 Elsevier Ltd",2023///,2023,10.1016/j.envpol.2023.121920,332,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161702033&doi=10.1016%2fj.envpol.2023.121920&partnerID=40&md5=e996b704d7601d0d98dc2e1b6f1c5c73,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'imidacloprid', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'animal behavior', 'Article', 'controlled study', 'foraging behavior', 'nonhuman', 'honeybee', 'flight', 'Food products', 'Imidacloprids', 'comparative study', 'Apidae', 'Honey bees', 'Honey bee', 'homing behavior', 'Imidacloprid', ""Workers'"", 'ecosystem', 'Ecosystem', 'experimental study', 'metabolism', 'frequency analysis', 'genetic analysis', 'physiological response', 'physiological stress', '% reductions', 'Metabolism', 'adenosine', 'Adenosine', 'adenosine triphosphate', 'Adenosine Triphosphate', 'ATP content', 'energy metabolism', 'Energy metabolism', 'energy resource', 'Energy resources', 'Energy supplies', 'flight muscle', 'glucose', 'Glucose', 'Glucose content', 'glycogen', 'remediation', 'trehalose', 'wing', 'wingbeat frequency', 'Wingbeat frequency', 'worker bee']",,,,0,,0,780
722,JOUR,Mitochondrial Dysfunction: A Plausible Pathway for Honeybee Colony Collapse Disorder (CCD),"['Lu, CS', 'Chang, CH', 'Lemos, B', 'Zhang, Q', 'MacIntosh, D']",ENVIRONMENTAL SCIENCE & TECHNOLOGY LETTERS,"Neonicotinoids, the most widely used systemic insecticides in the world, have been shown to be one of the risk factors to colony collapse disorder (CCD). Although the exact underlying mechanisms of honeybee (Apis mellifera) CCD have not yet been confirmed, we postulated that mitochondrial DNA ( mtDNA) damage in honeybees resulting from sublethal neonicointoids exposure could be a plausible cause leading to malfunctioning thermoregulation. In this study, we used the relative mitochondrial DNA copy number (RmtDNAcn) as an early biomarker to elucidate the association between chronic sublethal neonicotinoids exposure and mtDNA damage in honeybees. We collected adult worker bees from hives that were either served as controls or exposed to a sub-lethal level of imidacloprid or clothianidin in three different brood generations that coincided with before, during, and after neonicotinoids treatments. Although there were no apparent adverse health effects in individual bees or the whole colony during and after neonicotinoids administration, the cumulative mtDNA damage in winter bees might have negatively impacted their hives' survival over winter due to the perturbation of energy metabolism. These results contribute to the explanation of a potential mechanism of CCD.",2020/04/14/,2020,10.1021/acs.estlett.0c00070,7,4,254,258,,,,2328-8930,WOS:000526328600006,,0,,0,781
165,JOUR,Impaired associative learning after chronic exposure to pesticides in young adult honey bees,"['Gonalons, C.M.', 'Farina, W.M.']",Journal of Experimental Biology,"Neonicotinoids are the most widespread insecticides in agriculture, preferred for their low toxicity to mammals and their systemic nature. Nevertheless, there have been increasing concerns regarding their impact on non-target organisms. Glyphosate is also widely used in crops and, therefore, traces of this pesticide are likely to be found together with neonicotinoids. Although glyphosate is considered a herbicide, adverse effects have been found on animal species, including honey bees. Apis mellifera is one of the most important pollinators in agroecosystems and is exposed to both these pesticides. Traces can be found in nectar and pollen of flowers that honey bees visit, but also in honey stores inside the hive. Young workers, which perform in-hive tasks that are crucial for colony maintenance, are potentially exposed to both these contaminated resources. These workers present high plasticity and are susceptible to stimuli that can modulate their behaviour and impact on colony state. Therefore, by performing standardised assays to study sublethal effects of these pesticides, these bees can be used as bioindicators. We studied the effect of chronic joint exposure to fieldrealistic concentrations of the neonicotinoid imidacloprid and glyphosate on gustatory perception and olfactory learning. Both pesticides reduced sucrose responsiveness and had a negative effect on olfactory learning. Glyphosate also reduced food uptake during rearing. The results indicate differential susceptibility according to honey bee age. The two agrochemicals had adverse effects on different aspects of honey bee appetitive behaviour, which could have repercussions for food distribution, propagation of olfactory information and task coordination within the nest. © 2018 Published by The Company of Biologists Ltd | Journal of Experimental Biology.",2018///,2018,10.1242/jeb.176644,221,7,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045350300&doi=10.1242%2fjeb.176644&partnerID=40&md5=e57097603f1fcd42ba06cc7571845ede,Scopus,,,,,0,,0,782
163,JOUR,Neonicotinoid-contaminated diet causes behavior changes in forager honey bees (Apis mellifera) that may reduce colony survival during late fall,"['Gooley, Z.C.', 'Gooley, A.C.', 'Reeve, J.D.']",Journal of Apicultural Research,"Neonicotinoid insecticides are often detected in pollen and nectar, which are the main food resources for honey bees. Sub-lethal and chronic exposure to these insecticides may have a prolonged effect on honey bees who are solely dependent on the stored food inside of the hive during cold weather. Our study investigated the effects of sub-lethal concentrations of imidacloprid on late fall forager honey bees’ behavior by accessing their activity levels and walking performance after being fed ad libitum with six different concentrations (2—125 μg/kg) of imidacloprid-dosed syrup for up to 48 h in the laboratory. Numbers of honey bees that walked after being released into a UV light illuminated tunnel decreased significantly as dosages of neonicotinoid in their diet increased. However, their walking speeds were not significantly affected by imidacloprid. The behavioral changes we observed in honey bees chronically exposed to neonicotinoid via diet could negatively affect individual honey bee performance of hive duties and consequently, colony survival during cold weather. © 2021 International Bee Research Association.",2021///,2021,10.1080/00218839.2021.1908739,60,5,726,733,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106215682&doi=10.1080%2f00218839.2021.1908739&partnerID=40&md5=8a678f888aca271cb35b2901ea94fbee,Scopus,"['Apis mellifera', 'behavior', 'cold weather', 'contaminated diet', 'imidacloprid']",,,,0,,0,783
421,JOUR,"Consumption of the neonicotinoid thiamethoxam during the larval stage affects the survival and development of the stingless bee, Scaptotrigona aff. depilis","['Rosa, A.S.', 'Teixeira, J.S.G.', 'Vollet-Neto, A.', 'Queiroz, E.P.', 'Blochtein, B.', 'Pires, C.S.S.', 'Imperatriz-Fonseca, V.L.']",Apidologie,"In Brazil, where the use of neonicotinoids is allowed in bee-attracting flowering crops, we investigated whether thiamethoxam intake during the larval stage of the native bee species Scaptotrigona aff. depilis affects the survival and development by exposing larvae to contaminated food. Our results indicated that the larvae exposed to the dose at a field-realistic level and to the doses ranging around it had their survival rates significantly impaired. At the highest doses, we observed larvae and pupae with shorter and longer development times, respectively, and the formation of smaller and asymmetric specimens. Evidently, we need to consider that thiamethoxam reaches the pollen and nectar at residual levels, and that they are processed by nurse bees before destined for offspring. Nevertheless, our findings suggest a warning, since the individuals had their biological parameters affected by thiamethoxam, when exposed to doses at field-realistic levels. © 2016, INRA, DIB and Springer-Verlag France.",2016///,2016,10.1007/s13592-015-0424-4,47,6,729,738,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994493281&doi=10.1007%2fs13592-015-0424-4&partnerID=40&md5=e4cfe9505adbcf809d32f9806c06e6c4,Scopus,,,,,0,,0,784
247,JOUR,Sensitivity of Buff-Tailed Bumblebee (Bombus terrestris L.) to Insecticides with Different Mode of Action,"['Cabezas, G.', 'Farinós, G.P.']",Insects,"Systemic insecticides are recognized as one of the drivers of the worldwide bee decline as they are exposed to them through multiple pathways. Specifically, neonicotinoids, some of which are banned for outdoor use in the European Union (EU), have been pointed out as a major cause of bee collapse. Thus, farmers have had to look for alternatives for pest control and use known insecticides or new substances reportedly less harmful to bees. We evaluated the oral acute toxicity of six insecticides (three of them systemic: imidacloprid, thiacloprid and sulfoxaflor) with four different modes of action on buff-tailed bumblebee workers (Bombus terrestris): two banned neonicotinoids (imidacloprid, thiacloprid), two pyrethroids (deltamethrin, esfenvalerate), one sulfoximine (sulfoxaflor) and a microbial insecticide based on Bacillus thuringiensis toxins, present in genetically modified (Bt) maize. The microbial insecticide only caused mortality to bumblebee workers at extremely high concentrations, so it is expected that Bt maize does not pose a risk to them. The toxicity of the other five insecticides on bumblebees was, from highest to lowest: imidacloprid, sulfoxaflor, deltamethrin, esfenvalerate and thiacloprid. This outcome suggests that certain insecticides in use are more toxic to B. terrestris than some banned neonicotinoids. Further chronic toxicity studies, under realistic conditions, are necessary for a proper risk assessment. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",2022///,2022,10.3390/insects13020184,13,2,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124662327&doi=10.3390%2finsects13020184&partnerID=40&md5=680d4303a6638978517ab2cb850f180e,Scopus,"['Neonicotinoids', 'Sulfoxaflor', 'Imidacloprid', 'Thiacloprid', 'Pollinators', 'Acute toxicity', 'Bacillus thuringiensis', 'Pyrethroids', 'Deltamethrin', 'Bioassays', 'Commercial hives', 'Cry1Ab', 'Esfenvalerate']",,,,0,,0,785
177,JOUR,Reduction in homing flights in the honey bee Apis mellifera after a sublethal dose of neonicotinoid insecticides,"['Matsumoto, T.']",Bulletin of Insectology,"The negative effects of a commonly applied systemic insecticide, neonicotinoid, on the honey bee Apis mellifera L. are of great concern worldwide, as the use of the chemical is expanding. Recently, special attention has been paid to the sublethal effects of insecticides. An increasing number of studies has identified sublethal effects on the honey bee in the laboratory or in experimental cages, but so far, few studies have examined sublethal effects in the field. To reveal sublethal effects under field conditions, I examined whether the proportion of successful homing flights by foraging honey bees during 30 min after release decreased after bees were topically exposed to insecticides. Honey bees were treated with two types of neonicotinoid insecticide (clothianidin, dinotefuran) and two types of previously common insecticide (etofenprox [pyrethroid] and fenitrothion [organophosphate]) at five different doses (one-half, one-fourth, one-tenth, one-twentieth, and one-fortieth of their median lethal dose - LD50). Then the bees were released 500 m from their hives in the field. The proportions of successful homing flights by bees exposed to neonicotinoids and pyrethroid decreased with doses of one-tenth LD50 (2.18 ng/ head for clothianidin, 7.5 ng/ head for dinotefuran) or more and one-fourth LD50 (32.5 ng/ head for pyrethroid) or more, respectively, whereas bees exposed to organophosphate did not significantly show a response at any sublethal dose though the trend in decline appeared to. Flight times were not significantly different among treatments at any dose. These results indicate that neonicotinoid and pyrethroid exposure reduced successful homing flights at doses far below the LD50 in the field. Moreover, neonicotinoid caused reductions at relatively lower exposure than pyrethroid.",2013///,2013,,66,1,1,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877647374&partnerID=40&md5=3cd1d9f5b223c005f59c51d378ee1e27,Scopus,,,,,0,,0,786
730,JOUR,Exposure to thiamethoxam during the larval phase affects synapsin levels in the brain of the honey bee,"['Tavares, D.A.', 'Roat, T.C.', 'Silva-Zacarin, E.C.M.', 'Nocelli, R.C.F.', 'Malaspina, O.']",Ecotoxicology and Environmental Safety,"Thiamethoxam (TMX) is a neurotoxic insecticide widely used for insect pest control. TMX and other neonicotinoids are reported to be potential causes of honey bee decline. Due to its systematic action, TMX may be recovered in pollen, bee bread, nectar, and honey, which make bees likely to be exposed to contaminated diet. In this study, we used immunolabeling to demonstrate that sublethal concentrations of TMX decrease the protein levels of synapsin in the mushroom bodies (MBs) and the antennal lobes (ALs) of pupae and newly emerged worker bees that were exposed through the food to TMX during the larval phase. A decrease in the synapsin level was observed in the MBs of pupae previously exposed to 0.001 and 1.44 ng/µL and in newly emerged bees previously exposed to 1.44 ng/µL and no changes were observed in the optical lobes (OLs). In the ALs, the decrease was observed in pupae and newly emerged bees exposed to 1.44 ng/µL. Because the MBs and ALs are brain structures involved in stimuli reception, learning, and memory consolidation and because synapsin is important for the regulation of neurotransmitter release, we hypothesize that exposure to sublethal concentrations of TMX during the larval stage may cause neurophysiological disorders in honey bees. © 2018 Elsevier Inc.",2019///,2019,10.1016/j.ecoenv.2018.11.048,169,,523,528,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056819414&doi=10.1016%2fj.ecoenv.2018.11.048&partnerID=40&md5=b2de92bf068a1cbab18fb4514594a35a,Scopus,,,,,0,,0,787
795,JOUR,"Differential Production of Nitric Oxide and Hydrogen Peroxide among Drosophila melanogaster, Apis mellifera, and Mamestra brassicae Immune-Activated Hemocytes after Exposure to Imidacloprid and Amitraz","['Sukkar, D', 'Laval-Gilly, P', 'Bonnefoy, A', 'Malladi, S', 'Azoury, S', 'Kanso, A', 'Falla-Angel, J']",INSECTS,"Simple Summary Pesticide exposure is a risk factor affecting insect immune response and may participate in honeybee colony deaths. Changes in the immune response may hinder insects more susceptible to diseases and increase the risk of pathogen infection and pest resistance. We found that imidacloprid and amitraz alter the oxidative response of insect hemocytes at different concentrations of the immune stimulator, zymosan A. There is a differential effect of imidacloprid and amitraz on hemocytes of insects from different orders and their effect on oxidative response in insects persists beyond the point of early contact with zymosan A. Invertebrates have a diverse immune system that responds differently to stressors such as pesticides and pathogens, which leads to different degrees of susceptibility. Honeybees are facing a phenomenon called colony collapse disorder which is attributed to several factors including pesticides and pathogens. We applied an in vitro approach to assess the response of immune-activated hemocytes from Apis mellifera, Drosophila melanogaster and Mamestra brassicae after exposure to imidacloprid and amitraz. Hemocytes were exposed to the pesticides in single and co-exposures using zymosan A for immune activation. We measured the effect of these exposures on cell viability, nitric oxide (NO) production from 15 to 120 min and on extracellular hydrogen peroxide (H2O2) production after 3 h to assess potential alterations in the oxidative response. Our results indicate that NO and H2O2 production is more altered in honeybee hemocytes compared to D. melanogaster and M. brassicae cell lines. There is also a differential production at different time points after pesticide exposure between these insect species as contrasting effects were evident with the oxidative responses in hemocytes. The results imply that imidacloprid and amitraz act differently on the immune response among insect orders and may render honeybee colonies more susceptible to infection and pests.",2023/02//,2023,10.3390/insects14020174,14,2,,,,,"['neonicotinoids', 'pesticides', 'insects', 'humoral response', 'inflammatory response', 'invertebrate immunity']",2075-4450,WOS:000939059500001,,0,,0,788
535,JOUR,Acute oral and contact toxicity of three plant protection products to adult solitary bees osmia bicornis,"['Mokkapati, J.S.', 'Wnęk, A.', 'Laskowski, R.', 'Bednarska, A.J.']",Polish Journal of Environmental Studies,"Bee pollinators decline worldwide over the last decades mainly due to the widespread use of pesticides. However, the data on wild bee sensitivity to pesticides are scarce. As it may not be possible to stop using pesticides at the moment due to a growing food demand, we need to make every effort to ensure that they are used in a way that do not jeopardize pollinator populations. We tested the toxicity of three agrochemicals, namely Dursban 480 EC with chlorpyrifos as active ingredient (a.i.), Sherpa 100 EC (a.i. cypermethrin), and Mospilan 20 SP (a.i. acetamiprid), to female Osmia bicornis through oral and contact exposures. The estimated LC50 s at infinite-time were lower than concentrations recommended for field application for Dursban in both exposure routes, whereas in case of Sherpa and Mospilan the values were lower for oral exposure only. Regardless of the exposure route, high mortality in less than 24 hours was observed in Dursban-treated bees at a fraction of concentration actually used by farmers in the field, indicating high toxicity of this product to O. bicornis. Therefore, some commonly used insecticides may cause unacceptable effects to pollinators even when applied in the field according to recommendations, indicating the urgent need for revising current pesticide usage regulations. © 2021, HARD Publishing Company. All rights reserved.",2021///,2021,10.15244/pjoes/130516,30,5,4105,4113,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111361916&doi=10.15244%2fpjoes%2f130516&partnerID=40&md5=fe9e017f4f1a000e85c7bdd5a43af435,Scopus,"['Insecticides', 'Pollinators', 'Acute toxicity', 'Ecological risk assessment', 'Red mason bee']",,,,0,,0,789
195,JOUR,Synergistic mortality between a neonicotinoid insecticide and an ergosterol-biosynthesis-inhibiting fungicide in three bee species,"['Sgolastra, F.', 'Medrzycki, P.', 'Bortolotti, L.', 'Renzi, M.T.', 'Tosi, S.', 'Bogo, G.', 'Teper, D.', 'Porrini, C.', 'Molowny-Horas, R.', 'Bosch, J.']",Pest Management Science,"BACKGROUND: Neonicotinoid insecticides have been identified as an important factor contributing to bee diversity declines. Nonetheless, uncertainties remain about their impact under field conditions. Most studies have been conducted on Apis mellifera and tested single compounds. However, in agricultural environments, bees are often exposed to multiple pesticides. We explore the synergistic mortality between a neonicotinoid (clothianidin) and an ergosterol-biosynthesis-inhibiting fungicide (propiconazole) in three bee species (A. mellifera, Bombus terrestris, Osmia bicornis) following oral exposure in the laboratory. RESULTS: We developed a new approach based on the binomial proportion test to analyse synergistic interactions. We estimated uptake of clothianidin per foraging bout in honey bees foraging on seed-coated rapeseed fields. We found significant synergistic mortality in all three bee species exposed to non-lethal doses of propiconazole and their respective LD10 of clothianidin. Significant synergism was only found at the first assessment times in A. mellifera (4 and 24 h) and B. terrestris (4 h), but persisted throughout the experiment (96 h) in O. bicornis. O. bicornis was also the most sensitive species to clothianidin. CONCLUSION: Our results underscore the importance to test pesticide combinations likely to occur in agricultural environments, and to include several bee species in environmental risk assessment schemes. © 2016 Society of Chemical Industry. © 2016 Society of Chemical Industry",2017///,2017,10.1002/ps.4449,73,6,1236,1243,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006314459&doi=10.1002%2fps.4449&partnerID=40&md5=1fb3bfcbc105952ff4abfb3ac370d3e6,Scopus,,,,,0,,0,790
481,JOUR,Chemical Stimulants and Stressors Impact the Outcome of Virus Infection and Immune Gene Expression in Honey Bees (Apis mellifera),"['Parekh, F.', 'Daughenbaugh, K.F.', 'Flenniken, M.L.']",Frontiers in Immunology,"Western honey bees (Apis mellifera) are ecologically, agriculturally, and economically important plant pollinators. High average annual losses of honey bee colonies in the US have been partially attributed to agrochemical exposure and virus infections. To examine the potential negative synergistic impacts of agrochemical exposure and virus infection, as well as the potential promise of phytochemicals to ameliorate the impact of pathogenic infections on honey bees, we infected bees with a panel of viruses (i.e., Flock House virus, deformed wing virus, or Sindbis virus) and exposed to one of three chemical compounds. Specifically, honey bees were fed sucrose syrup containing: (1) thyme oil, a phytochemical and putative immune stimulant, (2) fumagillin, a beekeeper applied fungicide, or (3) clothianidin, a grower-applied insecticide. We determined that virus abundance was lower in honey bees fed 0.16 ppm thyme oil augmented sucrose syrup, compared to bees fed sucrose syrup alone. Parallel analysis of honey bee gene expression revealed that honey bees fed thyme oil augmented sucrose syrup had higher expression of key RNAi genes (argonaute-2 and dicer-like), antimicrobial peptide expressing genes (abaecin and hymenoptaecin), and vitellogenin, a putative honey bee health and age indicator, compared to bees fed only sucrose syrup. Virus abundance was higher in bees fed fumagillin (25 ppm or 75 ppm) or 1 ppb clothianidin containing sucrose syrup relative to levels in bees fed only sucrose syrup. Whereas, honey bees fed 10 ppb clothianidin had lower virus levels, likely because consuming a near lethal dose of insecticide made them poor hosts for virus infection. The negative impact of fumagillin and clothianidin on honey bee health was indicated by the lower expression of argonaute-2, dicer-like, abaecin, and hymenoptaecin, and vitellogenin. Together, these results indicate that chemical stimulants and stressors impact the outcome of virus infection and immune gene expression in honey bees. Copyright © 2021 Parekh, Daughenbaugh and Flenniken.",2021///,2021,10.3389/fimmu.2021.747848,12,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119424616&doi=10.3389%2ffimmu.2021.747848&partnerID=40&md5=6ce717af8214299de79f4875b7186423,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'neonicotinoid', 'Neonicotinoids', 'pollinator', 'Article', 'controlled study', 'female', 'nonhuman', 'pesticide', 'Pesticides', 'Apis mellifera', 'clothianidin', 'drug effect', 'guanidine derivative', 'Guanidines', 'thiazole derivative', 'Thiazoles', 'adult', 'deformed wing virus', 'Drosophila melanogaster', 'gene expression', 'Varroa destructor', 'food intake', 'polypeptide antibiotic agent', 'vitellogenin', 'LD50', 'fungicide', 'heat shock protein 90', 'real time polymerase chain reaction', 'honey bee', 'ribosome protein', 'protein expression', 'real time reverse transcription polymerase chain reaction', 'unsaturated fatty acid', 'virology', 'Gene Expression', 'lethal dose', 'immunology', 'Thymol', 'RNA interference', 'beekeeper', 'thymol', 'RNA isolation', 'virus load', 'heat shock protein', 'complementary DNA', 'vegetable oil', 'observational study', 'virus infection', 'green fluorescent protein', 'immunocompetence', 'argonaute 2 protein', 'BHK-21 cell line', 'chemical stimulation', 'cyclohexane derivative', 'Cyclohexanes', 'dicer', 'eye color', 'Fatty Acids, Unsaturated', 'Flock house virus', 'fumagillin', 'honey bee viruses', 'immunostimulating agent', 'immunostimulation', 'insect antiviral defense', 'pectate lyase', 'Plant Oils', 'plaque forming unit', 'plasmid', 'Sanger sequencing', 'sesquiterpene', 'Sesquiterpenes', 'Sindbis virus', 'thyme oil', 'Thymus (plant)', 'Thymus Plant', 'virus cell interaction', 'Virus Diseases', 'virus replication', 'virus transmission']",,,,0,,0,791
122,JOUR,Field-realistic exposure to the novel insecticide flupyradifurone reduces reproductive output in a bumblebee (Bombus impatiens),"['Richardson, LI', 'Siviter, H', 'Jha, S', 'Muth, F']",JOURNAL OF APPLIED ECOLOGY,"Novel insecticides are continuously being developed for application in response to increased legal restriction of previously developed insecticides and resistance in target insects. These novel insecticides, such as flupyradifurone (FPF), remain relatively untested on non-target organisms, including bumblebees. Further, existing tests on honeybees tend to focus on adult mortality and thus sub-lethal effects, such as impacts on reproductive output, are neglected, despite their importance for population-level impacts. To address if the novel insecticide FPF has sub-lethal effects on bumblebee reproduction and behaviour, we established microcolonies and chronically exposed them to field-realistic concentrations over a 14-day period. We found that exposure to FPF reduced the bumblebees' reproductive output in terms of the number of larvae produced and the mean mass of each larval instar. FPF-treated bees also stored less sucrose and constructed fewer honeypots. However, adult bumblebee mortality was similar between control and FPF-exposed microcolonies. Our results show that field-realistic FPF exposure leads to increased larval mortality and/or delayed larval development, as well as reduced nectar storage, without affecting adult mortality. Policy implications. Insecticides that impair bumblebee reproduction can have long-term population-level consequences, even if adult bees do not experience increased mortality. Despite this fact, sub-lethal effects, such as impacts on reproduction, are not mandatorily assessed within the regulatory process. Our findings highlight the importance of determining sub-lethal effects of pesticides across developmental stages, as well as using pollinator species other than honeybees within the regulatory process.",2024/08//,2024,10.1111/1365-2664.14706,61,8,1932,1943,,,"['adult', 'bee', 'bumblebee health', 'butenolide', 'insecticide', 'larval development', 'microcolony', 'mortality', 'pesticide', 'pollution exposure', 'reproduction', 'risk assessment', 'sub-lethal effects', 'sublethal effect']",0021-8901,WOS:001249586600001,,0,,0,792
354,JOUR,Seed treatment with neonicotinoid insecticides does not affect the foraging behavior of honey bees,"['Chandrakumara, K.', 'Muralimohan, K.', 'S, A.H.', 'Gundoju, S.', 'Belavadi, V.V.', 'Ramanappa, T.M.']",Apidologie,"The widespread use of neonicotinoid insecticides in the agricultural ecosystems is said to be one of the causes for the alarming bee decline observed around the world. However, the evidences against neonicotinoids are inconclusive. In this study, we assessed the impact of neonicotinoids (imidacloprid, and thiamethoxam), when applied as seed treatment and foliar sprays, on the foraging activity of honey bees. When applied as seed treatment, residues of the tested molecules in the pollen and nectar samples were present below quantifiable levels (< LOQ). At 3 days after spraying, residues of imidacloprid and thiamethoxam were 0.86 and 0.96 mg/kg in the leaf samples, 0.15 and 0.23 mg/kg in the pollen samples, and 0.07 and 0.07 mg/kg in the nectar samples, respectively. Further, the foraging activity of the bees did not appear to be impacted when neonicotinoids were applied as seed treatment. Contrarily, foliar application of the neonicotinoides significantly reduced the foraging activity between 1 and 3 days after application. Nonetheless, the foraging activity was comparable to the control levels 7 days after spraying. It appears that there is little short-term impact of neonicotinoids on the foraging activity of bees, especially when applied as seed treatment. © 2023, INRAE, DIB and Springer-Verlag France SAS, part of Springer Nature.",2023///,2023,10.1007/s13592-023-01007-x,54,3,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159940679&doi=10.1007%2fs13592-023-01007-x&partnerID=40&md5=11c3cec9c0d2e49836b530b6b9a0af9f,Scopus,"['imidacloprid', 'insecticide', 'foraging behavior', 'neonicotinoid pesticide', 'honeybee', 'thiamethoxam', 'neonicotinoids', 'agricultural ecosystem', 'honey bees', 'seed treatment', 'crop residue', 'residues']",,,,0,,0,793
86,JOUR,Survival rate and changes in foraging performances of solitary bees exposed to a novel insecticide,"['Boff, S.', 'Scheiner, R.', 'Raizer, J.', 'Lupi, D.']",Ecotoxicology and Environmental Safety,"Solitary bees are among the most important pollinators worldwide however population declines especially in croplands has been noticed. The novel pesticide sulfoxaflor is a competitive modulator of nicotinic acetylcholine receptors (nAChR) in insects. While there is evidence of a negative impact of neonicotinoids on bees of several social organization levels, our overall knowledge on the impact of sulfoxaflor on bees is poor. Here we present for the first time a study showing effects of field realistic doses of sulfoxaflor on solitary bees. Bees submitted to long term exposure of field realistic doses of sulfoxaflor (5 µg dm-3, 10 µg dm-3, 50 µg dm-3) and control were observed regarding their survival rate. Moreover, we recorded metrics related to flower visitation and flight performance. We discover that the highest field realistic dose is lethal to Osmia bicornis along five days of exposure. The effect of sulfoxaflor reduces the outcome of foraging, important features for fruit and seed production of cross-pollinated plant species. Bees exposed to pesticide visited flowers mostly walking rather than flying. Flight performance was also impaired by the pesticide. © 2021 The Authors",2021///,2021,10.1016/j.ecoenv.2020.111869,211,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099194848&doi=10.1016%2fj.ecoenv.2020.111869&partnerID=40&md5=307fdc3360be135569cd7433a7923864,Scopus,"['analysis of covariance', 'animal', 'Animals', 'Article', 'bee', 'Bee survival', 'Bees', 'chromatography', 'conditioning', 'controlled study', 'correlation coefficient', 'Crop pesticide', 'drug effect', 'environmental exposure', 'environmental monitoring', 'environmental protection', 'feeding behavior', 'Feeding Behavior', 'flight behavior', 'Flight behaviour', 'flower', 'Flower visitation rate', 'flower visiting', 'Flowers', 'flying', 'foraging', 'foraging behavior', 'Hexapoda', 'honeybee', 'insecticide', 'Insecticides', 'memory', 'neonicotinoid', 'Neonicotinoids', 'nicotinic receptor', 'nonhuman', 'Osmia bicornis', 'pesticide', 'Pesticides', 'physiology', 'pollination', 'Pollination', 'pollution exposure', 'pyridine derivative', 'Pyridines', 'smelling', 'structural equation modeling', 'sublethal effect', 'Sublethal effects', 'sulfoxaflor', 'Sulfoxaflor', 'Sulfur Compounds', 'sulfur derivative', 'survival', 'survival rate', 'Survival Rate', 'velocity']",,,,0,,0,794
