record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,issn,accession_number,start_page,end_page,url,name_of_database,keywords,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
92,JOUR,"Acute toxicity of pesticide mixtures to honey bees is generally additive, and well predicted by Concentration Addition","['Taenzler, V.', 'Weyers, A.', 'Maus, C.', 'Ebeling, M.', 'Levine, S.', 'Cabrera, A.', 'Schmehl, D.', 'Gao, Z.', 'Rodea-Palomares, I.']",Science of the Total Environment,"Understanding the frequency of non-additive effects of pesticides (synergism and antagonism) is important in the context of risk assessment. The goal of this study was to investigate the prevalence of non-additive effects of pesticides to honey bees (Apis mellifera). We investigated a large set of mixtures including insecticides and fungicides of different chemical modes of action and classes. The mixtures included represent a relevant sample of pesticides that are currently used globally. We investigated whether the experimental toxicity of the mixtures could be predicted based on the Concentration Addition (CA) model for acute contact and oral adult bee toxicity tests. We measured the degree of deviation from the additivity predictions of the experimental toxicity based on the well-known Mixture Deviation Ratio (MDR). Further, we investigated the appropriate MDR thresholds that should be used for the identification of non-additive effects based on acceptable rates for false positive (alpha) and true positive (beta) findings. We found that a deviation factor of MDR = 5 is a sound reference for labeling potential non-additive effects in acute adult bee experimental designs when assuming a typical Coefficient of Variation (CV%) = 100 in the determination of the LD50 of a pesticide (a factor of 2× deviation in the LD 50 resulting from inter-experimental variability). We found that only 2.4 % and 9 % of the mixtures evaluated had an MDR > 5 and MDR < 0.2, respectively. The frequency and magnitude of deviation from additivity found for bees in this study are consistent with those of other terrestrial and aquatic taxa. Our findings suggest that additivity is a good baseline for predicting the toxicity of pesticide mixtures to bees, and that the rare cases of synergy of pesticide mixtures to bees are not random but have a mechanistic basis. © 2022 The Authors",2023///,2023,10.1016/j.scitotenv.2022.159518,857,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140783605&doi=10.1016%2fj.scitotenv.2022.159518&partnerID=40&md5=6f800aae18835c979ed4c168161574ac,Scopus,"['acute toxicity', 'Acute toxicity', 'additive', 'Additive effects', 'Additives', 'additivity', 'Additivity', 'additivity effect', 'additivity predictions', 'adult', 'animal', 'Animals', 'Apis mellifera', 'Article', 'bee', 'Bees', 'bifenthrin', 'biological activity', 'clothianidin', 'coefficient of variation', 'concentration (composition)', 'concentration addition', 'Concentration addition', 'concentration addition model', 'cyfluthrin', 'cyhalothrin', 'cypermethrin', 'deltamethrin', 'endosulfan', 'ethiprole', 'etofenprox', 'experimental cumulative distribution function', 'experimental design', 'experimental toxicity', 'exposure route', 'exposure time', 'fenpropidin', 'fipronil', 'fluoxastrobin', 'flupyradifurone', 'Food products', 'fungicide', 'Fungicides, Industrial', 'Honey bee', 'honey bees', 'honeybee', 'imidacloprid', 'insecticide', 'Insecticides', 'isoflucypram', 'LD50', 'Lethal Dose 50', 'methamidophos', 'methiocarb', 'mixture deviation ratio', 'mixtures', 'Mixtures', 'non additive effects', 'Non-additive', 'nonhuman', 'pesticide', 'Pesticide mixture', 'pesticides', 'Pesticides', 'physical parameters', 'prevalence', 'probability', 'prochloraz', 'prothioconazole', 'Risk assessment', 'Risks assessments', 'spiromesifen', 'spirotetramat', 'spiroxamine', 'synergistic effect', 'synergy', 'Synergy', 'tebuconazole', 'tetraniliprole', 'thiacloprid', 'thiodicarb', 'toxicity', 'Toxicity', 'toxicity testing', 'toxicological parameters', 'transfluthrin', 'triadimenol', 'unclassified drug']",,0,,0,94
7,JOUR,Effects of clothianidin on antioxidant enzyme activities and malondialdehyde level in honey bee drone semen,"['Abdelkader, F.B.', 'Kairo, G.', 'Bonnet, M.', 'Barbouche, N.', 'Belzunces, L.P.', 'Brunet, J.L.']",Journal of Apicultural Research,"Neonicotinoids can cause a variety of adverse sublethal effects in workers and queens honey bees. However, despite their key role in reproduction, drones have not received much attention on how neonicotinoids can affect their fertility. The aim of this study was to assess the influence of clothianidin exposure of drones at sexual maturity stage, on antioxidant enzyme activities, malondialdehyde (MDA) level and on protein content of semen. Our results show for the first time that clothianidin elicits significant increases in superoxide dismutase, of glutathione peroxidase, of catalase and of MDA level. Protein content in semen of drones exposed to clothianidin was significantly decreased. This study suggested that drones exposed to clothianidin at the stage of sexual maturity could induce oxidative stress in spermatozoa of drones which could affect the semen quality and therefore the queen fecundity. © 2019, © 2019 International Bee Research Association.",2019///,2019,10.1080/00218839.2019.1655182,58,5,,,740.0,745.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071180888&doi=10.1080%2f00218839.2019.1655182&partnerID=40&md5=bd735a34854af2812962edbcbb227c13,Scopus,,,0,,0,95
145,JOUR,Chronic exposure to imidacloprid or thiamethoxam neonicotinoid causes oxidative damages and alters carotenoid-retinoid levels in caged honey bees (Apis mellifera),"['Gauthier, M.', 'Aras, P.', 'Paquin, J.', 'Boily, M.']",Scientific Reports,"Over the last decade, the persistent dwindling of the populations of honey bees has become a growing concern. While this phenomenon is partly attributed to neonicotinoids (NEOCs), chronic exposures to these insecticides at environmentally-relevant concentrations are needed to fully estimate their implications. In this study, honey bees were orally exposed for 10 days to low field-realistic concentrations of NEOCs known for their effects on the cholinergic system (imidacloprid – IMI or thiamethoxam – THM). Selected biomarkers were measured such as acetylcholinesterase (AChE) activity, lipid peroxidation (LPO), α-tocopherol as well as several forms of vitamin A (retinoids) and carotenoids. Bees exposed to IMI showed lower levels of two carotenoids (α-carotene and α-cryptoxanthin) and α-tocopherol. The THM exposure increased the oxidized vitamin A metabolites in bees conjointly with the LPO. These results could be the consequence of a pro-oxidant effect of NEOCs and were observed at levels where no effects were recorded for AChE activity. This study reveals that exposure to low levels of NEOCs alters the carotenoid-retinoid system in honey bees. This would merit further investigation as these compounds are important in various aspects of bees’ health. Overall, this study contributes to the development of biomonitoring tools for the health of bees and other pollinators. © 2018, The Author(s).",2018///,2018,10.1038/s41598-018-34625-y,8,1,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056067652&doi=10.1038%2fs41598-018-34625-y&partnerID=40&md5=d023147184001268f7cd12722e43fe07,Scopus,,,0,,0,96
37,JOUR,Evaluation of persistence of insecticide toxicity in honey bees (Apis mellifera L.),"['Pashte, V.V.', 'Patil, C.S.']",Indian Journal of Biochemistry and Biophysics,"Study on persistence toxicity of different insecticides focusing newer compounds (imidacloprid, flipronil, and indoxacarb), conventional insecticides (dimethoate and cypermenthrin) and botanical insecticide (azadirachtin) to Apis mellifera was conducted on sunflower. Fipronil recorded higher residual toxicity to honey bees with a PT50value of 5.83 days. It was followed by imidacloprid (5.74 days), cypermethrin (4.38 days), dimethoate (2.56 days) and indoxacarb (2.02 days). The order of relative persistence of insecticides was: fipronil 45 g a.i./ha > imidacloprid 20 g a.i./ha > cypermethrin 65 g a.i./ha > dimethoate 200 g a.i./ha > indoxacarb 44 g a.i./ha. Residues of all tested insecticides persisted after the application was highly toxic to A. mellifera. Findings focus on the indirect application hazards to the honey bees. © 2017, National Institute of Science Communication and Information Resources (NISCAIR) . All rights reserved.",2017///,2017,,54,03-Apr,,,150.0,155.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034622013&partnerID=40&md5=7ee5422d63d641c8d1abce5c74d979a7,Scopus,,,0,,0,97
179,CONF,Comparative chronic toxicity of three neonicotinoids on New Zealand packaged honey bees,"['Wood, SC', 'Kozii, IV', 'Koziy, RV', 'Epp, T', 'Simko, E']",HAZARDS OF PESTICIDES TO BEES,,2018///,2018,10.5073/jka.2018.462.039,462,,1868-9892,WOS:000457670000040,137.0,137.0,,,,,0,,0,98
155,JOUR,Effects of five insecticides on main pests and pollinators in alfalfa seed fields,"['Yang, X.', 'Zhu, M.', 'Shi, J.', 'Zhang, R.', 'Zhao, Z.', 'Zhang, J.']",Journal of Plant Protection,"To identify pesticides with higher effectiveness and lower toxicity, the indoor virulence and field efficacy of five pesticides 1.5% pyrethrin, 0.3% azadirachtin, 4% abamectin·acetamiprid, 2.5% cyhalothrin, and 70% imidacloprid were assessed on the major pests of alfalfa seed fields, specifically Odontothrips loti and pea aphid Acyrthosiphon pisum. The effects of these five insecticides on the abundance and diversity indices of major pollinators were also analyzed. The results showed that the toxicity of 0.3% azadirachtin was relatively high for O. loti and A. pisum with LC50 values of 1.093 mg/L and 2.864 mg/L, respectively. Both 70% imidacloprid and 4% abamectin·acetamiprid showed high efficacy against both O. loti and A. pisum, with the highest efficacy exceeding 85.00%. However these two pesticides posed a greater threat to pollinators, while 0.3% azadirachtin was less threatening to them. It was recommended to use 0.3% azadirachtin (diluted 1 000 times) for pest control in alfalfa during the flowering stage.Meanwhile, 70% imidacloprid (diluted 1 000 times) and 4% abamectin·acetamiprid (diluted 1 000 times) can be used alternatively during the non-flowering stage for pest control. © 2023 Editorial Board of Journal of Plant Protection. All rights reserved.",2023///,2023,10.13802/j.cnki.zwbhxb.2023.2023841,50,6,,,1641.0,1650.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195873205&doi=10.13802%2fj.cnki.zwbhxb.2023.2023841&partnerID=40&md5=f151e1eb794948be86ce4d4d3627decc,Scopus,"['Acyrthosiphon pisum', 'efficacy', 'indoor virulence', 'insecticide', 'Odontothrips loti', 'pollinator']",五种杀虫剂对苜蓿种子田中主要害虫和传粉昆虫的影响,0,,0,99
11,JOUR,FIPRONIL AND IMIDACLOPRID REDUCE HONEYBEE MITOCHONDRIAL ACTIVITY,"['Nicodemo, D', 'Maioli, MA', 'Medeiros, HCD', 'Guelfi, M', 'Balieira, KVB', 'De Jong, D', 'Mingatto, FE']",ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,"Bees have a crucial role in pollination; therefore, it is important to determine the causes of their recent decline. Fipronil and imidacloprid are insecticides used worldwide to eliminate or control insect pests. Because they are broad-spectrum insecticides, they can also affect honeybees. Many researchers have studied the lethal and sublethal effects of these and other insecticides on honeybees, and some of these studies have demonstrated a correlation between the insecticides and colony collapse disorder in bees. The authors investigated the effects of fipronil and imidacloprid on the bioenergetic functioning of mitochondria isolated from the heads and thoraces of Africanized honeybees. Fipronil caused dose-dependent inhibition of adenosine 5'-diphosphate-stimulated (state 3) respiration in mitochondria energized by either pyruvate or succinate, albeit with different potentials, in thoracic mitochondria; inhibition was strongest when respiring with complex I substrate. Fipronil affected adenosine 5'-triphosphate (ATP) production in a dose-dependent manner in both tissues and substrates, though with different sensitivities. Imidacloprid also affected state-3 respiration in both the thorax and head, being more potent in head pyruvate-energized mitochondria; it also inhibited ATP production. Fipronil and imidacloprid had no effect on mitochondrial state-4 respiration. The authors concluded that fipronil and imidacloprid are inhibitors of mitochondrial bioenergetics, resulting in depleted ATP. This action can explain the toxicity of these compounds to honeybees. (c) 2014 SETAC",2014/09//,2014,10.1002/etc.2655,33,9,0730-7268,WOS:000340537400021,2070.0,2075.0,,,,,0,,0,100
204,JOUR,Microplastic ingestion and co-exposure to Nosema ceranae and flupyradifurone reduce the survival of honey bees (Apis mellifera L.),"Tiritelli, R.; Zavatta, L.; Tadei, R.; Mathias da Silva, E.C.; Sgolastra, F.; Cilia, G.",Environmental Toxicology and Pharmacology,"Bees are exposed to several threats, including pathogens (i.e. Nosema ceranae), pesticides and environmental contaminants. The new insecticide flupyradifurone, and the microplastics in the environment, have raised significant concerns on bee health. This study evaluated the simultaneous effects of microplastics, flupyradifurone, and N. ceranae on honey bee health, focusing on survival rates, N. ceranae replication, daily food consumption, and bee midgut histological alterations. Results showed a significant decrease in bee longevity across all treatments compared to the control, with the combination of flupyradifurone, microplastics, and N. ceranae having the most severe impact. Microplastics and flupyradifurone exposure also increased N. ceranae proliferation, especially in bees subjected to both stressors. Histological analysis revealed reduced regenerative cell nests in the midgut and changes in the nuclear matrix, indicating stress responses. Overall, the simultaneous presence of both biotic and abiotic stressors in nature can synergistically interact, leading to harmful effects on bees. © 2024 Elsevier B.V.",2024,2024,10.1016/j.etap.2024.104571,111,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206471210&doi=10.1016%2fj.etap.2024.104571&partnerID=40&md5=3e4e0ca2aed8dac338c8956918510b71,,abiotic stress; animal experiment; animal health; Apis mellifera; Article; biotic stress; cell nucleus matrix; cellular stress response; controlled study; Environmental contaminats; environmental exposure; flupyradifurone; food intake; histology; insecticide; lifespan; Lifespan; longevity; microplastic; Microsporidia; midgut; Midgut; molecular fingerprinting; nonhuman; Nosema ceranae; nosemosis; parasite phenomena and functions; parasite replication; Pesticides; survival; survival rate; unclassified drug,,0,,0,101
65,JOUR,"Potential risk to pollinators from neonicotinoid applications to host trees for management of spotted lanternfly, Lycorma delicatula (Hemiptera: Fulgoridae)","['Elmquist, J.', 'Biddinger, D.', 'Phan, N.T.', 'Moural, T.W.', 'Zhu, F.', 'Hoover, K.']",Journal of Economic Entomology,"Neonicotinoid insecticides are used to manage spotted lanternfly (Lycorma delicatula (White); hereafter SLF), a recently introduced pest in the United States. Neonicotinoids can harm nontargets, such as pollinators potentially exposed via floral resources of treated plants. We quantified neonicotinoid residues in whole flowers of two SLF host plant species, red maple (Acer rubrum L. [Sapindales: Sapindaceae]) and tree-of-heaven (Ailanthus altissima (Mill.) [Sapindales: Simaroubaceae]), treated with post-bloom imidacloprid or dinotefuran applications that differed in timing and method of application. In red maple flowers, dinotefuran residues from fall applications were significantly higher than summer applications, while imidacloprid residues from fall applications were significantly lower than summer applications. Residues did not differ between application methods or sites. In tree-of-heaven flowers, dinotefuran residues were only detected in one of 28 samples at a very low concentration. To assess acute mortality risk to bees from oral exposure to residues in these flowers, we calculated risk quotients (RQ) using mean and 95% prediction interval residue concentrations from treatments in this study and lethal concentrations obtained from acute oral bioassays for Apis mellifera (L. (Hymenoptera: Apidae)) and Osmia cornifrons (Radoszkowski (Hymenoptera: Megachilidae)), then compared these RQs to a level of concern. For A. mellifera, only one treatment group, applied at 2X maximum label rate, had an RQ that exceeded this level. However, several RQs for O. cornifrons exceeded the level of concern, suggesting potential acute risk to solitary bees. Further studies are recommended for more comprehensive risk assessments to nontargets from neonicotinoid use for SLF management. © The Author(s) 2023. Published by Oxford University Press on behalf of Entomological Society of America. All rights reserved.",2023///,2023,10.1093/jee/toad032,116,2,,,368.0,378.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149496914&doi=10.1093%2fjee%2ftoad032&partnerID=40&md5=5ed24157a753224fd2ff2722202db0c8,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'dinotefuran', 'Hemiptera', 'imidacloprid', 'Lycorma delicatula', 'neonicotinoid', 'Neonicotinoids', 'plant', 'Plants', 'pollinator', 'risk', 'tree', 'Trees']",,0,,0,102
200,JOUR,"Nutritional stress exacerbates impact of a novel insecticide on solitary bees' behaviour, reproduction and survival","Knauer, A.C.; Alaux, C.; Allan, M.J.; Dean, R.R.; Dievart, V.; Glauser, G.; Kiljanek, T.; Michez, D.; Schwarz, J.M.; Tamburini, G.; Wintermantel, D.; Klein, A.-M.; Albrecht, M.",Proceedings of the Royal Society B: Biological Sciences,"Pesticide exposure and food stress are major threats to bees, but their potential synergistic impacts under field-realistic conditions remain poorly understood and are not considered in current pesticide risk assessments. We conducted a semi-field experiment to examine the single and interactive effects of the novel insecticide flupyradifurone (FPF) and nutritional stress on fitness proxies in the solitary bee Osmia bicornis. Individually marked bees were released into flight cages with monocultures of buckwheat, wild mustard or purple tansy, which were assigned to an insecticide treatment (FPF or control) in a crossed design. Nutritional stress, which was high in bees foraging on buckwheat, intermediate on wild mustard and low on purple tansy, modulated the impact of insecticide exposure. Within the first day after application of FPF, mortality of bees feeding on buckwheat was 29 times higher compared with control treatments, while mortality of FPF exposed and control bees was similar in the other two plant species. Moreover, we found negative synergistic impacts of FPF and nutritional stress on offspring production, flight activity, flight duration and flower visitation frequency. These results reveal that environmental policies and risk assessment schemes that ignore interactions among anthropogenic stressors will fail to adequately protect bees and the pollination services they provide.  © 2022 The Authors.",2022,2022,10.1098/rspb.2022.1013,289,1984,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140457107&doi=10.1098%2frspb.2022.1013&partnerID=40&md5=5cc2aafc3841d153ca19b91278f69626,,animal; Animals; bee; bee health; Bees; behavioral ecology; environmental policy; Environmental Policy; foraging; insecticide; Insecticides; nectar; nutritional status; pesticide; pollen; pollution exposure; reproduction; survival,,0,,0,103
42,JOUR,ECOFRIENDLY INSECTICIDES: IMPACT ON ABUNDANCE AND FORAGING ACTIVITY OF BEE POLLINATORS IN SUNFLOWER,"['Raghavendra, D.', 'Jagadish, K.S.', 'Reddy, K.M.S.']",Indian Journal of Entomology,"Field study was conducted with ecofriendly insecticides on their effects on the foraging activity and time spent of bee pollinators in sunflower during 2016-17 and 2017-18 at the University of Agricultural Sciences, Bengaluru. Significantly less number of bees were observed with mahua oil one day after spray- 2.15 (Apis dorsata), 1.33 (A. cerana), 1.72 (A. florea) and 1.24 (Tetragonula iridipennis). BIPM (biointensive integrated pest management) and spinosad treatments led to maximum number of bees at 4 and 7 days after spray. The least mean time spent was observed with mahua oil treatment, whereas, BIPM and spinosad led to maximum mean time spent for all the bee pollinators. It is concluded that mahua oil has repellent activity on the bee pollinators. © 2019, The Entomological Society of India. All rights reserved.",2022///,2022,10.55446/IJE.2021.309,84,4,,,793.0,797.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151092437&doi=10.55446%2fIJE.2021.309&partnerID=40&md5=a471023640559a1d278aa85b7476eaa7,Scopus,"['Apis spp', 'BIPM', 'Foraging activity', 'Mahua oil', 'Spinosad', 'Sunflower', 'Tetragonula iridipennis', 'Time spent']",,0,,0,104
189,JOUR,A potential trade-off between offense and defense in honeybee innate immunity: Reduced phagocytosis in honeybee hemocytes correlates with a protective response after exposure to imidacloprid and amitraz,"['Sukkar, D', 'Laval-Gilly, P', 'Kanso, A', 'Azoury, S', 'Bonnefoy, A', 'Falla-Angel, J']",PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,"Phagocytosis ""offense"" is a crucial process to protect the organism from diseases and the effects of foreign particles. Insects rely on the innate immune system and thus any hindrance to phagocytosis may greatly affect their resistance to diseases and response to pathogens. The European honeybee, a valuable species due to its economic and environmental contribution, is being challenged by colony collapse disorder leading to its decline. Exposure to multiple factors including pesticides like imidacloprid and amitraz may negatively alter their immune response and ultimately make them more susceptible to diseases. In this study, we compare the effect of different concentrations and mixtures of imidacloprid and amitraz with different concentrations of the immune stimulant, zymosan A. Results show that imidacloprid and amitraz have a synergistic negative effect on phagocytosis. The lowered phagocytosis induces significantly higher hemocyte viability suggesting a negatively correlated protective mechanism ""defense"" from pesticide -associated damage but may not be protective from pathogens.",2024/02//,2024,10.1016/j.pestbp.2024.105772,199,,0048-3575,WOS:001163968200001,,,,,"['amitraz', 'animal', 'Animals', 'Apis mellifera', 'bee', 'Bees', 'blood cell', 'Hemocytes', 'imidacloprid', 'Immune response', 'Immunity, Innate', 'innate immunity', 'Insects', 'Invertebrates', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pesticide', 'Pesticides', 'phagocytosis', 'Phagocytosis', 'toluidine derivative', 'Toluidines']",,0,,0,105
177,JOUR,Neonicotinoids disrupt circadian rhythms and sleep in honey bees,"['Tackenberg, M.C.', 'Giannoni-Guzmán, M.A.', 'Sanchez-Perez, E.', 'Doll, C.A.', 'Agosto-Rivera, J.L.', 'Broadie, K.', 'Moore, D.', 'McMahon, D.G.']",Scientific Reports,"Honey bees are critical pollinators in ecosystems and agriculture, but their numbers have significantly declined. Declines in pollinator populations are thought to be due to multiple factors including habitat loss, climate change, increased vulnerability to disease and parasites, and pesticide use. Neonicotinoid pesticides are agonists of insect nicotinic cholinergic receptors, and sub-lethal exposures are linked to reduced honey bee hive survival. Honey bees are highly dependent on circadian clocks to regulate critical behaviors, such as foraging orientation and navigation, time-memory for food sources, sleep, and learning/memory processes. Because circadian clock neurons in insects receive light input through cholinergic signaling we tested for effects of neonicotinoids on honey bee circadian rhythms and sleep. Neonicotinoid ingestion by feeding over several days results in neonicotinoid accumulation in the bee brain, disrupts circadian rhythmicity in many individual bees, shifts the timing of behavioral circadian rhythms in bees that remain rhythmic, and impairs sleep. Neonicotinoids and light input act synergistically to disrupt bee circadian behavior, and neonicotinoids directly stimulate wake-promoting clock neurons in the fruit fly brain. Neonicotinoids disrupt honey bee circadian rhythms and sleep, likely by aberrant stimulation of clock neurons, to potentially impair honey bee navigation, time-memory, and social communication. © 2020, The Author(s).",2020///,2020,10.1038/s41598-020-72041-3,10,1,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093829332&doi=10.1038%2fs41598-020-72041-3&partnerID=40&md5=a24ef869a003dc0e843503bf437dbbbc,Scopus,"['animal', 'animal behavior', 'Animals', 'bee', 'Bees', 'Behavior, Animal', 'circadian rhythm', 'Circadian Rhythm', 'drug effect', 'ecosystem', 'Ecosystem', 'honey', 'Honey', 'insecticide', 'Insecticides', 'learning', 'Learning', 'memory', 'Memory', 'neonicotinoid', 'Neonicotinoids', 'nicotinic agent', 'Nicotinic Agonists', 'pesticide', 'Pesticides', 'physiology', 'sleep', 'Sleep', 'Spatial Navigation', 'spatial orientation']",,0,,0,106
17,JOUR,"Toxicological evaluation of different pesticides in Tetragonisca angustula Latreille (Hymenoptera, Apidae)","['Stuchi, A.L.P.B.', 'Moreira, D.R.', 'Gigliolli, A.A.S.', 'Galhardo, D.', 'Falco, J.R.P.', 'de Toledo, V.A.A.', 'Ruvolo-Takasusuki, M.C.C.']",Acta Scientiarum - Animal Sciences,"The stingless bee Tetragonisca angustula is an important pollinator of different agricultural and native crops. This study evaluated changes in the relative activity of esterases and critical electrolyte concentration in brain cells after exposure to pesticides malathion and thiamethoxam. Lethal concentration 50% showed greater toxicity of thiamethoxam in relation to malathion. Esterases EST-3 and EST-4 (carboxylesterase) were partially inhibited after contamination by contact and ingestion of malathion and contamination by contact with thiamethoxam, suggesting participation of these esterases in the metabolization of these compounds. The lowest critical electrolyte concentration (CEC) was found after contamination by malathion ingestion (0.15 M), indicating changes in gene expression. The alterations observed in the intensity of EST-3 and EST-4 and the chromatin structure indicate that pesticides can act in gene expression and be used as biomarkers of contaminant residues. Furthermore, knowing the susceptibility of T. angustula bees to pesticides, it would be possible to use this species for biomonitoring environmental quality in preserved areas and agroecosystems. © 2023, Eduem - Editora da Universidade Estadual de Maringa. All rights reserved.",2023///,2023,10.4025/actascianimsci.v45i1.58412,45,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143587332&doi=10.4025%2factascianimsci.v45i1.58412&partnerID=40&md5=ef69cdc9652172bfa149ade187c847fc,Scopus,"['chromatin', 'esterases', 'isoenzymes', 'stingless bee']",,0,,0,107
18,JOUR,Susceptibility of Megachile rotundata to insecticides used in wild blueberry production in Atlantic Canada,"['Gradish, A.E.', 'Scott-Dupree, C.D.', 'Cutler, G.C.']",Journal of Pest Science,"The alfalfa leafcutting bee, Megachile rotundata (Fabricius), is a valuable wild and managed pollinator of lowbush blueberry (syn. 'wild blueberry', Vaccinium angustifolium Ait.), in Atlantic Canada. As some insecticides may present a hazard to pollinators, we assessed the susceptibility of M. rotundata to insecticides used or projected for future use in lowbush blueberry pest management. In topical direct contact bioassays, adults were susceptible to phosmet, spinosad, spinetoram, and deltamethrin. Based on findings from these laboratory studies, it appears that when used at recommended or projected application rates, each of these compounds poses a hazard to M. rotundata by direct contact. In a second experiment, eggs and larvae were collected in the field and their pollen provisions were treated with deltamethrin, flubendiamide, and spinetoram at field relevant concentrations. Larvae treated with deltamethrin and spinetoram in the laboratory either died before spinning a cocoon or, in the case of spinetoram, occasionally pupated without spinning a cocoon. Flubendiamide was not toxic to adult M. rotundata by direct contact and had no effect on larval survivorship, or time to complete cocoon spinning. Emergence after overwintering was relatively poor overall, but there was no effect of treatment. Based on these results, flubendiamide appears safe to use in the presence of M. rotundata, whereas the other insecticides we tested may pose a hazard. © 2011 Springer-Verlag.",2012///,2012,10.1007/s10340-011-0391-0,85,1,,,133.0,140.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857652083&doi=10.1007%2fs10340-011-0391-0&partnerID=40&md5=94b8475e7369663b7390f2cd5b201bbe,Scopus,,,0,,0,108
34,JOUR,Physiological selectivity of insecticides to Apis mellifera (Hymenoptera: Apidae) and Protonectarina sylveirae (Hymenoptera: Vespidae) in citrus,"['Fernandes, MED', 'Fernandes, FL', 'Picanco, MC', 'Queiroz, RB', 'da Silva, RS', 'Huertas, AAG']",SOCIOBIOLOGY,"Honeybees and wasps are unusually sensitive to a range of chemical insecticides. It is necessary to preserve the population density of these species in agroecossystems. Therefore, this work aimed to study the physiological selectivity of insecticides to Apis mellifiera (Hymenoptera: Apidae) and Protonectarina sylveirae (Hymenoptera: Vespidae) in citrus groves. The bioassays were performed in the laboratory of integrated pest management (IPM) of the UFV. The design of the experiment was a entirely randomized, a factorial scheme with 20 treatments (five insecticides, two species of social insect and two doses of each insecticide), with four repetitions. The insecticides were applied in concentrations corresponding to 50% and 100%. The bioassay used leaves from the median third from the canopy of the plants that belong to the fourth pair from the apex of the stems. The leaves of Citrus sinensis were immersed in solution according to each treatment for five seconds. The insecticides dimethoate (organophosphate), fenpropathrin (pyrethroid) and thiamethoxam (neonicotinoid) presented high toxicity for the predator wasp and bee in the two doses tested. In general, the insecticides triflumuron (benzoyl phenyl urea) and spinosad (spinosin) showed medium levels of selectivity (slightly harmful) to A. mellifera and high selectivity (relatively harmless) in reference to P sylveirae.",2008///,2008,,51,3,0361-6525,WOS:000259160800020,765.0,774.0,,,,,0,,0,109
106,JOUR,Risk assessment of neonicotinoids applied to coffee ecosystem,"['Senthil Kumar, C.M.', 'Regupathy, A.']",International Pest Control,"Laboratory derived toxicity data was used to predict the toxicity of neonicotinoids, viz., thiamethoxam and imidacloprid to beneficial arthropods in a coffee ecosystem. The beneficial insects included the Indian honey bee, Apis indica (Fb.), the Italian bee, Apis mellifera (Linn.), the little bee, Apis florea (Fb.) and the dammer bee, Trigona irridipenis (Smith). Two commonly occurring sucking pests of coffee, viz., coffee green scale, Coccus viridis (Green) and the black citrus aphid, Toxoptera aurantii (Boyer de Fonscolombe) were also included in the study to compute the selectivity ratio to these beneficial organisms.",2005///,2005,,47,2,,,82.0,87.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18944395163&partnerID=40&md5=29c40eab7e7ddbc152751ff6bcb58670,Scopus,,,0,,0,110
