"93,391,JOUR,Effects of the insecticide acetamiprid and the fungicide azoxystrobin on locomotion activity and mushroom bodies of solitary bee Centris analis,""['Tadei, R.', 'Silva, C.I.D.', 'Mathias da Silva, E.C.', 'Malaspina, O.']"",Chemosphere,""Pesticide use is a major factor contributing to the global decline in bee populations. Sublethal effects, such as behavior alterations, are neglected in pesticide regulation for pollinators. However, these effects can bring important information to understanding the impacts of pesticides on bees' daily activities. In this study, we aimed to investigate the effects of the insecticide acetamiprid (7 ng/μL) and the fungicide azoxystrobin (10 ng/μL) on the behavior of the Neotropical solitary bee Centris analis. Female and male bees were exposed to these chemicals continuously for 48 h, followed by an additional 48 h without contaminated food, totaling 96 h of observation. We used five experimental groups: control, solvent control, insecticide, fungicide, and pesticide mixture (insecticide + fungicide). Behavioral alterations based on locomotion and light response were assessed by video tracking at 48 (end of pesticide exposure) and 96 h (end of bioassay). In addition, after recording bees at 96 h, the individuals were anesthetized for brain collection and histological evaluation of mushroom bodies to evaluate if pesticides can damage their neurons and impair the cognitive processes and responses of bees to sensory stimuli. Bees exposed to acetamiprid and pesticide mixture showed lethargic movements and impaired locomotion at 48 h. Notably, these behavioral effects were no longer evident after the bees consumed uncontaminated food for an additional 48 h, totaling 96 h from the start of pesticide exposure. Only fungicide exposure did not result in any behavioral or brain histological changes. Therefore, our study showed that acetamiprid at an estimated residual concentration, despite being classified as having low toxicity for bees, can cause significant initial locomotion disruption in solitary bees. These findings highlight the importance of considering sublethal effects in environmental risk assessment. © 2024 Elsevier Ltd"",2024///,2024,10.1016/j.chemosphere.2024.143254,364,,,,,,""['acetamiprid', 'animal', 'animal behavior', 'Animals', 'Article', 'azoxystrobin', 'Azoxystrobin', 'bee', 'Bees', 'behavior', 'Behavior', 'Behavior, Animal', 'behavioral response', 'behavioral science', 'bootstrapping', 'brain', 'Brain', 'central nervous system', 'Centris analis', 'controlled study', 'drug effect', 'environmental risk', 'Exposed to', 'female', 'Female', 'fungicide', 'Fungicides', 'Fungicides, Industrial', 'histopathology', 'honeybee', 'insecticide', 'Insecticides', 'kenyon cell', 'locomotion', 'Locomotion', 'Macroinvertebrates', 'male', 'Male', 'Methacrylates', 'methacrylic acid', 'movement (physiology)', 'mushroom', 'Mushroom bodies', 'mushroom body', 'neonicotinoid', 'Neonicotinoid', 'neonicotinoid pesticide', 'Neonicotinoids', 'Neotropical bee', 'Neotropical Region', 'Neotropics', 'nerve cell', 'nonhuman', 'organic farming', 'perception', 'pesticide', 'Pesticide effects', 'Pesticide mixture', 'Pesticides', 'Pesticides exposures', 'phototaxis', 'physiology', 'pollinator', 'pyrimidine derivative', 'Pyrimidines', 'regulatory mechanism', 'risk assessment', 'Risk assessment', 'strobilurin', 'Strobilurins', 'Sublethal effects', 'toxicity', 'unclassified drug', 'Video-tracking']"",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85203020312&doi=10.1016%2fj.chemosphere.2024.143254&partnerID=40&md5=3fa0579ad3d1ff4544f162d578e82d2d,Scopus,,0,,0,268";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"190,678,JOUR,Immunosuppression response to the neonicotinoid insecticide thiacloprid in females and males of the red mason bee Osmia bicornis L.,""['Brandt, A.', 'Hohnheiser, B.', 'Sgolastra, F.', 'Bosch, J.', 'Meixner, M.D.', 'Büchler, R.']"",Scientific Reports,""Solitary bees are frequently exposed to pesticides, which are considered as one of the main stress factors that may lead to population declines. A strong immune defence is vital for the fitness of bees. However, the immune system can be weakened by environmental factors that may render bees more vulnerable to parasites and pathogens. Here we demonstrate for the first time that field-realistic concentrations of the commonly used neonicotinoid insecticide thiacloprid can severely affect the immunocompetence of Osmia bicornis. In detail, males exposed to thiacloprid solutions of 200 and 555 µg/kg showed a reduction in hemocyte density. Moreover, functional aspects of the immune defence - the antimicrobial activity of the hemolymph - were impaired in males. In females, however, only a concentration of 555 µg/kg elicited similar immunosuppressive effects. Although males are smaller than females, they consumed more food solution. This leads to a 2.77 times higher exposure in males, probably explaining the different concentration thresholds observed between the sexes. In contrast to honeybees, dietary exposure to thiacloprid did not affect melanisation or wound healing in O. bicornis. Our results demonstrate that neonicotinoid insecticides can negatively affect the immunocompetence of O. bicornis, possibly leading to an impaired disease resistance capacity. © 2020, The Author(s)."",2020///,2020,10.1038/s41598-020-61445-w,10,1,,,,,""['animal', 'Animals', 'bee', 'Bees', 'biological marker', 'Biomarkers', 'blood cell', 'cell count', 'Cell Count', 'drug effect', 'feeding behavior', 'Feeding Behavior', 'female', 'Female', 'Hemocytes', 'hemolymph', 'Hemolymph', 'immunology', 'immunosuppressive agent', 'Immunosuppressive Agents', 'insecticide', 'Insecticides', 'male', 'Male', 'neonicotinoid', 'Neonicotinoids', 'thiacloprid', 'thiazine derivative', 'Thiazines']"",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081579236&doi=10.1038%2fs41598-020-61445-w&partnerID=40&md5=27c64e7d725c3d59e59115314a2723b7,Scopus,,0,,0,269";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"448,318,JOUR,""Hummingbirds and bumble bees exposed to neonicotinoid and organophosphate insecticides in the Fraser Valley, British Columbia, Canada"",""['Bishop, C.A.', 'Moran, A.J.', 'Toshack, M.C.', 'Elle, E.', 'Maisonneuve, F.', 'Elliott, J.E.']"",Environmental Toxicology and Chemistry,""To measure exposure to neonicotinoid and other pesticides in avian pollinators, we made novel use of cloacal fluid and fecal pellets from rufous (Selasphorus rufus) and Anna's (Calypte anna) hummingbirds living near blueberry fields in the Fraser River Valley and Vancouver Island, British Columbia, Canada. To examine on-farm exposure to pesticides in invertebrate pollinators, we also collected bumble bees native to Canada (Bombus mixtus, Bombus flavifrons, and Bombus melanopygus), their pollen, and blueberry leaves and flowers from within conventionally sprayed and organic blueberry farms. By sites and sample type, the results reported in the present study represent pooled samples (n = 1). In 2015 to 2016, the combined concentration of the neonicotinoid insecticides imidacloprid, thiamethoxam, and clothianidin detected in hummingbird cloacal fluid from sites near conventionally sprayed blueberry fields was 3.63 ng/mL (ppb). Among the 18 compounds measured in fecal pellets, including one neonicotinoid (imidacloprid), only piperonyl butoxide was detected (1.47–5.96 ng/g). Piperonyl butoxide is a cytochrome P450 inhibitor applied with some insecticides to increase their toxic efficacy. Only diazinon was detected in bumble bees (0.197 ng/g), whereas diazinon (1.54–1.7 ng/g) and imidacloprid (up to 18.4 ng/g) were detected in pollen collected from bumble bees including the bees from organic sites located near conventionally sprayed blueberry farms. Imidacloprid was also detected at 5.16 ng/g in blueberry flowers collected 1 yr post spray from 1 of 6 conventionally sprayed blueberry farms. Environ Toxicol Chem 2018";"37:2143–2152. © 2018 SETAC. © 2018 SETAC"",2018///,2018,10.1002/etc.4174,37,8,,,2143,2152,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050379644&doi=10.1002%2fetc.4174&partnerID=40&md5=d4594a07501be8a9f4044f66a102231a,Scopus,,,,,0,,0,270";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"497,711,JOUR,""Interaction of field realistic doses of clothianidin and Varroa destructor parasitism on adult honey bee (Apis mellifera L.) health and neural gene expression, and antagonistic effects on differentially expressed genes"",""['Morfin, N.', 'Goodwin, P.H.', 'Guzman-Novoa, E.']"",PLoS ONE,""While many studies have examined the effects of neonicotinoid insecticides and the parasitic mite Varroa destructor on honey bees (Apis mellifera), more information on the combined effects of such stressors on gene expression, including neural related genes, and their impact on biological pathways is needed. This study analyzed the effects of field realistic concentrations of the neonicotinoid clothianidin on adult bees infested and not infested with V. destructor over 21 consecutive days and then determined bee survivorship, weight, deformed wing virus (DWV) levels and gene expression. V. destructor parasitism with or without clothianidin exposure was significantly associated with decreased survivorship, weight loss and higher DWV levels, while clothianidin exposure was only associated with higher levels of DWV. Expression analysis of the neural genes AmNlg-1, BlCh and AmAChE-2 showed that V. destructor caused a significant down-regulation of all of them, whereas clothianidin caused a significant down-regulation of only AmNrx-1 and BlCh. An interaction was only detected for AmNrx-1 expression. RNAseq analysis showed that clothianidin exposure resulted in 6.5 times more up-regulated differentially expressed genes (DEGs) than V. destructor alone and 123 times more than clothianidin combined with V. destructor. Similar results were obtained with down-regulated DEGs, except for a higher number of DEGs shared between V. destructor and the combined stressors. KEGG (Kyoto Encyclopedia of Genes and Genomes) biological pathway analysis of the DEGs showed that the stressor linked to the highest number of KEGG pathways was clothianidin, followed by V. destructor, and then considerably fewer number of KEGG pathways with the combined stressors. The reduced numbers of DEGs and KEGG pathways associated with the DEGs for the combined stressors compared to the stressors alone indicates that the interaction of the stressors is not additive or synergistic, but antagonistic. The possible implications of the antagonistic effect on the number of DEGs are discussed. © 2020 Morfin et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."",2020///,2020,10.1371/journal.pone.0229030,15,2,,,,,""['AChE 2 gene', 'adult', 'animal', 'animal experiment', 'Animals', 'antagonistic effect', 'Apis mellifera', 'Article', 'bee', 'Bees', 'biology', 'BlCh gene', 'body weight loss', 'clothianidin', 'Computational Biology', 'concentration (parameter)', 'controlled study', 'correlation analysis', 'deformed wing virus', 'down regulation', 'drug effect', 'female', 'gene', 'gene expression', 'gene expression profiling', 'Gene Expression Profiling', 'gene expression regulation', 'Gene Expression Regulation', 'genetics', 'guanidine derivative', 'Guanidines', 'health', 'host parasite interaction', 'Host-Parasite Interactions', 'insect genome', 'insecticide', 'Insecticides', 'Kaplan Meier method', 'Kaplan-Meier Estimate', 'neonicotinoid', 'Neonicotinoids', 'neuroligin 1', 'Nlg 1 gene', 'nonhuman', 'Nrx 1 gene', 'parasitism', 'parasitology', 'real time polymerase chain reaction', 'RNA sequencing', 'RNA virus', 'survivorship', 'thiazole derivative', 'Thiazoles', 'upregulation', 'Varroa destructor']"",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079664097&doi=10.1371%2fjournal.pone.0229030&partnerID=40&md5=ab4a0941bbe66502dc50340cf5f570f6,Scopus,,0,,0,271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"410,530,JOUR,Intra-specific variation in sensitivity of Bombus terrestris and Osmia bicornis to three pesticides,""['Linguadoca, A.', 'Jürison, M.', 'Hellström, S.', 'Straw, E.A.', 'Šima, P.', 'Karise, R.', 'Costa, C.', 'Serra, G.', 'Colombo, R.', 'Paxton, R.J.', 'Mänd, M.', 'Brown, M.J.F.']"",Scientific Reports,""There is growing evidence that pesticides may be among the causes of worldwide bee declines, which has resulted in repeated calls for their increased scrutiny in regulatory assessments. One recurring concern is that the current frameworks may be biased towards assessing risks to the honey bee. This paradigm requires extrapolating toxicity information across bee species. Most research effort has therefore focused on quantifying differences in sensitivity across species. However, our understanding of how responses to pesticides may vary within a species is still very poor. Here we take the first steps towards filling this knowledge gap by comparing acute, lethal hazards in sexes and castes of the eusocial bee Bombus terrestris and in sexes of the solitary bee Osmia bicornis after oral and contact exposure to the pesticides sulfoxaflor, Amistar (azoxystrobin) and glyphosate. We show that sensitivity towards pesticides varies significantly both within and across species. Bee weight was a meaningful predictor of pesticide susceptibility. However, weight could not fully explain the observed differences, which suggests the existence of unexplored mechanisms regulating pesticide sensitivity across bee sexes and castes. Our data show that intra-specific responses are an overlooked yet important aspect of the risk assessment of pesticides in bees. © 2022, The Author(s)."",2022///,2022,10.1038/s41598-022-22239-4,12,1,,,,,""['animal', 'Animals', 'azoxystrobin', 'bee', 'Bees', 'pesticide', 'Pesticides', 'pyrimidine derivative', 'Pyrimidines', 'risk assessment', 'Risk Assessment', 'strobilurin', 'Strobilurins']"",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139826533&doi=10.1038%2fs41598-022-22239-4&partnerID=40&md5=9425bff0e4f08797099d369cb37d3da7,Scopus,,0,,0,272";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"377,149,JOUR,A Locomotor Deficit Induced by Sublethal Doses of Pyrethroid and Neonicotinoid Insecticides in the Honeybee Apis mellifera,""['Charreton, M', 'Decourtye, A', 'Henry, M', 'Rodet, G', 'Sandoz, JC', 'Charnet, P', 'Collet, C']"",PLOS ONE,""The toxicity of pesticides used in agriculture towards non-targeted organisms and especially pollinators has recently drawn the attention from a broad scientific community. Increased honeybee mortality observed worldwide certainly contributes to this interest. The potential role of several neurotoxic insecticides in triggering or potentiating honeybee mortality was considered, in particular phenylpyrazoles and neonicotinoids, given that they are widely used and highly toxic for insects. Along with their ability to kill insects at lethal doses, they can compromise survival at sublethal doses by producing subtle deleterious effects. In this study, we compared the bee's locomotor ability, which is crucial for many tasks within the hive (e.g. cleaning brood cells, feeding larvae...), before and after an acute sublethal exposure to one insecticide belonging to the two insecticide classes, fipronil and thiamethoxam. Additionally, we examined the locomotor ability after exposure to pyrethroids, an older chemical insecticide class still widely used and known to be highly toxic to bees as well. Our study focused on young bees (day 1 after emergence) since (i) few studies are available on locomotion at this stage and (ii) in recent years, pesticides have been reported to accumulate in different hive matrices, where young bees undergo their early development. At sublethal doses (SLD48h, i.e. causing nomortality at 48h), three pyrethroids, namely cypermethrin (2.5 ng/bee), tetramethrin (70 ng/bee), tau-fluvalinate (33 ng/bee) and the neonicotinoid thiamethoxam (3.8 ng/bee) caused a locomotor deficit in honeybees. While the SLD48h of fipronil (a phenylpyrazole, 0.5 ng/bee) had no measurable effect on locomotion, we observed high mortality several days after exposure, an effect that was not observed with the other insecticides. Although locomotor deficits observed in the sublethal range of pyrethroids and thiamethoxam would suggest deleterious effects in the field, the case of fipronil demonstrates that toxicity evaluation requires information on multiple endpoints (e.g. long term survival) to fully address pesticides risks for honeybees. Pyrethroid-induced locomotor deficits are discussed in light of recent advances regarding their mode of action on honeybee ion channels and current structure-function studies."",2015/12/14/,2015,10.1371/journal.pone.0144879,10,12,,,1932-6203,WOS:000366715900130,,,,,,,0,,0,273";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"195,1020,JOUR,Spinosad toxicity to pollinators and associated risk,""['Mayes, M.A.', 'Thompson, G.D.', 'Husband, B.', 'Miles, M.M.']"",Reviews of Environmental Contamination and Toxicology,""Spinosad is a natural insecticide derived from an actinomycete bacterium species, Saccharopolyspora spinosa (Mertz and Yao 1990), that displays the efficacy of a synthetic insecticide. It consists of the two most active metabolites, designated spinosyn A and D. Both spinosyns are readily degraded in moist aerobic soil, and field dissipation, which is quite rapid (half-life, 0.3-0.5 d) can be attributed to photolysis or a combination of metabolism and photolysis. Spinosad causes neurological effects in insects that are consistent with the general activation of nicotinic acetylcholine receptors but by a mechanism that is novel among known insecticide compounds. Spinosad has a high level of efficacy for lepidopteran larvae, as well as some Diptera, Coleoptera, Thysanoptera, and Hymenoptera, but has limited to no activity to other insects and exhibits low toxicity to mammals and other wildlife. Although Spinosad has low toxicity to most beneficial insects, initial acute laboratory tests indicated that Spinosad is intrinsically toxic to pollinators. The hazard of Spinosad to bees was evaluated using a tiered approach. Initial acute laboratory exposures were conducted, followed by toxicity of residues of spinosad on treated foliage, greenhouse studies to assess acute as well as chronic toxicity, confined field assessments, and finally full field studies using a variety of crops under typical use conditions. These data were used to assess the potential of adverse effects on foraging bees following the use of spinosad. This research has clearly demonstrated that spinosad residues that have been allowed to dry for 3 hr are not acutely harmful to honeybees when low-volume and ultralow-volume sprays are used. Further, glasshouse and semifield studies have demonstrated that dried residues are not acutely toxic, and although pollen and nectar from sprayed plants may have transient effects on brood development, the residues do not overtly affect hive viability of either the honeybee or the bumblebee. Field studies in which typical application methods of spinosad were used on a variety of crops have demonstrated that spinosad has low risk to adult honeybees and has little or no effect on hive activity and brood development. The collective evidence from these studies indicates that once spinosad residues have dried on plant foliage, generally 3 hr or less, the risk of spinosad to honeybees is negligible. © Springer-Verlag 2003."",2003///,2003,10.1007/0-387-21731-2_2,179,,37,71,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242371130&doi=10.1007%2f0-387-21731-2_2&partnerID=40&md5=db500ad2fa15244e47bc391f46f4601a,Scopus,,0,,0,274";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"258,14,JOUR,Botanical and synthetic pesticides alter the flower visitation rates of pollinator bees in Neotropical melon fields,""['Tschoeke, PH', 'Oliveira, EE', 'Dalcin, MS', 'Silveira-Tschoeke, MCAC', 'Sarmento, RA', 'Santos, GR']"",ENVIRONMENTAL POLLUTION,""The ecological and economic contributions of pollinator bees to agricultural production have been threatened by the inappropriate and excessive use of pesticides. These pesticides are often applied in areas with ecological peculiarities (e.g., the Neotropical savannah-like region termed as Cerrado) that were not considered during the product development. Here, we conducted field experiments with melon (i.e., Cucumis melo L.) plants cultivated under Brazilian Cerrado conditions and evaluated the impacts of botanical (i.e., neem-based insecticide) and synthetic (i.e., the pyrethroid insecticide deltamethrin and the fungicides thiophanate-methyl and chlorothalonil) pesticides on the flower visitation rates of naturally occurring pollinator bees. Our results revealed that both honey bees (i.e., Apis mellifera L) and non-Apis bees visited melon flowers and the intensity of bee visitation was moderately correlated with yield parameters (e.g., number of marketable fruits and fruit yield). Pesticide treatments differentially affected bee species. For instance, Plebeia sp. bees were not affected by any pesticide treatment, whereas both A. mellifera and Halictus sp. bees showed reduced visitation intensity after the application of deltamethrin or neem-based insecticides. Fungicide treatment alone did not influence the bee's visitation intensity. Deltamethrin-treated melon fields produced significantly lighter marketable fruits, and the melon yield was significantly lower in melon fields treated with the neem-based insecticide. Thus, our findings with such pollinator bees reinforce the idea that field applications of botanical pesticides may represent as risky as the applications of synthetic compounds, indicating that these alternative products should be submitted to risk assessments comparable to those required for synthetic products. (C) 2019 Elsevier Ltd. All rights reserved."",2019/08//undefined,2019,10.1016/j.envpol.2019.04.133,251,,591,599,0269-7491,WOS:000474329700065,,,,,,,0,,0,275";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"289,546,JOUR,""Side effects of imidacloprid, ethion, and hexaflumuron on adult and larvae of honey bee Apis mellifera (Hymenoptera, Apidae)"",""['Delkash-Roudsari, S.', 'Goldansaz, S.H.', 'Talebi Jahromi, K.', 'Ashouri, A.', 'Abramson, C.I.']"",Apidologie,""The honey bee is economically significant insect and plays an important role in the pollination of various plants. With regard to the widespread use of pesticides in agricultural lands, honey bees, as non-target and useful insect, inadvertently contact these chemicals. Thus, in order to evaluate the effects of some pesticides, the toxicity of three insecticides from different chemical classes including imidacloprid (0.16 mg a.i./l), ethion (79.47 mg a.i./l), and hexaflumuron (500 mg a.i./l) on detoxifying enzymes of worker honey bees and mortality of immature bees was investigated. These chemicals were selected because they are used globally and ingested by honey bees. The sub-lethal concentration of imidacloprid reduced the activity of the acetylcholinesterase (AChE) and glutathione S-transferase (GST). Exposure to the sub-lethal concentrations of the ethion reduced the esterase (EST) activities in treated honey bees. Exposure of honey bee larvae to imidacloprid (0.16 mg a.i./l), ethion (79.47 mg a.i./l), and hexaflumuron (500 mg a.i./l) increased the mortality of the treated group compared to untreated controls, but this difference was not statistically significant. Our results indicate that imidacloprid and ethion disrupt the physiology of honey bees, thereby reducing the efficiency of this beneficial pollinator. Also, it is important that additional studies be performed to investigate the sub-lethal effects of pesticides on larval development. © 2022, INRAE, DIB and Springer-Verlag France SAS, part of Springer Nature."",2022///,2022,10.1007/s13592-022-00910-z,53,1,,,,,""['aphid', 'Apis mellifera', 'bee', 'detoxification enzyme', 'honeybee', 'IGR', 'imidacloprid', 'larvae', 'larval development', 'mortality', 'neonicotinoids', 'organophosphate', 'pollution exposure', 'toxicity']"",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127285059&doi=10.1007%2fs13592-022-00910-z&partnerID=40&md5=f8c8301413ffab42f6f7ccb9a674147b,Scopus,,0,,0,276";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"292,384,JOUR,""Insight into Olfactory Learning, Memory, and Mortality of Apis mellifera jemenitica after Exposure to Acetamiprid Insecticide"",""['Abuagla, M.I.B.', 'Iqbal, J.', 'Raweh, H.S.A.', 'Alqarni, A.S.']"",Insects,""The honey bee, a significant crop pollinator, encounters pesticides through various routes of exposure during foraging and flower visitation. Considering the potential threat of pesticide poisoning, the indigenous Saudi bee Apis mellifera jemenitica is susceptible to the risks associated with acetamiprid, a neonicotinoid insecticide. This study investigates the acetamiprid-induced effects on the survival, olfactory learning, and memory formation of A. m. jemenitica through two exposure routes: topical application and oral ingestion. Field-realistic and serially diluted concentrations (100, 50, 25, and 10 ppm) of acetamiprid led to notable mortality at 4, 12, 24, and 48 h after treatment, with peak mortality observed at 24 h and 48 h for both exposure routes. Bee mortality was concentration-dependent, increasing with the rising concentration of acetamiprid at the tested time intervals. Food consumption following oral exposure exhibited a concentration-dependent pattern, steadily decreasing with increasing concentrations of acetamiprid. Oral exposure resulted in a substantially higher cumulative mortality (55%) compared to topical exposure (15%), indicating a significant disparity in bee mortality between the two exposure routes. The 24 h post-treatment LC50 values for acetamiprid were 160.33 and 12.76 ppm for topical application and oral ingestion, respectively. The sublethal concentrations (LC10, LC20, and LC30) of acetamiprid were 15.23, 34.18, and 61.20 ppm, respectively, following topical exposure, and 2.85, 4.77, and 6.91 ppm, respectively, following oral exposure. The sublethal concentrations of acetamiprid significantly decreased learning during the 2nd–3rd conditioning trials and impaired memory formation at 2, 12, and 24 h following both topical and oral exposure routes, compared to the control bees. Notably, the sublethal concentrations were equally effective in impairing bee learning and memory. Taken together, acetamiprid exposure adversely affected bee survival, hindered learning, and impaired the memory retention of learned tasks. © 2024 by the authors."",2024///,2024,10.3390/insects15070473,15,7,,,,,""['cognitive skills', 'honey bee', 'honeybee', 'insecticide', 'lethal toxicity', 'memory', 'mortality', 'neonicotinoid', 'neonicotinoid pesticide', 'olfactory cue', 'oral routes', 'pollution exposure', 'sublethal effect', 'topical routes', 'toxicity']"",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199863877&doi=10.3390%2finsects15070473&partnerID=40&md5=5904bd7c130a5053326e3c2a0133b7ad,Scopus,,0,,0,277";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"475,592,JOUR,Impact of Chronic Exposure to Two Neonicotinoids on Honey Bee Antennal Responses to Flower Volatiles and Pheromonal Compounds,""['Favaro, R.', 'Roved, J.', 'Haase, A.', 'Angeli, S.']"",Frontiers in Insect Science,""Volatile compounds provide important olfactory cues for honey bees (Apis mellifera L.), which are essential for their ecology, behavior, and social communication. In the external environment bees locate food sources by the use of floral scents, while inside the hive, pheromones such as the queen mandibular pheromone (QMP) and alarm pheromones serve important functions in regulating colony life and inducing aggressive responses against intruders and parasites. Widely reported alterations of various behaviors in- and outside the hive following exposure to pesticides could therefore be associated with a disturbance of odor sensitivity. In the present study, we tested the effects of neonicotinoid pesticides at field concentrations on the ability of honey bees to perceive volatiles at the very periphery of the olfactory system. Bee colonies were subjected to treatments during the summer with either Imidacloprid or Thiacloprid at sublethal concentrations. Antennal responses to apple (Malus domestica L.) flower volatiles were studied by GC-coupled electro-antennographic detection (GC-EAD), and a range of volatiles, a substitute of the QMP, and the alarm pheromone 2-heptanone were tested by electroantennography (EAG). Short-term and long-term effects of the neonicotinoid treatments were investigated on bees collected in the autumn and again in the following spring. Treatment with Thiacloprid induced changes in antennal responses to specific flower VOCs, with differing short- and long-term effects. In the short term, increased antennal responses were observed for benzyl-alcohol and 1-hexanol, which are common flower volatiles but also constituents of the honey bee sting gland secretions. The treatment with Thiacloprid also affected antennal responses to the QMP and the mandibular alarm pheromone 2-heptanone. In the short term, a faster signal degeneration of the response signal to the positive control citral was recorded in the antennae of bees exposed to Thiacloprid or Imidacloprid. Finally, we observed season-related differences in the antennal responses to multiple VOCs. Altogether, our results suggest that volatile-specific alterations of antennal responses may contribute to explaining several behavioral changes previously observed in neonicotinoid-exposed bees. Treatment effects were generally more prominent in the short term, suggesting that adverse effects of neonicotinoid exposure may not persist across generations. Copyright © 2022 Favaro, Roved, Haase and Angeli."",2022///,2022,10.3389/finsc.2022.821145,2,,,,,,""['alarm pheromone', 'brain', 'electroantennography', 'honey bee', 'neonicotinoids', 'olfaction', 'pesticides', 'queen mandibular pheromone']"",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129863152&doi=10.3389%2ffinsc.2022.821145&partnerID=40&md5=94c9e56eea428a127a89767df7f552ba,Scopus,,0,,0,278";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"63,765,JOUR,Acute toxicity and risk assessment of nine insecticides to honeybees in oilseed rape fields,""['Tan, L.-C.', 'Cheng, Y.', 'Zhu, Y.-X.', 'Bu, Y.-Q.']"",Journal of Ecology and Rural Environment,""：Insecticides are used for the controlling of aphids in oilseed rape fields. To evaluate the effects of insec-ticides on honeybees (Apis mellifera) in oilseed rape fields，acute toxicities of 9 insecticides were tested. Meanwhile，risk assessment was carried out by risk quotients (RQ) method when the 9 insecticides were applied by spraying. The results showed that：the toxicity levels of 70% imidacridine WG，10% dimethylamine AS，25% thiazolazine SC，5% dithiocarba-mate GF and 2. 5% deltamethrin EC to honeybees were all at high class. However，the risk levels were different，and the risk of 25% thiazolazine SC，70% imidacridine WG，10% dimethylamine AS and 2. 5% deltamethrin EC were unaccept-able to honeybees. The risk of 5% dithiocarbamate GF to honeybees could be reduced by decreasing the amount and fre-quency of use. The oral and contact toxicity of 50% pirimicarb WP were moderate and low to honeybees，respectively， and the risk could also be reduced by decreasing the amount and frequency of use. The toxicity levels of 5% acetamiprid EC，48% thiacloprid SC and 25% pymetrozine SC to honeybees were moderate，low and low，respectively. The risk lev-els of those insecticides are acceptable. The insecticides with low-risk to honeybees such as thiacloprid and pymetrozine could be priority to control the aphids in oilseed rape fields. In order to decrease the hazard of insecticides on honeybees， it is recommended to avoid using insecticides with high-risk in beekeeping areas and in blooming period of honey source crops. © 2019, China Environmental Science Press. All rights reserved."",2019///,2019,10.19741/j.issn.1673-4831.2018.0137,35,4,500,505,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065836332&doi=10.19741%2fj.issn.1673-4831.2018.0137&partnerID=40&md5=4eb068d6d00d416097dc2f37912f5203,Scopus,,0,,0,279";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
