record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,issn,accession_number,start_page,end_page,url,name_of_database,keywords,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
111,JOUR,Transcriptomic Responses Underlying the High Virulence of Black Queen Cell Virus and Sacbrood Virus following a Change in Their Mode of Transmission in Honey Bees (Apis mellifera),"Al Naggar, Y.; Shafiey, H.; Paxton, R.J.",Viruses,"Background: Over the last two decades, honey bees (Apis mellifera) have suffered high rates of colony losses that have been attributed to a variety of factors, chief among which are viral pathogens, such as deformed wing virus (DWV), whose virulence has increased because of vector-based transmission by the invasive, ectoparasitic varroa mite (Varroa destructor). A shift in the experimental mode of transmission of the black queen cell virus (BQCV) and sacbrood virus (SBV) from fecal/foodï¿½ï¿½ï¿½oral (direct horizontal) to vector-mediated (indirect horizontal) transmission also results in high virulence and viral titers in pupal and adult honey bees. Agricultural pesticides represent another factor that acts independently or in interaction with pathogens, and they are also thought to cause colony loss. Understanding the molecular mechanisms underlying the higher virulence following a vector-based mode of transmission provides deeper insight into honey bee colony losses, as does determining whether or not hostrogen interactions are modulated by exposure to pesticides. Methods: Through an experimental design with controlled laboratory, we investigated the effects of the modes of transmission of BQCV and SBV (feeding vs. vector-mediated via injection) alone or in combination with chronic exposure to sublethal and field-realistic concentrations of flupyradifurone (FPF), a novel agricultural insecticide, on honey bee survival and transcription responses by using high-throughput RNA sequencing (RNA-seq) analysis. Results: Co-exposure to viruses via feeding (VF) or injection (VI) and FPF insecticide had no statistically significant interactive effect on their survival compared to, respectively, VF or VI treatments alone. Transcriptomic analysis revealed a distinct difference in the gene expression profiles of bees inoculated with viruses via injection (VI) and exposed to FPF insecticide (VI+FPF). The number of differentially expressed genes (DEGs) at log2 (fold-change) > 2.0 in VI bees (136 genes) or/and VI+FPF insecticide (282 genes) was very high compared to that of VF bees (8 genes) or the VF+FPF insecticide treatment (15 genes). Of these DEGs, the expression in VI and VI+FPF bees of some immune-related genes, such as those for antimicrobial peptides, Ago2, and Dicer, was induced. In short, several genes encoding odorant binding proteins, chemosensory proteins, odor receptors, honey bee venom peptides, and vitellogenin were downregulated in VI and VI+FPF bees. Conclusions: Given the importance of these suppressed genes in honey beesï¿½ï¿½ï¿½ innate immunity, eicosanoid biosynthesis, and olfactory associative function, their inhibition because of the change in the mode of infection with BQCV and SBV to vector-mediated transmission (injection into haemocoel) could explain the high virulence observed in these viruses when they were experimentally injected into hosts. These changes may help explain why other viruses, such as DWV, represent such a threat to colony survival when transmitted by varroa mites. ï¿½ï¿½ 2023 by th",2023,2023,10.3390/v15061284,15.0,6,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164183287&doi=10.3390%2fv15061284&partnerID=40&md5=7a305c1cb5a3c0f6225491b522e1c948,,antiviral response; antivirus agent; Apis mellifera; Article; bioinformatics; biosynthesis; Black queen cell virus; BQCV; deformed wing virus; differential gene expression; down regulation; experimental design; feeding; gene control; gene expression; gene expression profiling; gene ontology; genetic analysis; genetic transcription; hemolymph; high throughput sequencing; honeybee; honeybee venom; host pathogen interaction; immune response; immune-related gene; innate immunity; long term exposure; mite; nonhuman; olfactory receptor; pesticide; plant pathogen interaction; prevalence; protein expression; reverse transcription polymerase chain reaction; RNA extraction; RNA interference; RNA sequence; RNA sequencing; RNAi; sacbrood virus; SBV; scientific literature; single nucleotide polymorphism; transcriptome; transcriptomics; upregulation; virulence; virus load; virus transmission; virus virulence; whole cell patch clamp,,0,,0,69
68,JOUR,Temporal dynamics of whole body residues of the neonicotinoid insecticide imidacloprid in live or dead honeybees,"['Schott, M', 'Bischoff, G', 'Eichner, G', 'Vilcinskas, A', 'Bï¿½ï¿½chler, R', 'Meixner, MD', 'Brandt,",SCIENTIFIC REPORTS,"In cases of acute intoxication, honeybees often lay in front of their hives for several days, exposed to sunlight and weather, before a beekeeper can take a sample. Beekeepers send samples to analytical laboratories, but sometimes no residues can be detected. Temperature and sun light could influence the decrease of pesticides in bee samples and thereby residues left for analysis. Moreover, samples are usually sent via normal postal services without cooling. We investigated the temporal dynamics of whole-body residues of imidacloprid in live or dead honeybees following a single-meal dietary exposure of 41 ng/bee under various environmental conditions, such as freezing, exposure to UV light or transfer of individuals through the mail system. Immobile, ""dead"" looking honeybees recovered from paralysis after 48 hours. The decrease of residues in living but paralysed bees was stopped by freezing (= killing). UV light significantly reduced residues, but the mode of transport did not affect residue levels. Group feeding increased the variance of residues, which is relevant for acute oral toxicity tests. In conclusion, elapsed time after poisoning is key for detection of neonicotinoids. Freezing before mailing significantly reduced the decrease of imidacloprid residues and may increase the accuracy of laboratory analysis for pesticides.",2017/07/24/,2017,10.1038/s41598-017-06259-z,7.0,,2045-2322,WOS:000406260800001,,,,,,,0,,0,70
116,JOUR,Effects of spinetoram and glyphosate on physiological biomarkers and gut microbes in Bombus terrestris,"Tang, Q.-H.; Li, W.-L.; Wang, J.-P.; Li, X.-J.; Li, D.; Cao, Z.; Huang, Q.; Li, J.-L.; Zhang, J.; Wang, Z.-W.; Guo, J.; Li, J.-L.",Frontiers in Physiology,"The sublethal effects of pesticide poisoning will have significant negative impacts on the foraging and learning of bees and bumblebees, so it has received widespread attention. However, little is known about the physiological effects of sublethal spinetoram and glyphosate exposure on bumblebees. We continuously exposed Bombus terrestris to sublethal (2.5ï¿½ï¿½mg/L) spinetoram or glyphosate under controlled conditions for 10ï¿½ï¿½days. The superoxide dismutase, glutathione-S-transferase, carboxylesterase, prophenoloxidase, ï¿½ï¿½-amylase and protease activities, and changes in gut microbes were measured to understand the effects of sublethal pesticide exposure on the physiology and gut microbes of bumblebees. Sublethal pesticide exposure to significantly increased superoxide dismutase activity and significantly decreased gut ï¿½ï¿½-amylase activity in bumblebees but had no significant effect on glutathione-S-transferase, carboxylesterase or gut protease activities. In addition, glyphosate increased the activixidase. Interestingly, we observed that neither of the two pesticides had a significant effect on dominant gut bacteria, but glyphosate significantly altered the structure of the dominant gut fungal community, and reduced the relative abundance of Zygosaccharomyces associated with fat accumulation. These results suggest that sublethal spinetoram and glyphosate do not significantly affect the detoxification system of bumblebees, but may affect bumblebee health by inhibiting energy acquisition. Our results provide information on the sublethal effects of exposure to low concentrations of glyphosate and spinetoram on bumblebees in terms of physiology and gut microbes. Copyright ï¿½ï¿½ 2023 Tang, Li, Wang, Li, Li, Cao, Huang, Li, Zhang, Wang, Guo and",2023,2023,10.3389/fphys.2022.1054742,13.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146845505&doi=10.3389%2ffphys.2022.1054742&partnerID=40&md5=6d85e3c94f60958a2ad39da365dc469f,,adult; amylase; animal experiment; animal model; antioxidant; Article; Basidiomycetes; Betaproteobacteria; Bifidobacterium; biological marker; Bombus terrestris; bumblebees; carboxylesterase; catalase; detoxification; enzyme activity; Firmicutes; fungal community; genomic DNA; glutathione peroxidase; glutathione transferase; glyphosate; glyphosate (GLY); gut microbes; human; human experiment; intestine flora; Lactobacillus; microbial community; nonhuman; oral toxicity; pesticide residue; physiological biomarkers; polymerase chain reaction; proteinase; Proteobacteria; quality control; RNA 16S; spinetoram; sublethal effects; superoxide dismutase; toxicity; Zygosaccharomyces,,0,,0,71
40,JOUR,Impact of a worker bee thoracic ganglion RIC-3 variant on the actions of acetylcholine and neonicotinoids on nicotinic receptors in Apis mellifera,"['Takebayashi, M.', 'Mori, S.', 'Ito, R.', 'Takayama, K.', 'Ojima, H.', 'Takeuchi, M.', 'Takahashi, H.', 'Yamamoto, N.', 'Egawa, R.', 'Kimura, Y.', 'Ihara, M.', 'Sasaki, K.', 'Sattelle, D.B.', 'Matsuda, K.']",Pest Management Science,"A transmembrane thioredoxin (TMX3) enables the functional expression of insect nicotinic acetylcholine receptors (nAChRs) in Xenopus laevis oocytes, while co-factors RIC-3 and UNC-50 regulate the receptor expression level. RIC-3 (resistant to inhibitors of cholinesterase 3) has been shown to diversify by its differential mRNA splicing patterns. How such diversity influences neonicotinoid sensitivity of nAChRs of beneficial insect species remains poorly understood. We have identified a RIC-3 variant expressed most abundantly in the thoracic ganglia of honeybee (Apis mellifera) workers and investigated its effects on the functional expression and pharmacology of Amï¿½ï¿½1/Amï¿½ï¿½8/Amï¿½ï¿½1 and Amï¿½ï¿½1/Amï¿½ï¿½2/Amï¿½ï¿½8/Amï¿½ï¿½1 nAChRs expressed in X. laevis oocytes. The AmRIC-3 enhanced the response amplitude to the acetylcholine (ACh) of these A. mellifera nAChRs when its cRNAï¿½ï¿½was injected into oocytes at low concentrations but suppressed the ACh response amplitude at high concentrations. Co-expresl impact on the affinity of ACh, but changed the efficacy of imidacloprid and clothianidin, suggesting that the presence and the level of RIC-3 expression can affect the nAChR responses to ACh and neonicotinoids, depending on nAChR subunit composition in honeybees. ï¿½ï¿½ 2024 Society of Chemical Industry. ï¿½ï¿½ 2024 Society of Chemical I",2024///,2024,10.1002/ps.8371,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201672263&doi=10.1002%2fps.8371&partnerID=40&md5=3bf669895fd7ddd4fee4f5719f84a087,Scopus,"['Apis mellifera', 'auxiliary protein', 'neonicotinoids', 'nicotinic acetylcholine receptors', 'RIC-3']",,0,,0,72
26,JOUR,Identification of long noncoding RNAs reveals the effects of dinotefuran on the brain in Apis mellifera (Hymenopptera: Apidae),"['Huang, M.', 'Dong, J.', 'Guo, H.', 'Xiao, M.', 'Wang, D.']",BMC Genomics,"Background: Dinotefuran (CAS No. 165252ï¿½ï¿½ï¿½70-0), a neonicotinoid insecticide, has been used to protect various crops against invertebrate pests and has been associated with numerous negative sublethal effects on honey bees. Long noncoding RNAs (lncRNAs) play important roles in mediating various biological and pathological processes, involving transcriptional and gene regulation. The effects of dinotefuran on lncRNA expression and lncRNA function in the honey bee brain are still obscure. Results: Through RNA sequencing, a comprehensive analysis of lncRNAs and mRNAs was performed following exposure to 0.01 mg/L dinotefuran for 1, 5, and 10 d. In total, 312 lncRNAs and 1341 mRNAs, 347 lncRNAs and 1458 mRNAs, and 345 lncRNAs and 1155 mRNAs were found to be differentially expressed (DE) on days 1, 5 and 10, respectively. Gene set enrichment analysis (GSEA) indicated that the dinotefuran-treated group showed enrichment in carbohydrate and protein metabolism and immune-inflammatory responses such as glycine, sand threonine metabolism, pentose and glucuronate interconversion, and Hippo and transforming growth factor-ï¿½ï¿½ (TGF-ï¿½ï¿½) signaling pathways. Moreover, the DE lncRNA TCONS_00086519 was shown by fluorescence in situ hybridization (FISH) to be distributed mainly in the cytoplasm, suggesting that it may serve as a competing endogenous RNA and a regulatory factor in the immune response to dinotefuran. Conclusion: This study characterized the expression profile of lncRNAs upon exposure to neonicotinoid insecticides in young adult honey bees and provided a framework for further study of the role of lncRNAs in honey bee growth and the immune response. ï¿½ï¿½ 2021, Th",2021///,2021,10.1186/s12864-021-07811-y,22.0,1,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110827000&doi=10.1186%2fs12864-021-07811-y&partnerID=40&md5=f67822511823a825214f9485ff879511,Scopus,"['adult', 'amino acid metabolism', 'animal', 'animal experiment', 'animal tissue', 'Animals', 'Apis mellifera', 'Article', 'bee', 'Bees', 'brain', 'Brain', 'brain tissue', 'carbohydrate metabolism', 'controlled study', 'cytoplasm', 'dinotefuran', 'Dinotefuran', 'drug effect', 'fluorescence in situ hybridization', 'gene expression', 'glucuronic acid', 'glycine', 'guanidine derivative', 'Guanidines', 'immune response', 'In Situ Hybridization, Fluorescence', 'lncRNA', 'long untranslated RNA', 'messenger RNA', 'neonicotinoid', 'Neonicotinoid insecticide', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'nonhuman', 'pentose', 'protein expression', 'protein function', 'protein metabolism', 'regulatory mechanism', 'RNA analysis', 'RNA sequencing', 'RNA, Long Noncoding', 'serine', 'TGF beta signaling', 'threonine', 'transforming growth factor beta', 'young adult']",,0,,0,73
91,JOUR,Effect of aerial spraying of thiacloprid on pine sawyer beetles (Monochamus alternatus) and honey bees (Apis mellifera) in pine forests,"['Suh, D.Y.', 'Jung, J.-K.', 'Lee, S.K.', 'Seo, S.-T.']",Entomological Research,"Monochamus alternatus is a very important vector of the pine wood nematode (Bursaphelenchus xylophilus) which is the causal agent of pine wilt disease. To reduce population density of M. alternatus, thiacloprid has been sprayed by aircrafts on pine forests. Thus, we examined the effect of aerial spraying as contact toxicity and thiacloprid residues of pine branches as ingestion toxicity on the mortality of M. alternatus in pine forests in Yangsan, Korea. In addition, the effect of aerial spraying on honey bees, Apis mellifera, was tested in the same locality. Thiacloprid was sprayed once a month from June to August in 2016. To test the effect of thiacloprid, eight M. alternatus and ten honey bees were put into each small mesh cage, which were hung on pine trees in each study plot. Thiacloprid appeared to be effective for reducing longevity of M. alternatus, while mortality and abnormal behaviors were not found for honey bees. In addition, longevity of M. alternatus beetles was declined by thiacloprid residues of pine branches compared to the control group. However, we found that dead pine trees infected by pine wood nematodes in the next year similarly occurred in our study area whether thiacloprid-aerial spraying occurred or not. Consequently, thiacloprid sprayed by aircraft may be an effective control agent for Monochamus beetle adults without negative effect on honey bees, but aerial application to prevent expansion of pine wilt disease should be reassessed. ï¿½ï¿½ 2020 The Entomological Society of Korea and John Wiley & Sons Australia,",2021///,2021,10.1111/1748-5967.12482,51.0,2,,,83.0,89.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092628018&doi=10.1111%2f1748-5967.12482&partnerID=40&md5=0c6befc5cec85b2189292ccf9729ab95,Scopus,"['Non-target insects', 'Pine wilt disease', 'Pine wood nematode', 'Toxicity']",,0,,0,74
9,JOUR,The weakest link: Haploid honey bees are more susceptible to neonicotinoid insecticides,"['Friedli, A', 'Williams, GR', 'Bruckner, S', 'Neumann, P', 'Straub, L']",CHEMOSPHERE,"Neonicotinoid insecticides are currently of major concern for the health of wild and managed insects that provide key ecosystem services like pollination. Even though sublethal effects of neonicotinoids are well known, there is surprisingly little information on how they possibly impact developmental stability, and to what extent genetics are involved. This holds especially true for haploid individuals because they are hemizygous at detoxification loci and may be more susceptible. Here we take advantage of haplodiploidy in Western honey bees, Apis mellifera, to show for the first time that neonicotinoids affect developmental stability in diploid females (workers), and that haploid males (drones) are even more susceptible. Phenotypic fore wing venation abnormalities and fluctuating wing asymmetry, as measures of developmental instability, were significantly increased under field-realistic neonicotinoid-exposure of colonies. The higher susceptibility of haploid drones suggests that heterozygosity can play a key role in the ability to buffer the sublethal effects of neonicotinoids. Aiming to improve conservation efforts, our findings highlight the urgent need to better understand the role that genetics plays at enabling nontarget organisms to cope with insecticide exposure. (C) 2019 The Authors. Published by Elsevier Ltd.",2020/03//,2020,10.1016/j.chemosphere.2019.125145,242.0,,0045-6535,WOS:000509786600048,,,,,"['animal', 'Animals', 'Apis mellifera', 'Article', 'bee', 'Bees', 'Biochemistry', 'Chromosomes', 'comparative study', 'controlled study', 'Detoxification', 'developmental stability', 'diploidy', 'drone', 'Drones', 'ecosystem', 'Ecosystem', 'Ecosystems', 'female', 'Female', 'fluctuating asymmetry', 'Fluctuating asymmetry', 'Food products', 'Haplodiploidy', 'haploidy', 'Haploidy', 'heterozygosity', 'Hexapoda', 'honeybee', 'insecticide', 'Insecticides', 'male', 'Male', 'neonicotinoid', 'neonicotinoid pesticide', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'nonhuman', 'nontarget organism', 'organism colony', 'phenotype', 'physiology', 'pollination', 'Pollination', 'pollution exposure', 'polyploidy', 'Sublethal', 'sublethal effect', 'wing', 'Wing venation', 'Wings, Animal', 'worker (insect)', 'xenobiotics', 'Xenobiotics']",,0,,0,75
87,JOUR,Neonicotinoid contamination in conservation areas affects bees more sharply than beetles,"['Tetlie, J.', 'Harmon-Threatt, A.']",Frontiers in Ecology and Evolution,"The neurotoxic insecticide class of neonicotinoids has become one of the most widely used groups of pesticides globally. Their long half-lives and high water solubility increase their potential to linger and affect numerous organisms long after application. A prominent concern associated with residual contamination is the negative impact that neonicotinoids can have on beneficial arthropods such as bees and certain groups of beetles. Many studies have looked at the effects neonicotinoids have on arthropod communities in lab settings; however, comparatively few studies have looked at these groups in neonicotinoid-contaminated restored prairie habitats. These habitats are often restored from or located near agriculture and are almost ubiquitously contaminated with neonicotinoids. Our one-year manipulated field study compared native bee nesting rates and beetle community assemblages between paired clothianidin-contaminated and non-contaminated restored prairie plots. Native bee nesting probability and nesting abundance increased by 46% and 172%, respectively, in sites contaminated with clothianidin. Conversely, we observed no significant differences in beetle family assemblages, abundance, or richness between clothianidin-contaminated and control sites. These results suggest that neonicotinoid contamination of natural habitats can have numerous environmental consequences for arthropods and that these effects are not always consistent between taxa. Understanding how neonicotinoid contamination affects beneficial groups such as bees and arthropod community assemblages is crucial for characterizing the risks these chemicals pose to ecologically imperative taxa. Copyright ï¿½ï¿½ 2024 Tetlie and Harmon-Thre",2024///,2024,10.3389/fevo.2024.1347526,12.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186469797&doi=10.3389%2ffevo.2024.1347526&partnerID=40&md5=d650e1b0ad0bb1f4d9dbd2c436a0c32a,Scopus,"['agricultural contamination', 'beetle feeding guilds', 'clothianidin', 'ground-nesting bees', 'restored prairie']",,0,,0,76
63,JOUR,Insecticides cause transcriptional alterations of endocrine related genes in the brain of honey bee foragers,"['Fent, K.', 'Haltiner, T.', 'Kunz, P.', 'Christen, V.']",Chemosphere,"Bees are exposed to endocrine active insecticides. Here we assessed expressional alteration of marker genes indicative of endocrine effects in the brain of honey bees. We exposed foragers to chlorpyrifos, cypermethrin and thiacloprid and assessed the expression of genes after exposure for 24 h, 48 h and 72 h. Chlorpyrifos caused the strongest expressional changes at 24 h characterized by induction of vitellogenin, major royal jelly protein (mrjp) 2 and 3, insulin-like peptide (ilp1), alpha-glucosidase (hbg3) and sima, and down-regulation of buffy. Cypermethrin caused minor induction of mrjp1, mrjp2, mmp1 and ilp1. The sima transcript showed down-regulation at 48 h and up-regulation at 72 h. Exposure to thiacloprid caused down-regulation of vitellogenin, mrjp1 and sima at 24 h, and hbg3 at 72 h, as well as induction of ilp1 at 48 h. The buffy transcript was down-regulated at 24 h and up-regulated at 48 h. Despite compound-specific expression patterns, each insecticide altered the expression of some of the suggested endocrine system related genes. Our study suggests that expressional changes of genes prominently expressed in nurse or forager bees, including down-regulation of buffy and mrjps and up-regulation of hbg3 and ilp1 may serve as indicators for endocrine activity of insecticides in foragers. ï¿½ï¿½ 2020 The Autho",2020///,2020,10.1016/j.chemosphere.2020.127542,260.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087994439&doi=10.1016%2fj.chemosphere.2020.127542&partnerID=40&md5=912aab386241a2ac1cca26288c43f5fe,Scopus,"['adult', 'alpha glucosidase', 'Alpha glucosidase', 'animal', 'animal tissue', 'Animals', 'Apis mellifera', 'Apis mellifera carnica', 'Apoidea', 'Article', 'bee', 'Bees', 'brain', 'Brain', 'brain tissue', 'buffy gene', 'chlorpyrifos', 'Chlorpyrifos', 'cypermethrin', 'Cypermethrin', 'Cypermethrins', 'down regulation', 'Down-regulation', 'drug effect', 'ecdysone receptor', 'Endocrine activity', 'Endocrine effects', 'endocrine system', 'Endocrine System', 'Endocrine systems', 'Expression patterns', 'Food products', 'forager', 'foraging', 'gene', 'gene expression', 'Gene expression', 'Genes', 'genetic analysis', 'genetic transcription', 'high performance liquid chromatography', 'Honey bees', 'honeybee', 'induced response', 'insecticide', 'Insecticides', 'insulin like peptide 1', 'interstitial collagenase', 'major royal jelly protein 2', 'major royal jelly protein 3', 'Major royal jelly proteins', 'neonicotinoid', 'Neonicotinoids', 'neuropeptide', 'nonhuman', 'physiology', 'protein', 'Pyrethrins', 'pyrethroid', 'real time polymerase chain reaction', 'reverse transcription polymerase chain reaction', 'RNA extraction', 'RNA isolation', 'sima protein', 'thiacloprid', 'Thiacloprid', 'thiazine derivative', 'Thiazines', 'Transcription, Genetic', 'unclassified drug', 'upregulation', 'vitellogenin', 'Vitellogenins']",,0,,0,77
6,JOUR,Imidacloprid Pesticide Causes Unexpectedly Severe Bioelement Deficiencies and Imbalance in Honey Bees Even at Sublethal Doses,"['Paleolog, J.', 'Wilde, J.', 'Gancarz, M.', 'Wiï¿½ï¿½cek, D.', 'Nawrocka, A.', 'Strachecka, ",Animals,"Pesticides impair honeybee health in many ways. Imidacloprid (IMD) is a pesticide used worldwide. No information exists on how IMD impact the beesï¿½ï¿½ï¿½ body bioelement balance, which is essential for bee health. We hypothesized that IMD disturbs this balance and fed the bees (in field conditions) with diets containing 0 ppb (control), 5 ppb (sublethal considered field-relevant), and 200 ppb (adverse) doses of IMD. IMD severely reduced the levels of K, Na, Ca, and Mg (electrolytic) and of Fe, Mo, Mn, Co, Cu, Ni, Se, and Zn, while those of Sn, V, and Cr (enzymatic) were increased. Levels of P, S, Ti, Al, Li, and Sr were also decreased, while only the B content (physiologically essential) was increased. The increase in Tl, Pb, and As levels (toxic) was alarming. Generally, IMD, even in sublethal doses, unexpectedly led to severe bioelement malnutrition in 69% of bioelements and to a stoichiometric mismatch in the remaining ones. This points to the IMD-dependent bioelement disturbance as another, yet unaccounr, essential metabolic element which can interfere with apian health. Consequently, there is a need for developing methods of bioelement supplementation of the honey bee diet for better preventing bee colony decline and protecting apian health status when faced with pesticides. ï¿½ï¿½ 2023 by the auth",2023///,2023,10.3390/ani13040615,13.0,4,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148875202&doi=10.3390%2fani13040615&partnerID=40&md5=ca0e5178888110c2640977a9ff05e4a1,Scopus,"['aluminum', 'Apis mellifera', 'arsenic', 'Article', 'bee healthcare', 'bioelement deficiency', 'biominerals', 'cadmium', 'cell metabolism', 'chromium', 'cobalt', 'copper', 'deionized water', 'egg laying', 'honeybee', 'imidacloprid', 'iron', 'lead', 'lithium', 'magnesium', 'malnutrition', 'manganese', 'molybdenum', 'neonicotinoid', 'nickel', 'nonhuman', 'nutrition', 'nutritional deficiency', 'pesticide', 'phosphorus', 'principal component analysis', 'selenium', 'sodium', 'strontium', 'sublethal dose', 'sulfur', 'thallium', 'tin', 'titanium', 'vanadium', 'zinc']",,0,,0,78
76,JOUR,"The neonicotinoid pesticide, imidacloprid, affects Bombus impatiens (bumblebee) sonication behavior when consumed at doses below the LD50","['Switzer, C.M.', 'Combes, S.A.']",Ecotoxicology,"We investigated changes in sonication (or buzz-pollination) behavior of Bombus impatiens bumblebees, after consumption of the neonicotinoid pesticide, imidacloprid. We measured sonication frequency, sonication length, and flight (wing beat) frequency of marked bees collecting pollen from Solanum lycopsersicum (tomato), and then randomly assigned bees to consume 0, 0.0515, 0.515, or 5.15ï¿½ï¿½ng of imidacloprid. We recorded the number of bees in each treatment group that resumed sonication behavior after consuming imidacloprid, and re-measured sonication and flight behavior for these bees. We did not find evidence that consuming 0.0515ï¿½ï¿½ng imidacloprid affected the sonication length, sonication frequency, or flight frequency for bees that sonicated after consuming imidacloprid; we were unable to test changes in these variables for bees that consumed 0.515 or 5.15ï¿½ï¿½ng because we did not observe enough of these bees sonicating after treatment. We performed Cox proportional hazard regression to determine uming imidacloprid affected the probability of engaging in further sonication behavior on S. lycopersicum and found that bumblebees who consumed 0.515 or 5.15ï¿½ï¿½ng of imidacloprid were significantly less likely to sonicate after treatment than bees who consumed no imidacloprid. At the end of the experiment, we classified bees as dead or alive; our data suggest a trend of increasing mortality with higher doses of imidacloprid. Our results show that even modest doses of imidacloprid can significantly affect the likelihood of bumblebees engaging in sonication, a behavior critical for the pollination of a variety of crops and other plants. ï¿½ï¿½ 2016, Springer Science+Business Media N",2016///,2016,10.1007/s10646-016-1669-z,25.0,6,,,1150.0,1159.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976632001&doi=10.1007%2fs10646-016-1669-z&partnerID=40&md5=55a808d2d1bd06949eb35ca2372987d4,Scopus,,,0,,0,79
94,JOUR,"Recent and future declines of a historically widespread pollinator linked to climate, land cover, and pesticides","['Janousek, WM', 'Douglas, MR', 'Cannings, S', 'Clement, MA', 'Delphia, CM', 'Everett, JG', 'Hatfield, RG', 'Keinath, DA', 'Koch, JBU', 'McCabe, LM', 'Mola, JM', 'Ogilvie, JE', 'Rangwala, I', 'Richardson, LL', 'Rohde, AT', 'Strange, JP', 'Tronstad, LM', 'Graves, TA']",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"The acute decline in global biodiversity includes not only the loss of rare species, but also the rapid collapse of common species across many different taxa. The loss of pollinating insects is of particular concern because of the ecological and economic values these species provide. The western bumble bee (Bombus occidentalis) was once common in western North America, but this species has become increasingly rare through much of its range. To understand potential mechanisms driving these declines, we used Bayesian occupancy models to investigate the effects of climate and land cover from 1998 to 2020, pesticide use from 2008 to 2014, and projected expected occupancy under three future scenarios. Using 14,457 surveys across 2.8 million km2 in the western United States, we found strong negative relationships between increasing temperature and drought on occupancy and identified neonicotinoids as the pesticides of greatest negative influence across our study region. The mean predicted occupancy declined by 57% from 1998 to 2020, ranging from 15 to 83% declines across 16 ecoregions. Even under the most optimistic scenario, we found continued declines in nearly half of the ecoregions by the 2050s and mean declines of 93% under the most severe scenario across all ecoregions. This assessment underscores the tenuous future of B. occidentalis and demonstrates the scale of stressors likely contributing to rapid loss of related pollinator species throughout the globe. Scaled-up, international species-monitoring schemes and improved integra-tion of data from formal surveys and community science will substantively improve the understanding of stressors and bumble bee population trends.",2023/01/31/,2023,10.1073/pnas.2211223120,120.0,5,0027-8424,WOS:001167988000001,,,,,"['animal', 'Animals', 'Article', 'Bayes theorem', 'Bayes Theorem', 'bee', 'Bees', 'biodiversity', 'Biodiversity', 'biodiversity loss', 'bumble bees', 'climate', 'Climate', 'climate change', 'drought', 'environmental temperature', 'insect', 'insect declines', 'Insecta', 'land use', 'neonicotinoid', 'neonicotinoids', 'pesticide', 'Pesticides', 'pollinator', 'seasonal variation', 'trend study', 'United States', 'vegetation']",,0,,0,80
