record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,exported_notes_1,included,asreview_ranking,asreview_prior,exported_notes_2
6,286,JOUR,The combined effects of varroa destructor parasitism and exposure to neonicotinoids affects honey bee (Apis mellifera l.) memory and gene expression,"['Morfin, N.', 'Goodwin, P.H.', 'Guzman-Novoa, E.']",Biology,"Honey bees (Apis mellifera L.) are exposed biotic and abiotic stressors but little is known about their combined effect and impact on neural processes such as learning and memory, which could affect behaviours that are important for individual and colony survival. This study measured memory with the proboscis extension response (PER) assay as well as the expression of neural genes in bees chronically exposed to three different sublethal doses of the insecticide clothianidin and/or the parasitic mite Varroa destructor. The proportion of bees that positively responded to PER at 24 and 48 h post-training (hpt) was significantly reduced when exposed to clothianidin. V. destructor parasitism reduced the proportion of bees that responded to PER at 48 hpt. Combined effects between the lowest clothianidin dose and V. destructor for the proportion of bees that responded to PER were found at 24 hpt. Clothianidin, V. destructor and their combination differentially affected the expression of the neural-related genes, AmNrx-1 (neurexin), AmNlg-1 (neuroligin), and AmAChE-2 (acetylcholinesterase). Different doses of clothianidin down-regulated or up-regulated the genes, whereas V. destructor tended to have a down-regulatory effect. It appears that clothianidin and V. destructor affected neural processes in honey bees through different mechanisms. ¬© 2020 by the authors. Licensee MDPI, Basel, Switzerland.",2020///,2020,10.3390/biology9090237,9.0,9,1,15,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091993857&doi=10.3390%2fbiology9090237&partnerID=40&md5=f0e6ce259cbc6981ab6e4526e207d016,Scopus,"['Neonicotinoids', 'Learning', 'Honey bees', 'Clothianidin', 'Memory retention', 'V. destructor']",,,,,0,240,0,
81,361,JOUR,THE IMPACT OF HONEYBEE GUT BACTERIA ON THE SURVIVAL OF HONEYBEES EXPOSED TO INSECTICIDES,"['Al-Humayd, A.A.', 'Alghamdi, K.M.', 'Mahyoub, J.A.', 'Al-Maaqar, S.M.', 'Alshammari, F.A.', 'Hussain, M.B.', 'AL-Farga, A.', 'Howladar, S.M.', 'Rebezov, M.', 'Okhramenko, S.', 'Moiseev, V.', 'Kian, S.', 'Shariati, M.A.']","Journal of Microbiology, Biotechnology and Food Sciences","The widespread use of insecticides poses a significant threat to the health and sustainability of honeybees (Apis mellifera). This study aimed to isolate, identify, and investigate the potential of honeybee gut bacterial strains in mitigating the detrimental effects of insecticides on honeybees and extending their lifespan. The efficacy of seven honeybee gut bacterial strains in reducing insecticide toxicity was evaluated. Through the identification of honeybee gut bacterial isolates using 16s rRNA, seven strains were identified, namely Priestia endophytica, Bacillus subtilis, Bacillus pumilus, Peribacillus frigoritolerans, B. subtilis, Bacillus pumilus, and Bacillus tequilensis. The experimental results revealed that bees treated with these gut bacteria significantly reduced oxidative stress markers and detoxification enzyme levels compared to untreated bees. Moreover, the treated bees demonstrated enhanced immune responses. The bees treated with deltamethrin + intestinal bacteria showed an increase in bees‚Äô lifespan to 6.33 days compared to a lifespan of 4 days with deltamethrin only. Similarly, bees treated with acetamiprid intestinal bacteria had further extended to 10.33 days compared to a lifespan of 7.67 days with acetamiprid. These findings suggest that using honeybee gut bacterial strains may serve as a sustainable strategy to mitigate the harmful impacts of insecticides on honeybees, thereby promoting their overall health and contributing to the preservation of pollination services and apiculture. Further research is warranted to elucidate the underlying mechanisms and optimize the application of these natural products in honeybee management practices. ¬© (2024), (Slovak University of Agriculture). All rights reserved.",2024///,2024,10.55251/jmbfs.11870,14.0,2,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205894829&doi=10.55251%2fjmbfs.11870&partnerID=40&md5=f770054e5e3da7e22ef27b393a01e9d2,Scopus,"['Insecticides', 'Acetamiprid', 'Honeybee', 'Survival', 'Deltamethrin', 'Gut bacteria']",,,,,0,241,0,
370,650,JOUR,Population decline in a ground-nesting solitary squash bee (Eucera pruinosa) following exposure to a neonicotinoid insecticide treated crop (Cucurbita pepo),"['Willis Chan, D.S.', 'Raine, N.E.']",Scientific Reports,"Insect pollinators are threatened by multiple environmental stressors, including pesticide exposure. Despite being important pollinators, solitary ground-nesting bees are inadequately represented by pesticide risk assessments reliant almost exclusively on honeybee ecotoxicology. Here we evaluate the effects of realistic exposure via squash crops treated with systemic insecticides (Admire-imidacloprid soil application, FarMore FI400-thiamethoxam seed-coating, or Coragen-chlorantraniliprole foliar spray) for a ground-nesting bee species (Hoary squash bee,¬†Eucera pruinosa) in a 3-year semi-field experiment. Hoary squash bees provide essential pollination services to pumpkin and squash crops and commonly nest within cropping areas increasing their risk of pesticide exposure from soil, nectar, and pollen. When exposed to a crop treated at planting with soil-applied imidacloprid, these bees initiated 85% fewer nests, left 5.3 times more pollen unharvested, and produced 89% fewer offspring than untreated controls. No measurable impacts on bees from exposure to squash treated with thiamethoxam as a seed-coating or foliage sprayed with chlorantraniliprole were found. Our results demonstrate important sublethal effects of field-realistic exposure to a soil-applied neonicotinoid (imidacloprid) on bee behaviour and reproductive success. Soil must be considered a potential route of pesticide exposure in risk assessments, and restrictions on soil-applied insecticides may be justified, to mitigate impacts on ground-nesting solitary bee populations and the crop pollination services they provide. ¬© 2021, The Author(s).",2021///,2021,10.1038/s41598-021-83341-7,11.0,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101276239&doi=10.1038%2fs41598-021-83341-7&partnerID=40&md5=f57f8a9b81b8c45d85d8afc83465b601,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pollen', 'drug effect', 'population density', 'Population Density', 'Pollen', 'Environment', 'crop', 'Crops, Agricultural', 'Canada', 'environment']",,,,,0,242,0,
332,612,JOUR,Potential acetylcholine-based communication in honeybee haemocytes and its modulation by a neonicotinoid insecticide,"['Pamminger, T', 'Basley, K', 'Goulson, D', 'Hughes, WOH']",PEERJ,"There is growing concern that some managed and wild insect pollinator populations are in decline, potentially threatening biodiversity and sustainable food production on a global scale. In recent years, there has been increasing evidence that sub-lethal exposure to neurotoxic, neonicotinoid pesticides can negatively affect pollinator immunocompetence and could amplify the effects of diseases, likely contributing to pollinator declines. However, a direct pathway connecting neonicotinoids and immune functions remains elusive. In this study we show that haemocytes and non-neural tissues of the honeybee Apis mellifera express the building blocks of the nicotinic acetylcholine receptors that are the target of neonicotinoids. In addition, we demonstrate that the haemocytes, which form the cellular arm of the innate immune system, actively express choline acetyltransferase, a key enzyme necessary to synthesize acetylcholine. In a last step, we show that the expression of this key enzyme is affected by field-realistic doses of clothianidin, a widely used neonicotinoid. These results support a potential mechanistic framework to explain the effects of sub-lethal doses of neonicotinoids on the immune function of pollinators.",2024/09/13/,2024,10.7717/peerj.17978,12.0,,,,,,"['insecticide', 'neonicotinoid', 'Article', 'controlled study', 'nonhuman', 'Apis mellifera', 'clothianidin', 'honeybee', 'Pesticide', 'nicotinic receptor', 'Neonicotinoid', 'gene expression', 'LD50', 'acetylcholine', 'RNA extraction', 'hemolymph', 'Clothianidin', 'biodiversity', 'fat pad', 'innate immunity', 'Bee health', 'blood cell', 'choline acetyltransferase', 'food industry', 'Haemocytes', 'Immune regulation', 'Immunosuppression', 'Innate immune system', 'randomized controlled trial']",2167-8359,WOS:001316501400005,,,0,243,0,
379,659,JOUR,The effects of the neonicotinoid imiacloprid on gene expression and DNA methylation in the buff-tailed bumblebee Bombus terrestris,"['Bebane, PSA', 'Hunt, BJ', 'Pegoraro, M', 'Jones, ARC', 'Marshall, H', 'Rosato, E', 'Mallon, EB']",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"Neonicotinoids are effective insecticides used on many important arable and horticultural crops. They are nicotinic acetylcholine receptor agonists which disrupt the function of insect neurons and cause paralysis and death. In addition to direct mortality, there are numerous sublethal effects of low doses of neonicotinoids on bees. We hypothesize that some of these large array of effects could be a consequence of epigenetic changes in bees induced by neonicotinoids. We compared whole methylome (BS-seal) and RNA-seal libraries of the brains of buff-tailed bumblebee Bombus terrestris workers exposed to field-realistic doses of the neonicotinoid imidacloprid to libraries from control workers. We found numerous genes which show differential expression between neonicotinoid-treated bees and control bees, but no differentially methylated cytosines in any context. We found CpG methylation to be focused mainly in exons and associated with highly expressed genes. We discuss the implications of our results for future legislation.",2019/06/19/,2019,10.1098/rspb.2019.0718,286.0,1905,,,,,,0962-8452,WOS:000472210500006,,,0,244,0,
37,317,JOUR,Effects of winter and spring rape seed treatment with neonicotinoids on honey bees,"['Zemeckis, R.', 'Dautartƒó, A.', 'Kretaviƒçius, J.', 'Dro≈ædz, J.']",Zemdirbyste,"Potential impacts of neonicotinoids (thiamethoxam and clothianidin) on honey bees (Apis mellifera L.) were explored in 2016‚Äì2018. The study aimed to evaluate the effects of thiamethoxam and clothianidin used for seed treatment of winter and spring rape (Brassica napus L.) on honey bees under Lithuanian conditions and to quantify the levels of neonicotinoids in the dust released during the sowing operation. Honey bee colonies were established for further field testing and sample collection. The samples of nectar, pollen and bee bread were analysed for neonicotinoid residues. The potential impact of the seed treatment with thiamethoxam and clothianidin on the normally developed bee colonies was investigated in 2017 and 2018. The obtained findings suggest that when sowing neonicotinoid-treated winter and spring rape seed in a dry soil, the concentrations of neonicotinoids in the dust released during the sowing operation were three times as high as the maximum permitted limit (0.05 mg kg-1) set by the European Committee for bee products. The residue levels of neonicotinoids detected in the honey, pollen and bee bread samples were minimal (¬±0.01 ng g-1). However, no evidence was found to indicate the negative effects of the nicotinoid-seed treatment on the development of bee colonies, wintering, well-being, and honey production. ¬© 2019, Lithuanian Research Centre for Agriculture and Forestry; Vytautas Magnus University. All rights reserved.",2019///,2019,10.13080/z-a.2019.106.023,106.0,2,173,182,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067853443&doi=10.13080%2fz-a.2019.106.023&partnerID=40&md5=769013f4f739bbbad7ff02fbe0b60d12,Scopus,,,,≈Ωiemini≈≥ ir vasarini≈≥ raps≈≥ sƒókl≈≥ beicavimo neonikotinoidais poveikis bitƒóms,,0,245,0,
349,629,JOUR,Past insecticide exposure reduces bee reproduction and population growth rate,"['Stuligross, C.', 'Williams, N.M.']",Proceedings of the National Academy of Sciences of the United States of America,"Pesticides are linked to global insect declines, with impacts on biodiversity and essential ecosystem services. In addition to well-documented direct impacts of pesticides at the current stage or time, potential delayed ‚Äúcarryover‚Äù effects from past exposure at a different life stage may augment impacts on individuals and populations. We investigated the effects of current exposure and the carryover effects of past insecticide exposure on the individual vital rates and population growth of the solitary bee, Osmia lignaria. Bees in flight cages freely foraged on wildflowers, some treated with the common insecticide, imidacloprid, in a fully crossed design over 2 y, with insecticide exposure or no exposure in each year. Insecticide exposure directly to foraging adults and via carryover effects from past exposure reduced reproduction. Repeated exposure across 2 y additively impaired individual performance, leading to a nearly fourfold reduction in bee population growth. Exposure to even a single insecticide application can have persistent effects on vital rates and can reduce population growth for multiple generations. Carryover effects had profound implications for population persistence and must be considered in risk assessment, conservation, and management decisions for pollinators to mitigate the effects of insecticide exposure. ¬© 2021 National Academy of Sciences. All rights reserved.",2021///,2021,10.1073/pnas.2109909118,118.0,48,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120332210&doi=10.1073%2fpnas.2109909118&partnerID=40&md5=1f91e2eb2bd095b736b4e13f0b813a6f,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'imidacloprid', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pollination', 'Article', 'controlled study', 'female', 'nonhuman', 'pesticide', 'Pesticides', 'Pollination', 'risk assessment', 'drug effect', 'environmental exposure', 'Pesticide', 'nicotinic receptor', 'Larva', 'adult', 'reproduction', 'forage', 'Reproduction', 'Risk Assessment', 'ecosystem', 'Ecosystem', 'Pollinator', 'Female', 'Osmia lignaria', 'biodiversity', 'Biodiversity', 'Bee', 'growth rate', 'Carryover effects', 'Crosses, Genetic', 'genetic cross', 'Linear Models', 'physical performance', 'population growth', 'Population Growth', 'probability', 'Probability', 'reduction (chemistry)', 'statistical model']",,,,,0,246,0,
24,304,JOUR,Neonicotinoid exposure increases Varroa destructor (Mesostigmata: Varroidae) mite parasitism severity in honey bee colonies and is not mitigated by increased colony genetic diversity,"['Bartlett, LJ', 'Alparslan, S', 'Bruckner, S', 'Delaney, DA', 'Menz, JF', 'Williams, GR', 'Delaplane, KS']",JOURNAL OF INSECT SCIENCE,"Agrochemical exposure is a major contributor to ecological declines worldwide, including the loss of crucial pollinator species. In addition to direct toxicity, field-relevant doses of pesticides can increase species' vulnerabilities to other stressors, including parasites. Experimental field demonstrations of potential interactive effects of pesticides and additional stressors are rare, as are tests of mechanisms via which pollinators tolerate pesticides. Here, we controlled honey bee colony exposure to field-relevant concentrations of 2 neonicotinoid insecticides (clothianidin and thiamethoxam) in pollen and simultaneously manipulated intracolony genetic heterogeneity. We showed that exposure increased rates of Varroa destructor (Anderson and Trueman) parasitism and that while increased genetic heterogeneity overall improved survivability, it did not reduce the negative effect size of neonicotinoid exposure. This study is, to our knowledge, the first experimental field demonstration of how neonicotinoid exposure can increase V. destructor populations in honey bees and also demonstrates that colony genetic diversity cannot mitigate the effects of neonicotinoid pesticides.",2024/05/01/,2024,10.1093/jisesa/ieae056,24.0,3,,,,,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pollinator', 'pesticide', 'clothianidin', 'drug effect', 'guanidine derivative', 'Guanidines', 'thiazole derivative', 'Thiazoles', 'thiamethoxam', 'Thiamethoxam', 'parasitology', 'Varroidae', 'parasite', 'host parasite interaction', 'Host-Parasite Interactions', 'genetic variation', 'Genetic Variation', 'genetic diversity']",1536-2442,WOS:001233622800012,,,0,247,0,
313,593,JOUR,Changes in social behavior are induced by pesticide ingestion in a Neotropical stingless bee,"['Boff, S', 'Friedel, A', 'Mussury, RM', 'Lenis, PR', 'Raizer, J']",ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,"Throughout evolutionary history bees have developed complex communication systems. For social bees, communication is important for both the individual and the development of the colony. Successful communication helps bees to recognize relatives, defend the colony, and promote recruitment to optimize foraging of floral-resources. Bees' contribution to pollination is of broad environmental and economic importance. However, studies have reported that anthropogenic actions, such as the use of pesticides, negatively affect bee survival and behavior. We tested the effect of a commercially available pesticide mix containing two pesticide classes, a neonicotinoid and a pyrethroid, on the social behavior of the stingless bee, Melipona quadrifasciata (Lepeletier, 1863). After determining a sublethal dose of the pesticides, we tested the effect of an acute dose on antennation and trophallaxis behaviors of worker bees. Our results showed a drastic reduction in the communication and social interactions of bees.",2018/11/30/,2018,10.1016/j.ecoenv.2018.08.061,164.0,,548,553,,,,0147-6513,WOS:000449247600064,,,0,248,0,
3,283,JOUR,Effect of repeated intakes of a neonicotinoid insecticide on the foraging behaviours of Apis mellifera in field trials,"['Girolami, V', 'Toffolo, EP', 'Mazzon, L', 'Zampieri, F', 'Lentola, A', 'Giorio, C', 'Tapparo, A']",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"Evaluating the effects of neonicotinoids on forager bees in conditions as near as possible to those in nature presents a considerable challenge. Tackling this challenge is, however, necessary to establish their negative side effects on these pollinators. For instance, it is still under debate the mechanism by which bees seem to recognize low-level contaminations of neonicotinoid insecticides in nectar and pollen of the flowers they visit and limit collection to protect themselves and their hive from a possible intoxication. In this study, we propose an experimental system that involves the use of foragers in free flight foraging repeatedly on artificial feeders containing a sucrose solution contaminated with clothianidin, as well as foragers feeding at adjacent control feeders, allowing us to observe changes in their foraging activity. The progressive disappearance of foragers from the contaminated feeders became increasingly clear and rapid with the increase in clothianidin concentration. The lowest concentration at which we observed an effect was around 10 mu g/L, which corresponds to the maximum residual concentration (10 ng/g) observed in pollen and nectar of flowers close to open fields sown with seeds coated with insecticides. At the highest concentrations tested (80 mu g/L), there was an almost total abandonment of the feeders. The estimated quantity of contaminated sucrose solution collected by foragers showed an almost linear relationship inversely proportional to clothianidin concentration, whilst the estimated quantity of insecticide collected by a forager increased and then stabilised at the highest concentrations tested of 40 and 80 mu g/L. Irregular mortality was not observed in front of the hives, furthermore, foragers did not show evident memory of the position of the treated units in the trials on the 2 consecutive days. The decrease in foraging activity in the presence of a few mu g/L of insecticide in the sucrose solution appears to limit the introduction of elevated amounts of toxic substances into the hives, which would have serious consequences for the young bees and the brood. At the same time, in the absence of an alternative energy source, even reduced feeding of the hive can compromise colony health.",2023/01//,2023,10.1007/s11356-022-22977-y,30.0,5,12257,12268,,,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'foraging behavior', 'neonicotinoid pesticide', 'sublethal effect', 'clothianidin', 'honeybee', 'sucrose', 'toxicity', 'concentration (composition)', 'nectar', 'mortality', 'Plant Nectar', 'Sucrose', 'fly', 'alternative energy', 'Clothianidin toxicity', 'dietary intake', 'Foraging activity', 'Honeybee behaviour', 'phytotoxicity', 'Sub-lethal doses']",0944-1344,WOS:000854721900010,,,0,249,0,
17,297,JOUR,Sperm viability and gene expression in honey bee queens (Apis mellifera) following exposure to the neonicotinoid insecticide imidacloprid and the organophosphate acaricide coumaphos,"['Chaimanee, V.', 'Evans, J.D.', 'Chen, Y.', 'Jackson, C.', 'Pettis, J.S.']",Journal of Insect Physiology,"Honey bee population declines are of global concern. Numerous factors appear to cause these declines including parasites, pathogens, malnutrition and pesticides. Residues of the organophosphate acaricide coumaphos and the neonicotinoid insecticide imidacloprid, widely used to combat Varroa mites and for crop protection in agriculture, respectively, have been detected in wax, pollen and comb samples. Here, we assess the effects of these compounds at different doses on the viability of sperm stored in the honey bee queens' spermatheca. Our results demonstrate that sub-lethal doses of imidacloprid (0.02 ppm) decreased sperm viability by 50%, 7 days after treatment. Sperm viability was a downward trend (about 33%) in queens treated with high doses of coumaphos (100 ppm), but there was not significant difference. The expression of genes that are involved in development, immune responses and detoxification in honey bee queens and workers exposed to chemicals was measured by qPCR analysis. The data showed that expression levels of specific genes were triggered 1 day after treatment. The expression levels of P450 subfamily genes, CYP306A1, CYP4G11 and CYP6AS14 were decreased in honey bee queens treated with low doses of coumaphos (5 ppm) and imidacloprid (0.02 ppm). Moreover, these two compounds suppressed the expression of genes related to antioxidation, immunity and development in queens at day 1. Up-regulation of antioxidants by these compounds in worker bees was observed at day 1. Coumaphos also caused a repression of CYP306A1 and CYP4G11 in workers. Antioxidants appear to prevent chemical damage to honey bees. We also found that DWV replication increased in workers treated with imidacloprid. This research clearly demonstrates that chemical exposure can affect sperm viability in queen honey bees. ¬© 2016 Elsevier Ltd.",2016///,2016,10.1016/j.jinsphys.2016.03.004,89.0,,1,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960857417&doi=10.1016%2fj.jinsphys.2016.03.004&partnerID=40&md5=33b4203b1a0bd361e5b24a1bfbf0fc22,Scopus,,,,,,0,250,0,
360,640,CONF,Negative sublethal effect of the insecticide thiamethoxam on honeybees,"['Menail, AH', 'Bouchema, WF', 'Mansouri, Z', 'Maoui, R', 'Loucif-Ayad, W']",HAZARDS OF PESTICIDES TO BEES: 12TH INTERNATIONAL SYMPOSIUM OF THE ICP-PR BEE PROTECTION GROUP,,2015///,2015,,450.0,,151,151,,,,1868-9892,WOS:000381782400024,,,0,251,0,
314,594,JOUR,Is a strobilurin fungicide capable of inducing histopathological effects on the midgut and Malpighian tubules of honey bees?,"['Batista, AC', 'Domingues, CED', 'Costa, MJ', 'Silva-Zacarin, ECM']",JOURNAL OF APICULTURAL RESEARCH,"Bees that forage in agricultural plantations and surroundings are exposed to pesticide residues, which can cause sublethal effects in individuals and consequently compromise the performance of the colony. Regarding the honey bees, beekeepers can be hampered by decreased production of honey and other bee products. Although the effects of insecticides on bees are widely studied for obvious reasons, there is growing evidence that fungicides, too, are not harmless to bees. However, further studies are needed on the effects caused by fungicide residues present in pollen and nectar which are collected and consumed by honey bees. For this reason, we aimed to perform a histopathological diagnosis and cell death immunolabeling in the midgut and Malpighian tubules of Africanized honey bee workers throughout continuous oral exposure (24 h, 48 h, 72 h, 96 h) to low concentrations of picoxystrobin (9 ppb and 18 ppb), a strobilurin fungicide. Although there were no histopathological effects on the Malpighian tubules, an organ that plays a role in excretion, these effects were observed in the midgut of bees exposed to both concentrations of picoxystrobin. Morphological alterations, as well as positive-labeling for cell death, were observed in the midgut of exposed bees over time (from 24 to 96 h after the beginning of exposure). Although the data have shown evidence of intestinal epithelial renewal in response to cytotoxic effects, i.e., recovery after short-time exposure, this organ may have its nutrient absorption functions compromised in the long-term, which may lead to symptoms of malnutrition and affect the individual's performance, which could, in turn, affect the whole colony.",2020/10/19/,2020,10.1080/00218839.2020.1724678,59.0,5,834,843,,,,0021-8839,WOS:000514728900001,,,0,252,0,
217,497,JOUR,A nicotinic acetylcholine receptor agonist affects honey bee sucrose responsiveness and decreases waggle dancing,"['Eiri, D.M.', 'Nieh, J.C.']",Journal of Experimental Biology,"A nicotinic acetylcholine receptor agonist, imidacloprid, impairs memory formation in honey bees and has general effects on foraging. However, little is known about how this agonist affects two specific aspects of foraging: sucrose responsiveness (SR) and waggle dancing (which recruits nestmates). Using lab and field experiments, we tested the effect of sublethal doses of imidacloprid on (1) bee SR with the proboscis extension response assay, and (2) free-flying foragers visiting and dancing for a sucrose feeder. Bees that ingested imidacloprid (0.21 or 2.16 ng bee -1) had higher sucrose response thresholds 1 h after treatment. Foragers that ingested imidacloprid also produced significantly fewer waggle dance circuits (10.5- and 4.5-fold fewer for 50% and 30% sucrose solutions, respectively) 24 h after treatment as compared with controls. However, there was no significant effect of imidacloprid on the sucrose concentrations that foragers collected at a feeder 24 h after treatment. Thus, imidacloprid temporarily increased the minimum sucrose concentration that foragers would accept (short time scale, 1 h after treatment) and reduced waggle dancing (longer time scale, 24 h after treatment). The effect of time suggests different neurological effects of imidacloprid resulting from the parent compound and its metabolites. Waggle dancing can significantly increase colony food intake, and thus a sublethal dose (0.21 ng bee -1, 24 p.p.b.) of this commonly used pesticide may impair colony fitness. ¬© 2012 Published by The Company of Biologists Ltd.",2012///,2012,10.1242/jeb.068718,215.0,12,2022,2029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862509996&doi=10.1242%2fjeb.068718&partnerID=40&md5=a49fa590d0ca066e31d284c615c955e3,Scopus,,,,,,0,253,0,
322,602,JOUR,Impact of Thiamethoxam on Honey Bee Queen (Apis mellifera carnica) Reproductive Morphology and Physiology,"['Gajger, I.T.', 'Sakaƒç, M.', 'Gregorc, A.']",Bulletin of Environmental Contamination and Toxicology,"High honey bee losses around the world have been linked in part by the regular use of neonicotinoids in agriculture. In light of the current situation, the aim of this study was to investigate the effects of thiamethoxam on the development of the reproductive system and physiology in the honey bee queen. Two experimental groups of honey bee queen larvae were treated with thiamethoxam during artificial rearing, applied via artificial feed in two cycles. In the first rearing cycle, honey bee larvae received a single treatment dose (4.28¬†ng thiamethoxam/queen larva on the 4th day after larvae grafting in artificial queen cells), while the second honey bee queen rearing cycle received a double treatment dose (total of 8.56¬†ng thiamethoxam/queen larva on the 4th and 5th day after larvae grafting in artificial queen cells). After emerging, queens were anesthetized and weighed, and after mating with drones were anesthetized, weighed, and sectioned. Ovary mass and number of stored sperm were determined. Body weight differed between untreated and treated honey bee queens. The results also show a decrease in the number of sperm within honey bee queen spermathecae that received the double thiamethoxam dose. ¬© 2017, Springer Science+Business Media, LLC.",2017///,2017,10.1007/s00128-017-2144-0,99.0,3,297,302,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026910051&doi=10.1007%2fs00128-017-2144-0&partnerID=40&md5=37b09337f488f01ab14fe67017aab8e1,Scopus,,,,,,0,254,0,
321,601,JOUR,The neonicotinoid imidacloprid alone alters the cognitive behavior in Apis mellifera L. and the combined exposure of imidacloprid and Varroa destructor mites synergistically contributes to trial attrition,"['Schwartz, K.R.', 'Minor, H.', 'Magro, C.', 'McConnell, J.', 'Capani, J.', 'Griffin, J.', 'Doebel, H.']",Journal of Apicultural Research,"Honey bee (Apis mellifera L.) populations have undergone a dramatic decline as an outcome of an increasing incidence of colony collapse disorder (CCD). The honey bee is a unique keystone species because its pollination activities are not only necessary for the viability of many flowering plant species in the wild, but are also necessary for many human agricultural practices. The increasing prevalence of CCD is a threat to the economic and nutritional security of all societies that rely on efficient pollination for large monoculture crops. Although there is ample evidence that Varroa mites, pesticides, disease, and climate change contribute to CCD, only a few studies have investigated the contribution of synergism across multiple factors to the development of CCD and CCD-like symptoms. However, there is increasing acknowledgement in the scientific community that synergism across different factors affects honey bee colony health and behavior. Here, we provide evidence that sub-lethal levels of imidacloprid neonicotinoid pesticide reduce learning and memory capabilities. Synergistic effects become apparent when Varroa mites together with imidacloprid exposure to individual bees more than doubled average mortality and attrition per trial. ¬© 2021 International Bee Research Association.",2020///,2020,10.1080/00218839.2020.1866233,60.0,3,431,438,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099750317&doi=10.1080%2f00218839.2020.1866233&partnerID=40&md5=99329003e734e03fe122301a9779e59a,Scopus,,,,,,0,255,0,
