record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,issn,accession_number,start_page,end_page,url,name_of_database,keywords,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
48,JOUR,Toxicity of Insecticides to Pollinators in Cucumber Vis-ï¿½ï¿½-Vis Tolerant Gut Microbiota of Apis dorsata Fabri,"['Trivedi, N.P.', 'Sisodiya, D.B.', 'Raghunandan, B.L.', 'Patel, N.B.', 'Thumar, R.K.', 'Parmar, R.G.']",Pesticide Research Journal,"The toxicity of insecticides to pollinators visiting cucumber flowers was studied wherein spinosad, fipronil and flonicamid exhibited the higher activity of pollinators validating their relatively safer nature towards pollinators while, the lower activity was observed in plots treated with imidacloprid, spiromesifen, chlorantraniliprole as well as cypermethrin which confirmed their more toxicity to pollinators. Total fifteen bacterial isolates were identified from the hind gut of giant honey bee, Apis dorsata L. which consisted five genera viz., Bacillus sp., Klebsiella sp., Citrobacter sp., Providencia sp. and Enterobacter sp. Some of the bacterial isolates exhibited significant growth in the presence of insecticides. ï¿½ï¿½ 2024, Society of Pesticide Science India. All rights reser",2024///,2024,10.5958/2249-524X.2024.00012.X,36,1,,,68.0,73.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200778479&doi=10.5958%2f2249-524X.2024.00012.X&partnerID=40&md5=e73f2491ede5a77037417d98bffa305e,Scopus,"['Apis dorsata Fabricius', 'Honey bees', 'Insecticide tolerant bacteria', 'Pollinators']",,0,,0,65
2,JOUR,In vitro effects of imidacloprid on honey bee sperm: evaluation using computer-aided sperm analysis (CASA),"['Inouri-Iskounen, A.', 'Sadeddine-Zennouche, O.', 'Nait Mouloud, M.', 'Kebieche, M.', 'Iguer-Ouada, M.']",Journal of Apicultural Research,"Pesticides are considered as the most important factors of pollinatorsï¿½ï¿½ï¿½ decline. Imidacloprid (IMD), belonging to Neonicotinoids class, is widely used as a powerful insecticide but generating important negative effects on honey bees. The current study investigated the direct effect of IMD on bee spermatozoa. The experimental design consisted of inï¿½ï¿½vitro co-incubation of bee gametes with three different concentrations of IMD 1, 10, and 25 ï¿½ï¿½M for 15 min. Conventional microscopic and Computer-aided sperm analyses (CASA) were concomitantly used with a dual goal: to evaluate objectively the effects of IMD on sperm parameters on the one hand and to report computer kinematic parameters in the control group, without IMD treatment, on the other hand. The results revealed apparent negative effects in a dose-dependent manner with motility collapsing completely at 25 ï¿½ï¿½M of IMD. The current results highlighted the direct impact of IMD on bee spermatozoa and revealing the potential subsequent effectson. This study reported also drone computer sperm parameters that could serve as a reference in the studied region. Bee sperm velocities showed the lowest values ever reported in the different animal species. The CASA system appeared as objective and a sensitive method to detect subtle toxic effects on bee sperm, and this opens real perspectives particularly in studying existing correlations between CASA parameters and fertility outputs of different environmentally toxic molecules. ï¿½ï¿½ 2020, ï¿½ï¿½ 2020 International Bee Research Asso",2020///,2020,10.1080/00218839.2020.1775017,59,4,,,343.0,349.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087150975&doi=10.1080%2f00218839.2020.1775017&partnerID=40&md5=c65dd0a62ab80542ca952e7c4d6790a1,Scopus,"['CASA system', 'drone', 'in\xa0vitro', 'pesticides', 'spermatozoa']",,0,,0,66
109,JOUR,Multiple stresses induced by chronic exposure to flupyradifurone affect honey bee physiological states,"Chen, J.; Liu, Y.-J.; Wang, Q.; Zhang, L.; Yang, S.; Feng, W.-J.; Shi, M.; Gao, J.; Dai, P.-L.; Wu, Y.-Y.",Science of the Total Environment,"Flupyradifurone (FPF) has been reported to have a potential risk to terrestrial and aquatic ecosystems. In the present study, the effects of chronic FPF exposure on bees were systematically investigated at the individual behavioral, tissue, cell, enzyme activity, and the gene expression levels. Chronic exposure (14 d) to FPF led to reduced survival (12 mg/L), body weight gain (4 and 12 mg/L), and food utilization efficiency (4 and 12 mg/L). Additionally, FPF exposure (12 mg/L) impaired sucrose sensitivity and memory of bees. Morphological analysis revealed significant cellular and subcellular changes in brain neurons and midgut epithelial cells, including mitochondrial damage, nuclear disintegration, and apoptosis. FPF exposure (4 and 12 mg/L) led to oxidative stress, as evidenced by increased lipid peroxidation and alterations in antioxidant enzyme activity. Notably, gene expression analysis indicated significant dysregulation of apoptosis, immune, detoxification, sucrose responsiveness and memory-related genes, suggesting the involvement of different pathways in FPF-induced toxicity. The multiple stresses and potential mechanisms described here provide a basis for determining the intrinsic toxicity of FPF. ï¿½ï¿½ 2024 Elsevier ",2024,2024,10.1016/j.scitotenv.2024.173418,935,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193903650&doi=10.1016%2fj.scitotenv.2024.173418&partnerID=40&md5=72c2fcb1307a0bdae090a1e553f0db9b,,"4-Butyrolactone; animal; animal experiment; animal tissue; Animals; apoptosis; Apoptosis; Aquatic ecosystems; Article; bee; Bees; body weight gain; caspase 3; cell damage; Cell death; Chronic exposure; controlled study; death; detoxification; Detoxification; Disintegration; drug effect; enzyme activity; Enzyme activity; flupyradifurone; Flupyradifurone; gamma butyrolactone; gene expression; Gene expression; Honey bee; honeybee; immunity; Immunity; immunofluorescence; lactoperoxidase; lipid peroxidation; long term exposure; malonaldehyde; Multiple stress; nonhuman; Olfactory behavior; olfactory cue; oxidative stress; Oxidative stress; Oxidative Stress; physiological response; Physiological state; physiological stress; physiology; pollution exposure; Potential risks; real time reverse transcription polymerase chain reaction; Stress-induced; Stress, Physiological; Sugar (sucrose); superoxide dismutase; survival rate; Tissue cells; Toxicity; transmission electron microscopy; unclassified drug",,0,,0,67
29,JOUR,Efficacy of spinosad bait sprays to control Mediterranean and Caribbean fruit flies (Diptera: Tephritidae) in commercial citrus in Florida,"['Burns, R.E.', 'Harris, D.L.', 'Moreno, D.S.', 'Eger, J.E.']",Florida Entomologist,"A serious infestation of Mediterranean fruit fly in Florida in 1997 and 1998 led to the widespread aerial and foliar application of malathion-bait sprays. Public concerns over property damage, environmental impact and public health led to the immediate need and acceptability of alternative pesticide/bait combinations. Preliminary work with spinosad, a derivative of a soil microorganism developed by Dow AgroSciences, in combination with a new bait (SolBait) showed promise. To ensure that this product would be effective in Florida for fruit fly control, three field tests were conducted using aerial and/or foliar applications. Results indicated that sprays with spinosad-SolBait provided comparable and significant control levels for sterile Mediterranean and Caribbean fruit flies in comparison to standard malathion with NU-LUREï¿½ï¿½ or SolBait treatments by aerial or foliar application. In one test, honey bees and hives were exposed to sprays in the treatment area and no significant treatment differences were obed in hive condition or brood. Insufficient data on effects of treatments on naturally occurring and introduced beneficial insects were collected for statistical analysis but it appears no harmful effects were observed.",2001///,2001,10.2307/3496400,84,4,,,672.0,678.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035693895&doi=10.2307%2f3496400&partnerID=40&md5=971ff44a3a209331bd55a93be9b44cf1,Scopus,,,0,,0,68
28,JOUR,Compatibility of an organically based insect control program with honey bee (Hymenoptera: Apidae) pollination in cantaloupes,"['Elzen, P.J.', 'Elzen, G.W.', 'Lester, G.E.']",Journal of Economic Entomology,"The application of azadirachtin to foliage of cantaloupes did not significantly reduce successful pollination by commercially managed honey bees, Apis mellifera L., as measured by numbers of foraging honey bees and yield. Similar results were obtained when the synthetic insecticide imidacloprid (used as a standard by cantaloupe growers) was applied to the soil. Fruit yield and quality, as a function of bee pollination, were statistically equal between the two treatments, and equal to that of the untreated control. The standard treatment of imidacloprid gave significantly better control than azadirachtin of one pest (cucumber beetle) early in the season. Fruit maturity was delayed in untreated plots, consistent with light insect pressure observed. These results indicate that an organically based insect control approach will not alter bloom acceptance and bee forager activity in cantaloupes.",2004///,2004,10.1603/0022-0493-97.5.1513,97,5,,,1513.0,1516.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-8344249565&doi=10.1603%2f0022-0493-97.5.1513&partnerID=40&md5=b34ec07bc6ebfe057f3591d26be2cebb,Scopus,,,0,,0,69
70,JOUR,Influence of the neonicotinoid insecticide thiamethoxam on miRNA expression in the honey bee (Hymenoptera: Apidae),"['Shi, T.-F.', 'Wang, Y.-F.', 'Liu, F.', 'Qi, L.', 'Yu, L.-S.']",Journal of Insect Science,"MicroRNAs (miRNAs) are small endogenous noncoding single-stranded RNAs regulating gene expression in eukaryotes. They play important roles in regulating caste differentiation, behavior development, and immune defences in the honey bee, Apis mellifera (Linnaeus) (Hymenoptera: Apidae). In this study, we explored the effect of the neonicotinoid insecticide, thiamethoxam, on miRNA expression in this species using deep small RNA sequencing. The results showed that seven miRNAs were significantly differentially expressed (q-value <0.01 and |log2(fold-change)| >1) upon exposure to 10 ppb thiamethoxam over 10 d. Some candidate target genes were related to behavior, immunity, and neural function. Several miRNAs, including ame-miR-124, ame-miR-981, ame-miR-3791, and ame-miR-6038, were selected and further validated using real-time quantitative PCR analysis. The findings expand our understanding of the effects of neonicotinoid insecticides on honey bees at the molecular level. ï¿½ï¿½ The Author 2017. Published by Oxfordversity Press on behalf of Entomological Society of America.",2017///,2017,10.1093/jisesa/iex074,17,5,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031115859&doi=10.1093%2fjisesa%2fiex074&partnerID=40&md5=1f188f99c502bf86d82eb103187c2da8,Scopus,,,0,,0,70
77,JOUR,An insecticide application scheme in cotton fields with bi-directional selective effects on bees and pests,"['Du, M.', 'Li, M.', 'Li, X.', 'Yang, H.', 'Li, Y.']",International Journal of Tropical Insect Science,"In this paper, molecular dynamics, full factorial experimental design and molecular docking were used to determine the toxic effects of pesticides on pests (Tetranychus telarius, Lygus lucorum and Helicoverpa armigera) and bees (North Chinese bee) in a cotton field, and an insecticide collocation scheme with the bi-directional selectivity was devised. Firstly, the main insecticides for three stages of cotton growth were identified under the lateral mixing condition. Insecticides for the first phase included abamectin (avermectin B1a and B1b), acetamiprid (N-(N-cyano-ethylimine)-N-methyl-2-chloropyridine-5-methylamine), dicofol (1,1-bis(p-Chlorophenyl)-2,2,2-trichloroethanol) and cypermethrin ((RS)-ï¿½ï¿½-cyano-3-phenoxyebenzyl(SR)-3-(2,2-dichloroyl)-2,2-dimethyl cyclopropane carboxylic acid ester); the insecticides available in the second phase included cypermethrin ((RS)-ï¿½ï¿½-cyano-3-phenoxyebenzyl(SR)-3-(2,2-dichloroyl)-2,2-dimethyl cyclopropane carboxylic acid ester), phoxim (O,O-diethyl-O-ï¿½ï¿½-cyanophine thiophosphate ester), deltamethrin ((R,cis)-2,2-dimethyl-3-(2,2-dibromovinylcyclopropane ester)-cyano-diphenyl ether) and abamectin (avermectin B1a and B1b). In third phase, cypermethrin ((RS)-ï¿½ï¿½-cyano-3-phenoxyebenzyl(SR)-3-(2,2-dichloroyl)-2,2-dimethyl cyclopropane carboxylic acid ester), and deltamethrin ((R,cis)-2,2-dimethyl-3-(2,2-dibromovinylcyclopropane ester) -cyano-diphenyl ether) were included. Different insecticide application schemes were designed according to whether the application cycle and sequence were considered. The molecular dynamics simulation method was used to determine the effects of different insecticide application schemes on pests and bees. After the simulation, the simplified mixed-weighted model carried out each application scheme. In the case of lateral mixing, the combination of avermectin + acetamiprid + trichlorobacitol + cypermethrin + phoxim + deltamethrin was selected as the optimal application program, which reduced bee toxicity by 98.77% and increased insect toxicby 55.84%. Whereas in the case of longitudinal residue, avermectin + cypermethrin + deltamethrin was selected. This combination reduced the harm to bees by 126.55% and increased the toxicity to target pests by 34.23%. Finally, by calculating the resultant force from different types of non-bonded forces, the mechanism of the effect of the optimal application scheme on bees and pests under two scenarios was analyzed. The optimally combined scheme prepared by screening could provide the bi-directional selectivity to bees and pests. This study provides an important reference for reducing the environmental problems caused by pesticide application in farmland. ï¿½ï¿½ 2022, African Association of Insect Scienti",2022///,2022,10.1007/s42690-022-00875-7,42,5,,,3499.0,3511.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137432750&doi=10.1007%2fs42690-022-00875-7&partnerID=40&md5=c484132ca3b488769897053147bcae91,Scopus,"['Combined effect', 'Cotton', 'Insecticide combination', 'Lateral mixing', 'Longitudinal residue', 'Molecular dynamics simulation']",,0,,0,71
42,JOUR,ECOFRIENDLY INSECTICIDES: IMPACT ON ABUNDANCE AND FORAGING ACTIVITY OF BEE POLLINATORS IN SUNFLOWER,"['Raghavendra, D.', 'Jagadish, K.S.', 'Reddy, K.M.S.']",Indian Journal of Entomology,"Field study was conducted with ecofriendly insecticides on their effects on the foraging activity and time spent of bee pollinators in sunflower during 2016-17 and 2017-18 at the University of Agricultural Sciences, Bengaluru. Significantly less number of bees were observed with mahua oil one day after spray- 2.15 (Apis dorsata), 1.33 (A. cerana), 1.72 (A. florea) and 1.24 (Tetragonula iridipennis). BIPM (biointensive integrated pest management) and spinosad treatments led to maximum number of bees at 4 and 7 days after spray. The least mean time spent was observed with mahua oil treatment, whereas, BIPM and spinosad led to maximum mean time spent for all the bee pollinators. It is concluded that mahua oil has repellent activity on the bee pollinators. ï¿½ï¿½ 2019, The Entomological Society of India. All rights reser",2022///,2022,10.55446/IJE.2021.309,84,4,,,793.0,797.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151092437&doi=10.55446%2fIJE.2021.309&partnerID=40&md5=a471023640559a1d278aa85b7476eaa7,Scopus,"['Apis spp', 'BIPM', 'Foraging activity', 'Mahua oil', 'Spinosad', 'Sunflower', 'Tetragonula iridipennis', 'Time spent']",,0,,0,72
52,JOUR,Toxicity of anthranilamides used in cucurbit cultivation on Apis mellifera,"['da Costa, E.M.', 'de Barros, C.H.P.', 'Silva, K.O.', 'Mendonï¿½ï¿½a, A.J.T.', 'Cardoso, T.A.L.', 'Bezerra, C.E.S.', 'Araujo, E.",Comunicata Scientiae,"This study aimed to evaluate the toxicity of insecticides belonging to the chemical group Anthranilamide on Apis mellifera. Toxicity was evaluated in the two experiments, which corresponded to two exposure modes: direct spraying of the products on the bees and ingestion of a contaminated diet. The two bioassays were performed in a completely randomized design composed of eight treatments (absolute control ï¿½ï¿½ï¿½ distilled water; positive control: Thiamethoxam at 0.03 and 0.3 g.a.i. L-1; Chlorantraniliprole: 0.015 g.a.i. L-1; Cyantraniliprole: 0.05 and 0.1 g.a.i. L-1; Chlorantraniliprole + Abamectin: 0.027+0.0108 g.a.i. L-1 and 0.045+0.018 g.a.i. L-1), with 10 replications each. Via exposure through direct spraying, the insecticide Chlorantraniliprole + Abamectin, regardless of the dose used, caused 100% bee mortality, showing a TL50 of 10.05h and 8.36h for the minimum and maximum doses, respectively. The insecticide Cyantraniliprole caused the death of 33.1% and 44.9% of the bees, respectively at the minim maximum doses, with a TL50 of 87.79 h for the two doses. The insecticide Chlorantraniliprole showed the lowest mortality rate, 24.7%, with a TL50 of 118.88h. Via ingestion of a contaminated diet, the insecticide Chlorantraniliprole + Abamectin caused 100% mortality and showed a TL50 of 27.83h and 24.01h at the minimum and maximum doses, respectively. The insecticide Cyantraniliprole caused the death of 67.6% and 68.1% of bees at the minimum and maximum doses, respectively, with a TL50 of 58.63 h for the two doses. Chlorantraniliprole shows the lowest mortality rate, 48.1%, and a TL50 of 79.68h. ï¿½ï¿½ 2024 Federal University ofPiauI. All rights reser",2024///,2024,10.14295/CS.v15.4075,15,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193423618&doi=10.14295%2fCS.v15.4075&partnerID=40&md5=9e30ed3c9d303c5493ce973d0b0d956c,Scopus,"['conservation', 'honey bee', 'insecticides', 'mortality', 'pollinator']",,0,,0,73
113,JOUR,A novel insecticide impairs bumblebee memory and sucrose responsiveness across high and low nutrition,"Gray, L.K.; Hulsey, M.; Siviter, H.",Royal Society Open Science,"Wild bees are important pollinators of crops and wildflowers but are exposed to a myriad of different anthropogenic stressors, such as pesticides and poor nutrition, as a consequence of intensive agriculture. These stressors do not act in isolation, but interact, and may exacerbate one another. Here, we assessed whether a field-realistic concentration of flupyradifurone, a novel pesticide that has been labelled as 'bee safe' by regulators, influenced bumblebee sucrose responsiveness and long-term memory. In a fully crossed experimental design, we exposed individual bumblebees (Bombus impatiens) to flupyradifurone at high (50% (w/w)) or low (15% (w/w)) sucrose concentrations, replicating diets that are either carbohydrate rich or poor, respectively. We found that flupyradifurone impaired sucrose responsiveness and long-term memory at both sucrose concentrations, indicating that better nutrition did not buffer the negative impact of flupyradifurone. We found no individual impact of sugar deficiency on bee behaviour and no significant interactions between pesticide exposure and poor nutrition. Our results add to a growing body of evidence demonstrating that flupyradifurone has significant negative impacts on pollinators, indicating that this pesticide is not 'bee safe'. This suggests that agrochemical risk assessments are not protecting pollinators from the unintended consequences of pesticide use.  ï¿½ï¿½ 2024 The Auth",2024,2024,10.1098/rsos.231798,11,5,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193238788&doi=10.1098%2frsos.231798&partnerID=40&md5=03be6a6c1d0fb9c0f9bd68e75f929ef3,,bee behaviour; Bombus; interaction effects; pesticide; pollinators; poor nutrition,,0,,0,74
81,JOUR,Neonicotinoid insecticide interact with honeybee odorant-binding protein: Implication for olfactory dysfunction,"['Li, HL', 'Wu, F', 'Zhao, L', 'Tan, J', 'Jiang, HT', 'Hu, FL']",INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,"The decline of bee population has caused great concern in recent years. A noticeable factor points to the neonicotinoid insecticides, which remain in the nectar and pollen of plants and impair the olfactory cognition of foraging bees. However, it remains elusive that if and how neonicotinoid insecticides interact with the olfactory system of bees. Herein, we studied the binding interaction between neonicotinoid imidacloprid and ASP2, one odorant-binding protein in eastern bees, Apis cerana, by multispectroscopic methods. The results indicate that imidacloprid significantly quenched the intrinsic fluorescence of ASP2 as the static quenching mode, and expanded the conformation of ASP2 measured by the circular dichroism (CD) spectra. The acting force is mainly driven by hydrophobic force based on thermodynamic analysis. Docking analysis predicts a formation of a hydrogen bond, while the corresponding site-directed mutagenesis indicated that the hydrogen bond is not main force here. Moreover, imidacloprid with a sublethal dose (0.8 ng/bee) clearly decreased the binding affinity of ASP2 to a floral volatile, beta-ionone, which had been identified to strongly bind with the wild ASP2 before. This study may benefit to evaluate the effect of neonicotinoid insecticides on the olfactory cognitive behavior of bees involved in the crops pollination. (C) 2015 Elsevier B.V. All rights reserved.",2015/11//,2015,10.1016/j.ijbiomac.2015.08.055,81,,0141-8130,WOS:000367408300078,624.0,630.0,,,,,0,,0,75
27,CONF,Spinosad - a naturally derived insect control agent with potential for use in integrated pest management systems in greenhouses,"['Miles, M', 'Dutton, R', 'BCPC', 'BCPC']","BCPC CONFERENCE: PESTS & DISEASES 2000, VOLS 1-3, PROCEEDINGS","When used according to good horticultural practice, spinosad was shown to be compatible with predatory mites (Typhlodromus pyri, Phytoseiultrs persimilis and Amblyseius californicus), predatory Heteroptera (Orius insidiosus, O. laevigatus and Macrolophus callginosus), Coccinellidae (Hippodamia convergens and Coccinella septempunctata) and Neuroptera (Chrysoperla carnea and C. rufibularis). Parasitic Hymenoptera were sensitive to spinosad, however toxic effects were short lived due to the low persistence of spinosad. Consequently species such as Aphidius colemani and Encarsia formosa can be introduced to protected crops soon after application (1-2 weeks). Semi-field studies were also conducted on honey and bumble bees. Spinosad was applied when bees were not flying. Bees were allowed to forage on the treated plants when spray deposits had dried. The findings from these studies showed that spinosad was completely safe to foraging worker bees. No significantly adverse effects on queen or brood were observed on either species. It can be concluded that spinosad is highly selective to beneficials and pollinators making it an ideal insect control product for use within glasshouse IPM programmes.",2000///,2000,,01-Mar,,0955-1506,WOS:000166809600051,339.0,344.0,,,,,0,,0,76
80,JOUR,A sublethal dose of neonicotinoid imidacloprid precisely sensed and detoxified by a C-minus odorant-binding protein 17 highly expressed in the legs of Apis cerana,"['Qiu, Y.-L.', 'Wu, F.', 'Zhang, L.', 'Jiang, H.-Q.', 'Chen, J.-T.', 'Pan, Y.-J.', 'Li, H.-L.']",Science of the Total Environment,"As a native honeybee species in East Asia, Apis cerana is essential for the stability of local agricultural and plant ecosystems by its' olfactory system for searching nectar and pollen sources. Odorant-binding proteins (OBPs) existing in the insect's olfactory system can recognize environmental semiochemicals. It was known that sublethal doses of neonicotinoid insecticides could still cause a variety of physiological and behavioral abnormalities in bees. However, the molecular mechanism of A. cerana sensing and response for insecticide has not been further investigated. In this study, we found an A. cerana OBP17 gene significantly up-regulated expressed after exposure to sublethal doses of imidacloprid based on the transcriptomics results. The spatiotemporal expression profiles showed that OBP17 was highly expressed in the legs. Competitive fluorescence binding assays showed that OBP17 had the special and high binding affinity to imidacloprid among the 24 candidate semiochemicals, and the KA value of OBP17 binding with imidacloprid reached the maximum (6.94 ï¿½ï¿½ 104 L/mol) at low-temperature. Thermodynamic analysis showed that the quenching mechanism changed from dynamic to static binding interaction with the increasing temperature. Meanwhile, the force changed from hydrogen bond and van der Waals force to hydrophobic interaction and electrostatic force, indicating the interaction exhibits variability and flexibility. Molecular docking showed that Phe107 contributed the most energy. RNA interference (RNAi) results showed that OBP17 knockdown significantly enhanced the electrophysiological response of the bees' forelegs to imidacloprid. Our study indicated that OBP17 could precisely touch and sense sublethal doses of neonicotinoid imidacloprid in the natural environment through its high expression in legs, and the upregulation expression of OBP17 exposure to imidacloprid probably implied that it participate in the detoxification processes of A. cerana. Also, our research enriches the theoretical knowledge of thnsing and detoxifying activities of non-target insects' olfactory sensory system to environmental sublethal doses of systemic insecticides. ï¿½ï¿½ ",2023///,2023,10.1016/j.scitotenv.2023.163762,885,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85156209707&doi=10.1016%2fj.scitotenv.2023.163762&partnerID=40&md5=b7a0042081a3f20bd2f0f0a184431246,Scopus,"['amino acid sequence', 'animal', 'animal cell', 'animal experiment', 'animal model', 'Animals', 'Apis cerana', 'Apis mellifera', 'Article', 'bee', 'Bees', 'binding affinity', 'binding assay', 'Binding energy', 'Biochemistry', 'chemistry', 'clinical article', 'crystal structure', 'detoxification', 'Detoxification', 'East Asia', 'ecosystem', 'Ecosystem', 'Electrophysiology', 'enthalpy', 'entropy', 'expression vector', 'fluorescence', 'fragrance', 'gene expression', 'gene sequence', 'honeybee', 'human', 'hydrogen bond', 'Hydrogen bonds', 'hydrophobicity', 'Hydrophobicity', 'imidacloprid', 'Imidacloprid', 'Imidacloprids', 'insecticide', 'Insecticides', 'low temperature', 'melphalan', 'metabolism', 'molecular cloning', 'molecular docking', 'Molecular Docking Simulation', 'neonicotinoid', 'Neonicotinoid insecticides', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'nonhuman', 'odorant-binding protein', 'Odorant-binding protein', 'Odorant-binding proteins', 'olfactory system', 'Olfactory systems', 'pheromone', 'Pheromones', 'physiological response', 'Plants (botany)', 'pollution exposure', 'protein', 'Proteins', 'RNA', 'RNA interference', 'RNAi', 'Semiochemicals', 'sequence analysis', 'spatiotemporal analysis', 'spectrofluorometry', 'static electricity', 'sublethal dose', 'Sublethal dose', 'sublethal effect', 'Temperature', 'theoretical study', 'Thermoanalysis', 'thermodynamics', 'Thermodynamics', 'transcriptome', 'transcriptomics', 'Van der Waals forces']",,0,,0,77
75,JOUR,Exposure to sublethal concentrations of thiacloprid insecticide modulated the expression of microRNAs in honeybees (Apis mellifera L.),"['Shi, T.', 'Jiang, X.', 'Cao, H.', 'Yu, L.']",Ecotoxicology and Environmental Safety,"This study aimed to investigate the sublethal effects of thiacloprid on microRNA (miRNA) expression in honeybees (Apis mellifera L.) and the role of a specific miRNA, ame-miR-283ï¿½ï¿½ï¿½5p, in thiacloprid resistance. The high-throughput small RNA-sequencing was used to analyze global miRNA expression profile changes in honeybees orally exposed to sublethal concentrations of thiacloprid (20 mg/L and 4 mg/L) for 72 h. Thiacloprid at 20 mg/L had no observed adverse effects. In addition, bees were fed with miRNA mimics or inhibitors to increase or decrease ame-miR-283ï¿½ï¿½ï¿½5p expression, and its effects on P450 gene expression (CYP9Q2 and CYP9Q3) were examined. Thiacloprid susceptibility was also detected. The results showed that treatment with thiacloprid at 20 mg/L and 4 mg/L induced 11 and five differentially expressed miRNAs (DEMs), respectively. Bioinformatic analysis suggested that the DEMs are mainly involved in the regulation of growth and development, metabolism, nerve conduction, and behavior. ame-mwas downregulated by both concentrations, which was validated using quantitative real-time reverse transcription PCR analysis. Enhancing ame-miR-283ï¿½ï¿½ï¿½5p expression significantly inhibited CYP9Q2 mRNA and protein expression, and increased thiacloprid toxicity, while reducing ame-miR-283ï¿½ï¿½ï¿½5p expression significantly promoted CYP9Q2 expression, and decreased thiacloprid susceptibility. Our study revealed a novel role of miRNAs in insecticide resistance in honeyb",2023///,2023,10.1016/j.ecoenv.2023.115499,264,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172425713&doi=10.1016%2fj.ecoenv.2023.115499&partnerID=40&md5=f970ee9cdc81dc6f3e134b7902c06a10,Scopus,"['Ame-miR-283ï¿½ï¿½ï¿½5p expression', 'animal', 'animal behavior', 'animal experiment', 'animal tissue', 'Animals', 'Apis mellifera', 'Apis mellifera L.', 'Article', 'bee', 'Bees', 'bioinformatics', 'controlled study', 'CYP9Q2', 'CYP9Q2 gene', 'CYP9Q3', 'CYP9Q3 gene', 'cytochrome P450', 'differential gene expression', 'down regulation', 'environmental exposure', 'gene', 'gene expression', 'gene expression profiling', 'genetics', 'growth, development and aging', 'honeybee', 'inhibitor', 'insecticide', 'insecticide resistance', 'Insecticides', 'Insecticides resistance', 'messenger RNA', 'metabolism', 'microRNA', 'microRNA 1 3p', 'microRNA 124 3p', 'microRNA 133 3p', 'microRNA 13b 3p', 'microRNA 190 5p', 'microRNA 193 3p', 'microRNA 252b 5p', 'microRNA 275 3p', 'microRNA 276 3p', 'microRNA 2788 3p', 'microRNA 2796 3p', 'microRNA 279d 3p', 'microRNA 283 5p', 'microRNA 29b 3p', 'microRNA 3477 5p', 'microRNA 6037 3p', 'microRNA 7 5p', 'microRNA 87 3p', 'MicroRNAs', 'neonicotinoid', 'Neonicotinoids', 'nerve conductinonhuman', 'protein', 'protein expression', 'real time reverse transcription polymerase chain reaction', 'RNA sequencing', 'sublethal concentration', 'Sublethal effects', 'thiacloprid', 'Thiacloprid', 'thiazine derivative', 'Thiazines', 'toxicity', 'unclassified drug', 'upregulation']",,0,,0,78
17,JOUR,"Toxicological evaluation of different pesticides in Tetragonisca angustula Latreille (Hymenoptera, Apidae)","['Stuchi, A.L.P.B.', 'Moreira, D.R.', 'Gigliolli, A.A.S.', 'Galhardo, D.', 'Falco, J.R.P.', 'de Toledo, V.A.A.', 'Ruvolo-Takasusuki, M.C.C.']",Acta Scientiarum - Animal Sciences,"The stingless bee Tetragonisca angustula is an important pollinator of different agricultural and native crops. This study evaluated changes in the relative activity of esterases and critical electrolyte concentration in brain cells after exposure to pesticides malathion and thiamethoxam. Lethal concentration 50% showed greater toxicity of thiamethoxam in relation to malathion. Esterases EST-3 and EST-4 (carboxylesterase) were partially inhibited after contamination by contact and ingestion of malathion and contamination by contact with thiamethoxam, suggesting participation of these esterases in the metabolization of these compounds. The lowest critical electrolyte concentration (CEC) was found after contamination by malathion ingestion (0.15 M), indicating changes in gene expression. The alterations observed in the intensity of EST-3 and EST-4 and the chromatin structure indicate that pesticides can act in gene expression and be used as biomarkers of contaminant residues. Furthermore, knowing the susceptibility of T. angustula bees to pesticides, it would be possible to use this species for biomonitoring environmental quality in preserved areas and agroecosystems. ï¿½ï¿½ 2023, Eduem - Editora da Universidade Estadual de Maringa. All rights reser",2023///,2023,10.4025/actascianimsci.v45i1.58412,45,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143587332&doi=10.4025%2factascianimsci.v45i1.58412&partnerID=40&md5=ef69cdc9652172bfa149ade187c847fc,Scopus,"['chromatin', 'esterases', 'isoenzymes', 'stingless bee']",,0,,0,79
