record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,exported_notes_1,included,asreview_ranking,asreview_prior,exported_notes_2
279,279,JOUR,"Combined effect of a neonicotinoid insecticide and a fungicide on honeybee gut epithelium and microbiota, adult survival, colony strength and foraging preferences","['Favaro, R', 'Garrido, PM', 'Bruno, D', 'Braglia, C', 'Alberoni, D', 'Baffoni, L', 'Tettamanti, G', 'Porrini, MP', 'Di Gioia, D', 'Angeli, S']",SCIENCE OF THE TOTAL ENVIRONMENT,"Fungicides, insecticides and herbicides are widely used in agriculture to counteract pathogens and pests. Several of these molecules are toxic to non-target organisms such as pollinators and their lethal dose can be lowered if applied as a mixture. They can cause large and unpredictable problems, spanning from behavioural changes to alterations in the gut. The present work aimed at understanding the synergistic effects on honeybees of a combined inhive exposure to sublethal doses of the insecticide thiacloprid and the fungicide penconazole. A multidisciplinary approach was used: honeybee mortality upon exposure was initially tested in cage, and the colonies development monitored. Morphological and ultrastructural analyses via light and transmission electron microscopy were carried out on the gut of larvae and forager honeybees. Moreover, the main pollen foraging sources and the fungal gut microbiota were studied using Next Generation Sequencing; the gut core bacterial taxa were quantified via qPCR. The mortality test showed a negative effect on honeybee survival when exposed to agrochemicals and their mixture in cage but not confirmed at colony level. Microscopy analyses on the gut epithelium indicated no appreciable morphological changes in larvae, newly emerged and forager honeybees exposed in field to the agrochemicals. Nevertheless, the gut microbial profile showed a reduction of Bombilactobacillus and an increase of Lactobacillus and total fungi upon mixture application. Finally, we highlighted for the first time a significant honeybee diet change after pesticide exposure: penconazole, alone or in mixture, significantly altered the pollen foraging preference, with honeybees preferring Hedera pollen. Overall, our inhive results showed no severe effects upon administration of sublethal doses of thiacloprid and penconazole but indicate a change in honeybees foraging preference. A possible explanation can be that the different nutritional profile of the pollen may offer better recovery chances to honeybee",2023/12/20/,2023,10.1016/j.scitotenv.2023.167277,905,,,,,,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Article', 'controlled study', 'foraging behavior', 'Neonicotinoid insecticides', 'nonhuman', 'Pesticides', 'pollen', 'pollution exposure', 'environmental exposure', 'honeybee', 'environmental monitoring', 'foraging', 'survival', 'survival rate', 'larva', 'Larva', 'adult', 'sublethal dose', 'chemistry', 'colony', 'lifespan', 'Pollen', 'thiacloprid', 'pollution effect', 'Thiacloprid', 'agricultural chemical', 'fungicide', 'real time polymerase chain reaction', 'bioinformatics', 'environmental impact', 'population structure', 'Fungicides', 'Fungicides, Industrial', 'ergosterol', 'Ergosterol-biosynthesis-inhibiting fungicide', 'nutrition', 'Nutrition', 'agricultural ecosystem', 'Agro-ecosystems', 'Agroecosystem', 'Biochemistry', 'Combined effect', 'DNA extraction', 'Ergosterol-biosynthesis-inhibiting fungicides', 'fungal community', 'High resolution transmission electron microscopy', 'high throughput sequencing', 'interdisciplinary communication', 'intestine epithelium', 'intestine flora', 'ivy', 'laboratory test', 'Lactobacillus', 'Lethal dose', 'Light transmission', 'Microbiota', 'Microbiotas', 'microflora', 'Non-target organism', 'penconazole', 'Penconazole', 'transmission electron microscopy']",0048-9697,WOS:001158904800001,,,0,168,0,
217,217,JOUR,Effects of Flupyradifurone and Two Reference Insecticides Commonly Used in Toxicological Studies on the Larval Proteome of the Honey bee Apis mellifera,"['Kablau, A', 'Erler, S', 'Eckert, JH', 'Pistorius, J', 'Sharbati, S', 'Einspanier, R']",INSECTS,"Simple Summary Insecticides are considered to be one of the major factors of bee decline. In this study, the potential sublethal effects of selected neonicotinoids on honey bee larvae were investigated by protein expression profiling for the first time. The total larval protein expression was investigated by 2D gel electrophoresis after exposure to the insecticides dimethoate, fenoxycarb and flupyradifurone. Protein spots whose concentrations differed significantly from the controls were sequenced and identified against known insect proteins. Although the treated larvae did not show increased mortality or an aberrant development, the proteome comparisons showed differences in the metabolism, immune response and energy supply of the bee larvae. The strongest influence was found for flupyradifurone, which activates various detoxification pathways, the immune response or tissue regeneration. Our results suggest that there may be a delayed larval development or possibly a reduced honey bee brood vitality at sublethal concentrations. The western honey bee Apis mellifera is globally distributed due to its beekeeping advantages and plays an important role in the global ecology and economy. In recent decades, several studies have raised concerns about bee decline. Discussed are multiple reasons such as increased pathogen pressure, malnutrition or pesticide use. Insecticides are considered to be one of the major factors. In 2013, the use of three neonicotinoids in the field was prohibited in the EU. Flupyradifurone was introduced as a potential successor; it has a comparable mode of action as the banned neonicotinoids. However, there is a limited number of studies on the effects of sublethal concentrations of flupyradifurone on honey bees. Particularly, the larval physiological response by means of protein expression has not yet been studied. Hence, the larval protein expression was investigated via 2D gel electrophoresis after following a standardised protocol to apply sublethal concentrations of the active substance (flupyradifurone 10 mg/kg diet) to larval food. The treated larvae did not show increased mortality or an aberrant development. Proteome comparisons showed clear differences concerning the larval metabolism, immune response and energy supply. Further field studies are needed to validate the in vitro results at a colony level.",2023/01//,2023,10.3390/insects14010077,14,1,,,,,"['insecticide', 'pesticide', 'sublethal effect', 'larval development', '2D protein electrophoresis', 'protein identification']",2075-4450,WOS:000915581800001,,,0,169,0,
166,166,JOUR,"Stress indicator gene expression profiles, colony dynamics and tissue development of honey bees exposed to sub-lethal doses of imidacloprid in laboratory and field experiments","['De Smet, L.', 'Hatjina, F.', 'Ioannidis, P.', 'Hamamtzoglou, A.', 'Schoonvaere, K.', 'Francis, F.', 'Meeus, I.', 'Smagghe, G.', 'De Graaf, D.C.']",PLoS ONE,"In this study, different context-dependent effects of imidacloprid exposure on the honey bee response were studied. Honey bees were exposed to different concentrations of imidacloprid during a time period of 40 days. Next to these variables, a laboratory-field comparison was conducted. The influence of the chronic exposure on gene expression levels was determined using an in-house developed microarray targeting different immunity-related and detoxification genes to determine stress-related gene expression changes. Increased levels of the detoxification genes encoding, CYP9Q3 and CYT P450, were detected in imidaclo-prid-exposed honey bees. The different context-dependent effects of imidacloprid exposure on honey bees were confirmed physiologically by decreased hypopharyngeal gland sizes. Honey bees exposed to imidacloprid in laboratory cages showed a general immunosuppression and no detoxification mechanisms were triggered significantly, while honey bees infield showed a resilient response with an immune stimulation at later time points. However, the treated colonies had a brood and population decline tendency after the first brood cycle in the field. In conclusion, this study highlighted the different context-dependent effects of imidacloprid exposure on the honey bee response. These findings warn for possible pitfalls concerning the generalization of results based on specific experiments with short exposure times. The increased levels of CYT P450 and CYP9Q3 combined with an immune response reaction can be used as markers for bees which are exposed to pesticides in the field. ¬© 2017 De Smet et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2017///,2017,10.1371/journal.pone.0171529,12,2,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012069131&doi=10.1371%2fjournal.pone.0171529&partnerID=40&md5=fcd5b3d62ca3f33cdfb06f2311fcff7c,Scopus,,,,,,0,170,0,
20,20,JOUR,Effects of novel pesticides on bumble bee (Hymenoptera. Apidae) colony health and foraging ability,"['Morandin, L.A.', 'Winston, M.L.']",Environmental Entomology,"Two experiments were conducted testing for lethal and sublethal effects of the transgenic proteins CrylAc and chitinase, and the chemical seed and soil treatment imidacloprid on bumble bees (Bombus occidentalis Greene and B. impatiens Cresson, Hymenoptera: Apidae). In the first experiment, B. occidentalis colonies were exposed to realistic residue levels of CrylAc, chitinase, and imidacloprid found in pollen. There were no effects on pollen consumption, bumble bee worker weights, colony size, amount of brood, or the number of queens and males produced. In the second experiment, using B. impatiens, we tested the effects of CrylAc and two levels of imidacloprid. Similar colony health measures were collected as in the first experiment, but in addition foraging ability of individual bees was tested on complex artificial flowers. There were no differences in colony characteristics among treatments. However, bees in the high-imidacloprid treatment had longer handling times on the complex flowers than bees in the other treatments. No lethal, sublethal colony, or individual foraging effects of these novel pesticides were found at residue levels found in the field, suggesting that bumble bee colonies will not be harmed by proper use of these pesticides. Use of an artificial flower foraging array proved to be a sensitive method for detecting sublethal response of bees to pesticides.",2003///,2003,10.1603/0046-225X-32.3.555,32,3,555.0,563,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037559519&doi=10.1603%2f0046-225X-32.3.555&partnerID=40&md5=555b033d33d1c592dbfb34fdcb354efb,Scopus,,,,,,0,171,0,
151,151,JOUR,"The neonicotinoids thiacloprid, imidacloprid, and clothianidin affect the immunocompetence of honey bees (Apis mellifera L.)","['Brandt, A.', 'Gorenflo, A.', 'Siede, R.', 'Meixner, M.', 'B√ºchler, R.']",Journal of Insect Physiology,"A strong immune defense is vital for honey bee health and colony survival. This defense can be weakened by environmental factors that may render honey bees more vulnerable to parasites and pathogens. Honey bees are frequently exposed to neonicotinoid pesticides, which are being discussed as one of the stress factors that may lead to colony failure. We investigated the sublethal effects of the neonicotinoids thiacloprid, imidacloprid, and clothianidin on individual immunity, by studying three major aspects of immunocompetence in worker bees: total hemocyte number, encapsulation response, and antimicrobial activity of the hemolymph. In laboratory experiments, we found a strong impact of all three neonicotinoids. Thiacloprid (24 h oral exposure, 200 Œºg/l or 2000. Œºg/l) and imidacloprid (1 Œºg/l or 10 Œºg/l) reduced hemocyte density, encapsulation response, and antimicrobial activity even at field realistic concentrations. Clothianidin had an effect on these immune parameters only at higher than field realistic concentrations (50-200 Œºg/l). These results suggest that neonicotinoids affect the individual immunocompetence of honey bees, possibly leading to an impaired disease resistance capacity. ¬© 2016 Elsevier Ltd.",2016///,2016,10.1016/j.jinsphys.2016.01.001,86,,40.0,47,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953896449&doi=10.1016%2fj.jinsphys.2016.01.001&partnerID=40&md5=8f3ba6b40ad88faa29d900684437e2b6,Scopus,,,,,,0,172,0,
146,146,JOUR,Acute toxicity of the fungicide captan to honey bees and mixed evidence for synergism with the insecticide thiamethoxam,"['De Souza, D.', 'Urbanowicz, C.', 'Ng, W.H.', 'Baert, N.', 'Fersch, A.A.', 'Smith, M.L.', 'McArt, S.H.']",Scientific Reports,"Honey bees are commonly co-exposed to pesticides during crop pollination, including the fungicide captan and neonicotinoid insecticide thiamethoxam. We assessed the impact of exposure to these two pesticides individually and in combination, at a range of field-realistic doses. In laboratory assays, mortality of larvae treated with captan was 80‚Äì90% greater than controls, dose-independent, and similar to mortality from the lowest dose of thiamethoxam. There was evidence of synergism (i.e., a non-additive response) from captan-thiamethoxam co-exposure at the highest dose of thiamethoxam, but not at lower doses. In the field, we exposed whole colonies to the lowest doses used in the laboratory. Exposure to captan and thiamethoxam individually and in combination resulted in minimal impacts on population growth or colony mortality, and there was no evidence of synergism or antagonism. These results suggest captan and thiamethoxam are each acutely toxic to immature honey bees, but whole colonies can potentially compensate for detrimental effects, at least at the low doses used in our field trial, or that methodological differences of the field experiment impacted results (e.g., dilution of treatments with natural pollen). If compensation occurred, further work is needed to assess how it occurred, potentially via increased queen egg laying, and whether short-term compensation leads to long-term costs. Further work is also needed for other crop pollinators that lack the social detoxification capabilities of honey bee colonies and may be less resilient to pesticides. ¬© The Author(s) 2024.",2024///,2024,10.1038/s41598-024-66248-x,14,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197714752&doi=10.1038%2fs41598-024-66248-x&partnerID=40&md5=b5b1eb5a1c9317fe2f5dac5df9782944,Scopus,"['animal', 'Animals', 'Antagonism', 'Apis mellifera', 'bee', 'Bees', 'captan', 'Captan', 'drug effect', 'drug potentiation', 'Drug Synergism', 'Ecotoxicology', 'fungicide', 'Fungicides, Industrial', 'In vitro rearing', 'insecticide', 'Insecticides', 'larva', 'Larva', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'physiology', 'Synergism', 'thiamethoxam', 'Thiamethoxam', 'thiazole derivative', 'Thiazoles']",,,,,0,173,0,
277,277,JOUR,A semi-field study to evaluate effects of sulfoxaflor on honey bee (Apis mellifera),"['Cheng, Y.', 'Bu, Y.', 'Tan, L.', 'Wu, W.', 'Li, J.', 'Zhou, J.', 'Zhai, A.', 'Shan, Z.']",Bulletin of Insectology,"A semi-field study was conducted to investigate the effect of sulfoxaflor on honey bees and the residues in matrices after being used on cucumber. A suspension of 22% sulfoxaflor concentration was applied on cucumber at full bloom, at the rates of 75 g a.i./ha and 100 g a.i./ha, both with 2 applications at 6-day interval. Colonies were introduced into the tunnels one day after the first application, then mortality and behaviour of the test bees were observed and recorded every day. Cucumber flowers were taken and analysed for sulfoxaflor residues. The second application occurred 6 days later, then, observations of mortality and behaviour were conducted for 5 days, and then the colonies were removed from the tunnels and transported back to the apiary for 14 days additional observation. Besides, general conditions of the colonies were assessed before and after exposure, at the end of the field study. After being introduced into the tunnels, the colonies stabilized after 3 days‚Äô adaption. During the exposure period, sulfoxaflor showed lethal toxicity on bees, but the effect was less than that caused by dimethoate. After being removed from the tunnels, the mortalities of all groups fluctuated at a low level, indicating that sulfoxaflor had no long-term lethal effect on bees. During the whole exposure period, sulfoxaflor had no effect on the flight intensity of the bees. Meanwhile, sulfoxaflor had no obvious adverse effect on the strength and the condition of the test colonies. Residue analysis showed that: on the days of application, the residue of sulfoxaflor in cucumber flower was between 5.004 mg/kg and 5.832 mg/kg. After the applications, the residue of sulfoxaflor reduced gradually, until the 6th day after the first application, the residue reduced to 0.100~0.198 mg/kg, until the 5th day after the second application, the residue reduced to 0.155~0.304 mg/kg. ¬© 2018, Department of Agricultural and Food Sciences. All rights reserved.",2018///,2018,,71,2,225.0,233,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057574592&partnerID=40&md5=3941e3d664efe4b42ed37160d3cff53d,Scopus,,,,,,0,174,0,
50,50,JOUR,Multiple stressors interact to impair the performance of bumblebee Bombus terrestris colonies,"['Bot√≠as, C.', 'Jones, J.C.', 'Pamminger, T.', 'Bartomeus, I.', 'Hughes, W.O.H.', 'Goulson, D.']",Journal of Animal Ecology,"Bumblebees are constantly exposed to a wide range of biotic and abiotic stresses which they must defend themselves against to survive. Pathogens and pesticides represent important stressors that influence bumblebee health, both when acting alone or in combination. To better understand bumblebee health, we need to investigate how these factors interact, yet experimental studies to date generally focus on only one or two stressors. The aim of this study is to evaluate how combined effects of four important stressors (the gut parasite Nosema ceranae, the neonicotinoid insecticide thiamethoxam, the pyrethroid insecticide cypermethrin and the EBI fungicide tebuconazole) interact to affect bumblebees at the individual and colony levels. We established seven treatment groups of colonies that we pulse exposed to different combinations of these stressors for 2¬†weeks under laboratory conditions. Colonies were subsequently placed in the field for 7¬†weeks to evaluate the effect of treatments on the prevalence of N. ceranae in inoculated bumblebees, expression levels of immunity and detoxification-related genes, food collection, weight gain, worker and male numbers, and production of worker brood and reproductives. Exposure to pesticide mixtures reduced food collection by bumblebees. All immunity-related genes were upregulated in the bumblebees inoculated with N. ceranae when they had not been exposed to pesticide mixtures, and bumblebees exposed to the fungicide and the pyrethroid were less likely to have N. ceranae. Combined exposure to the three-pesticide mixture and N. ceranae reduced bumblebee colony growth, and all treatments had detrimental effects on brood production. The groups exposed to the neonicotinoid insecticide produced 40%‚Äì76% fewer queens than control colonies. Our findings show that exposure to combinations of stressors that bumblebees frequently come into contact with have detrimental effects on colony health and performance and could therefore have an impact at the population level. These results also have significant implications for current practices and policies for pesticide risk assessment and use as the combinations tested here are frequently applied simultaneously in the field. Understanding the interactions between different stressors will be crucial for improving our ability to manage bee populations and for ensuring pollination services into the future. ¬© 2020 British Ecological Society",2021///,2021,10.1111/1365-2656.13375,90,2,415.0,431,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096699765&doi=10.1111%2f1365-2656.13375&partnerID=40&md5=13c171faea3d79dd88c5c16046200a4c,Scopus,"['abiotic factor', 'animal', 'Animals', 'bee', 'Bees', 'biotic factor', 'Bombus terrestris', 'bumblebee health', 'colony performance', 'detoxification', 'environmental stressors', 'insecticide', 'Insecticides', 'male', 'Male', 'Nosema', 'Nosema ceranae', 'pathogen', 'performance assessment', 'pesticide mixtures', 'pollination', 'Pollination', 'pollution exposure', 'reproduction', 'Reproduction']",,,,,0,175,0,
291,291,JOUR,Sublethal effects of imidacloprid on targeting muscle and ribosomal protein related genes in the honey bee Apis mellifera L.,"['Wu, Y.-Y.', 'Luo, Q.-H.', 'Hou, C.-S.', 'Wang, Q.', 'Dai, P.-L.', 'Gao, J.', 'Liu, Y.-J.', 'Diao, Q.-Y.']",Scientific Reports,"A sublethal concentration of imidacloprid can cause chronic toxicity in bees and can impact the behavior of honey bees. The nectar- and water-collecting, and climbing abilities of bees are crucial to the survival of the bees and the execution of responsibilities in bee colonies. Besides behavioral impact, data on the molecular mechanisms underlying the toxicity of imidacloprid, especially by the way of RNA-seq at the transcriptomic level, are limited. We treated Apis mellifera L. with sublethal concentrations of imidacloprid (0.1, 1 and 10 ppb) and determined the effect on behaviors and the transcriptomic changes. The sublethal concentrations of imidacloprid had a limited impact on the survival and syrup consumption of bees, but caused a significant increase in water consumption. Moreover, the climbing ability was significantly impaired by 10 ppb imidacloprid at 8 d. In the RNA-seq analysis, gene ontology (GO) term enrichment indicated a significant down-regulation of muscle-related genes, which might contribute to the impairment in climbing ability of bees. The enriched GO terms were attributed to the up-regulated ribosomal protein genes. Considering the ribosomal and extra-ribosomal functions of the ribosomal proteins, we hypothesized that imidacloprid also causes cell dysfunction. Our findings further enhance the understanding of imidacloprid sublethal toxicity. ¬© 2017 The Author(s).",2017///,2017,10.1038/s41598-017-16245-0,7,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034768834&doi=10.1038%2fs41598-017-16245-0&partnerID=40&md5=eeec2573251579eefbfba56e878b1c97,Scopus,,,,,,0,176,0,
42,42,JOUR,Bumblebee colony development following chronic exposure to field-realistic levels of the neonicotinoid pesticide thiamethoxam under laboratory conditions,"['Stanley, DA', 'Raine, NE']",SCIENTIFIC REPORTS,"Neonicotinoid pesticides are used in agriculture to reduce damage from crop pests. However, beneficial insects such as bees can come into contact with these pesticides when foraging in treated areas, with potential consequences for bee declines and pollination service delivery. Honeybees are typically used as a model organism to investigate insecticide impacts on bees, but relatively little is known about impacts on other taxa such as bumblebees. In this experiment, we chronically exposed whole mature bumblebee (Bombus terrestris) colonies to field-realistic levels of the neonicotinoid thiamethoxam (2.4ppb & 10ppb) over four weeks, and compared colony growth under laboratory conditions. We found no impact of insecticide exposure on colony weight gain, or the number or mass of sexuals produced, although colonies exposed to 2.4ppb produced larger males. As previous studies have reported pesticide effects on bumblebee colony growth, this may suggest that impacts on bumblebee colonies are more pronounced for colonies at an earlier stage in the reproductive cycle. Alternatively, it may also indicate that thiamethoxam differs in toxicity compared to previously tested neonicotinoids in terms of reproductive effects. In either case, assessing bumblebee colony development under field conditions is likely more informative for real world scenarios than tests conducted in laboratory conditions.",2017/08/14/,2017,10.1038/s41598-017-08752-x,7,,,,,,,2045-2322,WOS:000407559100005,,,0,177,0,
294,294,JOUR,Early-Life Sublethal Exposure to Thiacloprid Alters Adult Honeybee Gut Microbiota,"['Li, B', 'Chen, XS', 'Ke, L', 'Dai, PL', 'Ge, Y', 'Liu, YJ']",GENES,"Thiacloprid, a neonicotinoid pesticide, is known to affect the gut microbiome of honeybees, yet studies often focus on immediate alternations during exposure, overlooking long-term microbiological impacts post-exposure. This study investigates the influences of sublethal thiacloprid administered during the larval developmental stage of honeybees on physiological changes and gut microbiota of adult honeybees. We found that thiacloprid exposure increased mortality and sugar intake in emerged honeybees. Using 16S rDNA sequencing, we analyzed intestinal microbial diversity of honeybees at one and six days post-emergence. Our findings reveal a significant but transient disruption in gut microbiota on day 1, with recovery from dysbiosis by day 6. This study emphasizes the importance of evaluating chronic sublethal exposure risks of thiacloprid to protect honeybee health.",2024/08//,2024,10.3390/genes15081001,15,8,,,,,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Article', 'nonhuman', 'drug effect', 'honeybee', 'survival rate', 'larva', 'Larva', 'larval stage', 'mortality', 'thiacloprid', 'thiazine derivative', 'Thiazines', 'microbiome', 'genetics', 'developmental stage', 'liquid chromatography-mass spectrometry', 'sugar intake', 'DNA extraction', 'intestine flora', 'microbiology', 'relative humidity', 'microbial community', 'microbial diversity', 'RNA 16S', 'dysbiosis', 'Gastrointestinal Microbiome', '16S rDNA sequencing', 'DNA 16S', 'DNA sequencing', 'RNA, Ribosomal, 16S']",2073-4425,WOS:001305052500001,,,0,178,0,
69,69,JOUR,No effect of low-level chronic neonicotinoid exposure on bumblebee learning and fecundity,"['Piiroinen, S', 'Bot√≠as, C', 'Nicholls, E', 'Goulson, D']",PEERJ,"In recent years, many pollinators have declined in abundance and diversity worldwide, presenting a potential threat to agricultural productivity, biodiversity and the functioning of natural ecosystems. One of the most debated factors proposed to be contributing to pollinator declines is exposure to pesticides, particularly neonicotinoids, a widely used class of systemic insecticide. Also, newly emerging parasites and diseases, thought to be spread via contact with managed honeybees, may pose threats to other pollinators such as bumblebees. Compared to honeybees, bumblebees could be particularly vulnerable to the effects of stressors due to their smaller and more short-lived colonies. Here, we studied the effect of field-realistic, chronic clothianidin exposure and inoculation with the parasite Nosema ceranae on survival, fecundity, sugar water collection and learning using queenless Bombus terrestris audax microcolonies in the laboratory. Chronic exposure to 1 ppb clothianidin had no significant effects on the traits studied. Interestingly, pesticide exposure in combination with additional stress caused by harnessing bees for Proboscis Extension Response (PER) learning assays, led to an increase in mortality. In contrast to previous findings, the bees did not become infected by N. ceranae after experimental inoculation with the parasite spores, suggesting variability in host resistance or parasite virulence. However, this treatment induced a slight, short-term reduction in sugar water collection, potentially through stimulation of the immune system of the bees. Our results suggest that chronic exposure to 1 ppb clothianidin does not have adverse effects on bumblebee fecundity or learning ability.",2016/03/22/,2016,10.7717/peerj.1808,4,,,,,,,2167-8359,WOS:000372862600003,,,0,179,0,
145,145,JOUR,Sublethal exposure to clothianidin during the larval stage causes long-term impairment of hygienic and foraging behaviours of honey bees,"['Morfin, N.', 'Goodwin, P.H.', 'Correa-Benitez, A.', 'Guzman-Novoa, E.']",Apidologie,"Most studies on the effects of neonicotinoid insecticides on neural processes of honey bees are based on behaviours performed by adult bees exposed as adults. It is unclear how the developing brains of honey bee larvae are affected by sublethal doses of neonicotinoid insecticides when measuring neural processes through behavioural performance in adult bees. In this study, larvae were exposed to three sublethal doses of clothianidin and evaluated 25‚Äì36¬†days later for hygienic and foraging behaviours as adult bees. The medium and highest sublethal doses of clothianidin significantly reduced hygienic and foraging activity. The greatest effects were on the proportion of adult bees foraging and carrying pollen. These results show that exposure of larvae to clothianidin results in negative effects extending into the adulthood of bees, possibly compromising the colony‚Äôs fitness by impairing pathogen control mechanisms and by reducing pollen collection. ¬© 2019, INRA, DIB and Springer-Verlag France SAS, part of Springer Nature.",2019///,2019,10.1007/s13592-019-00672-1,50,5,595.0,605,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069186106&doi=10.1007%2fs13592-019-00672-1&partnerID=40&md5=dd14ad758753b766c8ca219963a91e3a,Scopus,,,,,,0,180,0,
270,270,JOUR,"Global Transcriptomic Effects of Environmentally Relevant Concentrations of the Neonicotinoids Clothianidin, Imidacloprid, and Thiamethoxam in the Brain of Honey Bees (Apis mellifera)","['Christen, V.', 'Schirrmann, M.', 'Frey, J.E.', 'Fent, K.']",Environmental Science and Technology,"Neonicotinoids are implicated in the decline of honey bees, but the molecular basis underlying adverse effects is poorly known. Here we describe global transcriptomic profiles in the brain of honey bee workers exposed for 48 h at one environmentally realistic and one sublethal concentration of 0.3 and 3.0 ng/bee clothianidin and imidacloprid, respectively, and 0.1 and 1.0 ng/bee thiamethoxam (1-30 ng/mL sucrose solution) by high-throughput RNA-sequencing (RNA-seq). All neonicotinoids led to significant alteration (mainly down-regulation) of gene expression, generally with a concentration-dependent effect. Among many others, genes related to metabolism and detoxification were differently expressed. Gene ontology (GO) enrichment analysis of biological processes revealed catabolic carbohydrate metabolism (regulation of enzyme activities such as amylase), lipid metabolism, and transport mechanisms as shared terms between all neonicotinoids at high concentrations. KEGG pathway analysis indicated that at least two neonicotinoids induced changes in expression of various metabolic pathways: pentose phosphate pathways, starch and sucrose metabolism, and sulfur metabolism, in which glucose 1-dehydrogenase and alpha-amylase were down-regulated and 3‚Ä≤(2‚Ä≤), 5‚Ä≤-bisphosphate nucleotidase was up-regulated. RT-qPCR analysis confirmed the down-regulation of major royal jelly proteins, hbg3, and cyp9e2 found by RNA-seq. Our study highlights the comparative molecular effects of neonicotinoid exposure to bees. Further studies should link these effects with physiological outcomes for a better understanding of effects of neonicotinoids. Copyright ¬© 2018 American Chemical Society.",2018///,2018,10.1021/acs.est.8b01801,52,13,7534.0,7544,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048062418&doi=10.1021%2facs.est.8b01801&partnerID=40&md5=269d15b31c948fae867303a036eddad1,Scopus,,,,,,0,181,0,
154,154,JOUR,Consequences of a short time exposure to a sublethal dose of Flupyradifurone (Sivanto) pesticide early in life on survival and immunity in the honeybee (Apis mellifera),"['Al Naggar, Y', 'Baer, B']",SCIENTIFIC REPORTS,"Dramatic losses of pollinating insects have become of global concern, as they threaten not only key ecosystem services but also human food production. Recent research provided evidence that interactions between ecological stressors are drivers of declining pollinator health and responsible for observed population collapses. We used the honeybee Apis mellifera and conducted a series of experiments to test for long-term effects of a single short exposure to the agricultural pesticide flupyradifurone to a second environmental stressor later in life. To do this, we exposed individuals during their larval development or early adulthood to sublethal dosages of flupyradifurone (0.025 mu g for larvae and 0.645 mu g for imagos), either pure or as part of an agricultural formulation (Sivanto). We afterwards exposed bees to a second ecological stressor infecting individuals with 10,000 spores of the fungal gut parasite Nosema ceranae. We found that pesticide exposures significantly reduced survival of bees and altered the expression of several immune and detoxification genes. The ability of bees to respond to these latter effects differed significantly between colonies, offering opportunities to breed bees with elevated levels of pesticide tolerance in the future. We conclude that short episodes of sublethal pesticide exposures during development are sufficient to trigger effects later in life and could therefore contribute to the widespread declines in bee health.",2019/12/24/,2019,10.1038/s41598-019-56224-1,9,,,,,,,2045-2322,WOS:000508915600002,,,0,182,0,
263,263,JOUR,Effects of chronic dietary thiamethoxam and¬†prothioconazole exposure on Apis mellifera worker adults and brood,"['Wood, S.C.', 'de Mattos, I.M.', 'Kozii, I.V.', 'Klein, C.D.', 'Dvylyuk, I.', 'Folkes, C.D.A.', 'de Carvalho Macedo Silva, R.', 'Moshynskyy, I.', 'Epp, T.', 'Simko, E.']",Pest Management Science,"BACKGROUND: Chronic exposure of honey bees (Apis mellifera Linnaeus) to the neonicotinoid thiamethoxam and the fungicide prothioconazole is common during foraging in agricultural landscapes. We evaluated the survival and hypopharyngeal gland development of adult worker honey bees, and the survival of the worker brood when chronically exposed to thiamethoxam or thiamethoxam and prothioconazole in combination. RESULTS: We found that 30 days of exposure to 40 Œºg kg‚Äì1 of thiamethoxam significantly (P¬†< 0.001) increased the frequency of death in worker adults by four times relative to solvent control. The worker brood required 23 times higher doses of thiamethoxam (1 mg L‚Äì1 or 909 Œºg kg‚Äì1) before a significant (P¬†= 0.04), 3.9 times increase in frequency of death was observed relative to solvent control. No additive effects of simultaneous exposure of worker adults or brood to thiamethoxam and prothioconazole were observed. At day 8 and day 12, the hypopharyngeal gland acinar diameter was not significantly different (P¬†> 0.05) between controls and adult workers exposed to thiamethoxam and/or prothioconazole. CONCLUSION: These results indicate that chronic exposure to field-realistic doses of thiamethoxam and/or prothioconazole are unlikely to affect the survival of adult workers and brood. ¬© 2019 Society of Chemical Industry. ¬© 2019 Society of Chemical Industry",2020///,2020,10.1002/ps.5501,76,1,85.0,94,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076325398&doi=10.1002%2fps.5501&partnerID=40&md5=11fa8fc1781748010c81353c96b3c17b,Scopus,,,,,,0,183,0,
