record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,exported_notes_1,included,asreview_ranking,asreview_prior,exported_notes_2
60,570.0,JOUR,Planting of neonicotinoid-coated corn raises honey bee mortality and sets back colony development,"['Samson-Robert, O.', 'Labrie, G.', 'Chagnon, M.', 'Fournier, V.']",PeerJ,"Worldwide occurrences of honey bee colony losses have raised concerns about bee health and the sustainability of pollination-dependent crops. While multiple causal factors have been identified, seed coating with insecticides of the neonicotinoid family has been the focus of much discussion and research. Nonetheless, few studies have investigated the impacts of these insecticides under field conditions or in commercial beekeeping operations. Given that corn-seed coating constitutes the largest single use of neonicotinoid, our study compared honey bee mortality from commercial apiaries located in two different agricultural settings, i.e. corn-dominated areas and corn-free environments, during the corn planting season. Data was collected in 2012 and 2013 from 26 bee yards. Dead honey bees from five hives in each apiary were counted and collected, and samples were analyzed using a multi-residue LC-MS/MS method. Long-term effects on colony development were simulated based on a honey bee population dynamic model. Mortality survey showed that colonies located in a corn-dominated area had daily mortality counts 3.51 times those of colonies from corn crop-free sites. Chemical analyses revealed that honey bees were exposed to various agricultural pesticides during the corn planting season, but were primarily subjected to neonicotinoid compounds (54% of analysed samples contained clothianidin, and 31% contained both clothianidin and thiamethoxam). Performance development simulations performed on hive populations' show that increased mortality during the corn planting season sets back colony development and bears contributions to collapse risk but, most of all, reduces the effectiveness and value of colonies for pollination services. Our results also have implications for the numerous large-scale and worldwide-cultivated crops that currently rely on pre-emptive use of neonicotinoid seed treatments. ¬© 2017 Samson-Robert et al.",2017///,2017.0,10.7717/peerj.3670,2017.0,8,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027370657&doi=10.7717%2fpeerj.3670&partnerID=40&md5=d0e9bf37441f530c8a45cca734d704db,Scopus,,,,,,0,185,0,
26,26.0,JOUR,Neonicotinoid pesticide reduces bumble bee colony growth and queen production,"['Whitehorn, P.R.', ""O'Connor, S."", 'Wackers, F.L.', 'Goulson, D.']",Science,"Growing evidence for declines in bee populations has caused great concern because of the valuable ecosystem services they provide. Neonicotinoid insecticides have been implicated in these declines because they occur at trace levels in the nectar and pollen of crop plants. We exposed colonies of the bumble bee Bombus terrestris in the laboratory to field-realistic levels of the neonicotinoid imidacloprid, then allowed them to develop naturally under field conditions. Treated colonies had a significantly reduced growth rate and suffered an 85% reduction in production of new queens compared with control colonies. Given the scale of use of neonicotinoids, we suggest that they may be having a considerable negative impact on wild bumble bee populations across the developed world.",2012///,2012.0,10.1126/science.1215025,336.0,6079,351.0,352,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859988257&doi=10.1126%2fscience.1215025&partnerID=40&md5=7380df61ac59312eb6ef29bc2d3cae40,Scopus,,,,,,0,186,0,
77,587.0,JOUR,Acute thiamethoxam toxicity in honeybees is not enhanced by common fungicide and herbicide and lacks stress-induced changes in mRNA splicing,"['Decio, P', 'Ustaoglu, P', 'Roat, TC', 'Malaspina, O', 'Devaud, JM', 'St√∂ger, R', 'Soller, M']",SCIENTIFIC REPORTS,"Securing food supply for a growing population is a major challenge and heavily relies on the use of agrochemicals to maximize crop yield. It is increasingly recognized, that some neonicotinoid insecticides have a negative impact on non-target organisms, including important pollinators such as the European honeybee Apis mellifera. Toxicity of neonicotinoids may be enhanced through simultaneous exposure with additional pesticides, which could help explain, in part, the global decline of honeybee colonies. Here we examined whether exposure effects of the neonicotinoid thiamethoxam on bee viability are enhanced by the commonly used fungicide carbendazim and the herbicide glyphosate. We also analysed alternative splicing changes upon pesticide exposure in the honeybee. In particular, we examined transcripts of three genes: (i) the stress sensor gene X box binding protein-1 (Xbp1), (ii) the Down Syndrome Cell Adhesion Molecule (Dscam) gene and iii) the embryonic lethal/abnormal visual system (elav) gene, which are important for neuronal function. Our results showed that acute thiamethoxam exposure is not enhanced by carbendazim, nor glyphosate. Toxicity of the compounds did not trigger stress-induced, alternative splicing in the analysed mRNAs, thereby leaving dormant a cellular response pathway to these man-made environmental perturbations.",2019/12/16/,2019.0,10.1038/s41598-019-55534-8,9.0,,,,,,,2045-2322,WOS:000503189100003,,,0,187,0,
261,771.0,JOUR,Heat shock proteins and cell death in situ localisation in hypopharyngeal glands of honeybee (Apis mellifera carnica) workers after imidacloprid or coumaphos treatment,"['Skerl, MIS', 'Gregorc, A']",APIDOLOGIE,"Worker honeybees (Apis mellifera carnica Polm.) were treated with imidacloprid or coumaphos. Significant effects of treatment and treatment duration were found on hypopharyngeal glands (HPG) acinus diameter (P < 0.05). Differences in the size of acini were evident in all long term (48 h and 72 h) treatments. Short term (24 h) imidacloprid treatment induced heat shock protein 70 (Hsp 70) localisation in nuclei and cytoplasm and Hsp 90 activity was found in most cell cytoplasm. Coumaphos triggered an increased level of programmed cell death, and imidacloprid induced extended necrosis in comparison to coumaphos. In 7-12 day old workers, the level of cell death after 48 hours of imidacloprid treatment was approximately 50% and increased to all cells after 72 hours. Programmed cell death remained at the normal level of approximately 10%. Our results suggest that both pesticide treatments have an influence on the reduced size of HPG and also on the extended expression of cell death.",2010/01//,2010.0,10.1051/apido/2009051,41.0,1,73.0,86,,,,0044-8435,WOS:000273050600010,,,0,188,0,
155,665.0,JOUR,Thiamethoxam and picoxystrobin reduce the survival and overload the hepato-nephrocitic system of the Africanized honeybee,"['Domingues, CEC', 'Abdalla, FC', 'Balsamo, PJ', 'Pereira, BVR', 'Hausen, MD', 'Costa, MJ', 'Silva-Zacarin, ECM']",CHEMOSPHERE,"Apis mellifera perform important pollination roles in agroecosystems. However, there is often intensive use of systemic pesticides in crops, which can be carried to the colony by forage bees through the collection of contaminated pollen and nectar. Inside the colony, pollen loads are stored by bees that add honey and several enzymes to this pollen. Nevertheless, intra-colonial chronic exposure could induce sublethal effects in young bees exposed to a wide range of pesticides present in these pollen loads. This study was aimed to both determine the survival rate and evaluate the sublethal effects on the hepato-nephrocitic system in response to continuous oral exposure to lower concentrations of neonicotinoid thiamethoxam (TXT) and picoxystrobin fungicide (PXT). Exposure to a single chemical and co-exposure to both pesticides were performed in newly emerged honeybee workers. A significant decrease in the bee survival rates was observed following exposure to TXT (0.001 ng a.i./mu L) and PXT (0.018 ng a.i./mu L), as well as following co-exposure to TXT+PXT/2. After five days of continuous exposure, TXT induced sub-lethal effects in the organs involved in the detoxification of xenobiotics, such as the fat body and pericardial cells, and it also induced a significant increase in the hemocyte number. Thus, the hepato-nephrocitic system (HNS) reached the greatest level of activity of pericardial cells as an attempt to eliminate this toxic compound from hemolymph. The HNS was activated at low levels by PXT without an increase in the hemocyte number; however, the mobilization of neutral glycoconjugates from the trophocytes of the fat body was prominent only in this group. TXT and PXT co-exposure induced intermediary morphological effects in trophocytes and pericardial cells, but oenocytes from the fat body presented with atypical cytoplasm granulation only in this group. These data showed that the realistic concentrations of these pesticides are harmful to newly emerged Africanized honeybees, indicating that intra-colonial chronic exposure drastically reduces the longevity of bees exposed to neonicotinoid insecticide (TXT) and the fungicide strobilurin (PXT) as in single and co-exposure. Additionally, the sublethal effects observed in the organs constituting the HNS suggest that the activation of this system, even during exposure to low concentrations of theses pesticides, is an attempt to maintain homeostasis of the bees. These data together are alarming because these pesticides can affect the performance of the entire colony. (C) 2017 Elsevier Ltd. All rights reserved.",2017/11//,2017.0,10.1016/j.chemosphere.2017.07.133,186.0,,994.0,1005,,,,0045-6535,WOS:000411846900115,,,0,189,0,
278,788.0,JOUR,Queen bee acceptance under threat: Neurotoxic insecticides provoke deep damage in queen-worker relationships,"['Otesbelgue, A.', 'dos Santos, C.F.', 'Blochtein, B.']",Ecotoxicology and Environmental Safety,"Virgin queens (gynes) exhibit a range of behaviors in order to be accepted as the leader of colony. However, environmental neurotoxic insecticides as neonicotinoids may affect the social performance of the bees. Here, we evaluated the sublethal effects of neonicotinoid imidacloprid on the larval food of queens from Plebeia droryana, a species of neotropical stingless bee. Several behaviors were analyzed as multivariate response variables in a Hotelling test, as well as generalized additive mixed models. Our findings demonstrate that treated queens perform less wing vibration and trophallaxis with their workers. Furthermore, the treated gynes encounter more harassment (aggression) from their workers, suggesting that workers can differentiate nontreated queens from treated queens most likely by chemical signals. Our data indicate that the behavioral repertoire underlying the queen selection process by the stingless bee P. droryana may be seriously affected by residual doses of imidacloprid in larval food. As a result, such queens are rather undernourished and aggressed by workers, which most likely compromises the viability and permanence of colonies in the long term. ¬© 2018 Elsevier Inc.",2018///,2018.0,10.1016/j.ecoenv.2018.09.048,166.0,,42.0,47,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053782196&doi=10.1016%2fj.ecoenv.2018.09.048&partnerID=40&md5=dc45b81a935968ce1562a21945e04ef6,Scopus,,,,,,0,190,0,
319,829.0,JOUR,Toxicokinetics of three insecticides in the female adult solitary bee Osmia bicornis,"['Mokkapati, J.S.', 'Bednarska, A.J.', 'Choczy≈Ñski, M.', 'Laskowski, R.']",Environmental Pollution,"The worldwide decline of pollinators is of growing concern and has been related to the use of insecticides. Solitary bees are potentially exposed to many insecticides through contaminated pollen and/or nectar. The kinetics of these compounds in solitary bees is, however, unknown, limiting the use of these important pollinators in pesticide regulations. Here, the toxicokinetics (TK) of chlorpyrifos (as Dursban 480 EC), cypermethrin (Sherpa 100 EC), and acetamiprid (Mospilan 20 SP) was studied for the first time in Osmia bicornis females at sublethal concentrations (near LC20s). The TK of the insecticides was analysed in bees continuously exposed to insecticide-contaminated food in the uptake phase followed by feeding with clean food in the decontamination phase. The TK models differed substantially between the insecticides. Acetamiprid followed the classic one-compartment model with gradual accumulation during the uptake phase followed by depuration during the decontamination phase. Cypermethrin accumulated rapidly in the first two days and then its concentration decreased slowly. Chlorpyrifos accumulated similarly rapidly but no substantial depuration was found until the end of the experiment. Our study demonstrates that some insecticides can harm solitary bees when exposed continuously even at trace concentrations in food because of their constant accumulation leading to time-reinforced toxicity. ¬© 2021 The Authors",2022///,2022.0,10.1016/j.envpol.2021.118610,293.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120336358&doi=10.1016%2fj.envpol.2021.118610&partnerID=40&md5=a3a8d460bf6d438e0e606d4733b5dd1b,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'pollinator', 'acetamiprid', 'animal experiment', 'Article', 'exposure', 'female', 'nonhuman', 'Osmia bicornis', 'Pesticides', 'pollen', 'sublethal effect', 'concentration (composition)', 'adult', 'nectar', 'Plant Nectar', 'Pollen', 'sublethal concentration', 'Pollinators', 'Pollinator', 'Exposed to', 'metabolite', 'Metabolites', 'chemical pollutant', 'Accumulation', 'bioaccumulation', 'Toxicokinetics', 'animal food', 'food contamination', 'Chlorpyrifos', 'Degradation', 'chlorpyrifos', 'cypermethrin', 'Chemical contamination', 'Cypermethrins', 'decontamination', 'Decontamination', 'degradation', 'Depuration', 'Dursban', 'Elimination', 'environmental degradation', 'Female adults', 'female behavior', 'toxicokinetics']",,,,,0,191,0,
91,601.0,JOUR,The neonicotinoid imidacloprid alone alters the cognitive behavior in Apis mellifera L. and the combined exposure of imidacloprid and Varroa destructor mites synergistically contributes to trial attrition,"['Schwartz, K.R.', 'Minor, H.', 'Magro, C.', 'McConnell, J.', 'Capani, J.', 'Griffin, J.', 'Doebel, H.']",Journal of Apicultural Research,"Honey bee (Apis mellifera L.) populations have undergone a dramatic decline as an outcome of an increasing incidence of colony collapse disorder (CCD). The honey bee is a unique keystone species because its pollination activities are not only necessary for the viability of many flowering plant species in the wild, but are also necessary for many human agricultural practices. The increasing prevalence of CCD is a threat to the economic and nutritional security of all societies that rely on efficient pollination for large monoculture crops. Although there is ample evidence that Varroa mites, pesticides, disease, and climate change contribute to CCD, only a few studies have investigated the contribution of synergism across multiple factors to the development of CCD and CCD-like symptoms. However, there is increasing acknowledgement in the scientific community that synergism across different factors affects honey bee colony health and behavior. Here, we provide evidence that sub-lethal levels of imidacloprid neonicotinoid pesticide reduce learning and memory capabilities. Synergistic effects become apparent when Varroa mites together with imidacloprid exposure to individual bees more than doubled average mortality and attrition per trial. ¬© 2021 International Bee Research Association.",2020///,2020.0,10.1080/00218839.2020.1866233,60.0,3,431.0,438,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099750317&doi=10.1080%2f00218839.2020.1866233&partnerID=40&md5=99329003e734e03fe122301a9779e59a,Scopus,,,,,,0,192,0,
260,770.0,CONF,Neonicotinoids and honey bee health - The effect of the neonicotinoid clothianidin applied as a seed dressing in Brassica napus on pathogen and parasite prevalence and loads in free-foraging adult honeybees (Apis mellifera),"['Goss, J', 'Rundl√∂f, M', 'de Miranda, J', 'Bommarco, R', 'Pedersen, TR', 'Smith, HG', 'Fries, I']",HAZARDS OF PESTICIDES TO BEES: 12TH INTERNATIONAL SYMPOSIUM OF THE ICP-PR BEE PROTECTION GROUP,,2015///,2015.0,,450.0,,170.0,170,,,,1868-9892,WOS:000381782400032,,,0,193,0,
4,4.0,JOUR,"Negative effects of neonicotinoids on male honeybee survival, behaviour and physiology in the field","['Straub, L.', 'Villamar-Bouza, L.', 'Bruckner, S.', 'Chantawannakul, P.', 'Kolari, E.', 'Maitip, J.', 'Vidondo, B.', 'Neumann, P.', 'Williams, G.R.']",Journal of Applied Ecology,"Agricultural chemicals such as neonicotinoid insecticides are believed to be one important factor responsible for the recent reduction in health of pollinating insects like the western honeybee Apis mellifera. However, effects of neonicotinoids on male (drone) honeybee health remain severely understudied. We examined for the first time the multidimensional effects of field-realistic concentrations of two common neonicotinoid insecticides (thiamethoxam and clothianidin) on drone honeybee survival, behaviour and physiology using individuals reared and maintained as adults in the field. Our data showed that neonicotinoids reduced honeybee drone survival by 51%, increased drifting behaviour to non-maternal colonies by 100%, delayed flight activities by 3¬†days and reduced number of living sperm by 28%. However, they did not influence the sperm concentration produced by the drones, the strength of the drone's maternal colonies or the total number of drones produced by those colonies. Policy implications. Our study demonstrated that neonicotinoids can elicit a diverse array of lethal (survival) and sublethal (behaviour, reproductive physiology) effects on male honeybees Apis mellifera in the field. These findings should be considered by policy makers looking to adopt and implement science-based, holistic risk assessments to more comprehensively assess effects of chemicals on important ecosystem service providing insects like the honeybee. To date, risk assessment schemes do not specifically address potential effects on male bees. ¬© 2021 The Authors. Journal of Applied Ecology published by John Wiley & Sons Ltd on behalf of British Ecological Society",2021///,2021.0,10.1111/1365-2664.14000,58.0,11,2515.0,2528,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113606698&doi=10.1111%2f1365-2664.14000&partnerID=40&md5=fe7c7549dddf66ad397eca22a0a56e4e,Scopus,"['agro-chemical', 'Apis mellifera', 'colony', 'drifting', 'ecosystem service', 'Hexapoda', 'honeybee', 'neonicotinoid', 'neonicotinoid pesticide', 'reproductive trait', 'sperm', 'survival', 'thiamethoxam']",,,,,0,194,0,
184,694.0,JOUR,Effects of exposure of honey bee colonies to neonicotinoid seed-treated maize crops,"['Pohorecka, K.', 'Skubida, P.', 'Semkiw, P.', 'Miszczak, A.', 'Teper, D.', 'Sikorski, P.', 'Zagibajlo, K.', 'Skubida, M.', 'Zda≈Ñska, D.', 'Bober, A.']",Journal of Apicultural Science,"The effects to honeybee colonies (Apis mellifera L.) during and after exposure to flowering maize (Zea mays L.), grown from seeds coated with clothianidin and imidacloprid was assessed in field-realistic conditions. The experimental maize crops were adjacent to the other flowering agriculture plants. Honey bee colonies were placed in three differently protected maize fields throughout the blooming period, and thereafter they were transferred to a stationary apiary. Samples of pollen loads, bee bread, and adult bees were collected and analyzed for neonicotinoid residues. To ensure high specificity and sensitivity of detection of the analyzed pesticides, a modified QuEChERS extraction method and liquid chromatography coupled with tandem mass spectrometry were used. Clothianidin was detected only in the samples of pollen loads. Their residue levels ranged from 10.0 to 41.0 ng/g (average 27.0 ng/g). Imidacloprid was found in no investigated sample. No negative effects of neonicotinoid seed-treated maize on the development and long-term survival of honey bee colonies were observed. The low proportion of Zea mays pollen in total bee-collected pollen during the maize flowering period was noted. The findings suggest that maize plants are less attractive forage for honey bees than phacelia (Phacelia tanacetifolia Benth.), buckwheat (Fagopyrum Mill.), white clover (Trifolium repens L.), goldenrod (Solidago L.), and vegetation from Brassicaceae family. The results indicate a possibility of reducing the risk of bees being exposed to the toxic effect of insecticidal dusts dispersed during maize sowing by seeding, in the areas surrounding maize crops, plants that bloom later in the year.",2013///,2013.0,10.2478/jas-2013-0029,57.0,2,199.0,208,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893421801&doi=10.2478%2fjas-2013-0029&partnerID=40&md5=67981e3c9f788b6c411d63320c24cea2,Scopus,,,,,,0,195,0,
179,689.0,JOUR,"Sublethal doses of imidacloprid and pyraclostrobin impair fat body of solitary bee Tetrapedia diversipes (Klug, 1810)","['Concei√ß√£o de Assis, J.', 'Eduardo da Costa Domingues, C.', 'Tadei, R.', 'In√™s da Silva, C.', 'Soares Lima, H.M.', 'Decio, P.', 'Silva-Zacarin, E.C.M.']",Environmental Pollution,"Solitary bees present greater species diversity than social bees. However, they are less studied than managed bees, mainly regarding the harmful effects of pesticides present in agroecosystems commonly visited by them. This study aimed to evaluate the effect of residual doses of imidacloprid and pyraclostrobin, alone and in combination, on the fat body (a multifunctional organ) of the neotropical solitary bee Tetrapedia diversipes by means of morphological and histochemical evaluation of oenocytes and trophocytes. Males and females of newly-emerged adults were submitted to bioassays of acute topical exposure. Experimental groups were essayed: control (CTR), solvent control (ACT), imidacloprid (IMI, 0.0028 ng/ŒºL), pyraclostrobin (PYR, 2.7 ng/ŒºL) and imidacloprid + pyraclostrobin (I + P). The data demonstrated that the residual doses applied in T. diversipes adults are sublethal at 96 h. Both oenocytes and trophocytes cells responded to topical exposure to the pesticides, showing morphological changes. In the IMI group, the bee oenocytes showed the greatest proportion of vacuolization and altered nuclei. The pyraclostrobin exposure increased the intensity of PAS-positive labeling (glycogen) in trophocytes. This increase was also observed in the I + P group. Changes in energy reserve (glycogen) of trophocytes indicate a possible mobilization impairment of this neutral polysaccharide to the hemolymph, which can compromise the fitness of exposed individuals. Also, changes in oenocytes can compromise the detoxification function performed by the fat body. This is the first study to show sublethal effects in neotropical solitary bees and highlight the importance of studies with native bees. ¬© 2022 Elsevier Ltd",2022///,2022.0,10.1016/j.envpol.2022.119140,304.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126832056&doi=10.1016%2fj.envpol.2022.119140&partnerID=40&md5=3729d548adcc2a598568c2085d641e33,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'ecotoxicology', 'imidacloprid', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'animal experiment', 'Article', 'controlled study', 'female', 'nonhuman', 'pesticide', 'Pesticides', 'pollen', 'sublethal effect', 'survival analysis', 'Imidacloprids', 'adult', 'Neonicotinoid', 'sublethal dose', 'male', 'unclassified drug', 'animal tissue', 'nontarget organism', 'body fat', 'Fat body', 'Fat Body', 'fungicide', 'morphology', 'pyrachlostrobin', 'pyraclostrobin', 'strobilurin', 'Strobilurins', 'trophocyte', 'bioassay', 'Female', 'Sublethal dose', 'detoxification', 'Detoxification', 'hemolymph', 'qualitative analysis', 'biological marker', 'cell structure', 'cell vacuole', 'cells by function', 'fat pad', 'oenocyte', 'agricultural ecosystem', 'Neotropical Region', 'quantitative analysis', 'glycogen', 'Harmful effects', 'Neotropical bee', 'polysaccharide', 'histochemistry', 'Glycogen', 'Oenocyte', 'Oenocytes', 'Strobilurin', 'Topical exposures', 'Trophocytes']",,,,,0,196,0,
53,563.0,JOUR,Short-term lab assessments and microcolonies are insufficient for the risk assessment of insecticides for bees,"['Van Oystaeyen, A.', 'Klatt, B.K.', 'Petit, C.', 'Lenaerts, N.', 'W√§ckers, F.']",Chemosphere,"Risk assessment studies addressing effects of agrochemicals on bumblebees frequently use microcolonies. These are queenless colonies consisting of workers only in which typically one worker will lay unfertilized male-destined eggs. In the first tier of risk assessment for bees, short-term laboratory experiments (e.g. microcolonies) are used, the results of which will determine whether higher tier (semi-)field experiments are needed. To evaluate the suitability of microcolonies for risk assessment, a direct comparison between different assessment methods for the neonicotinoid pesticides acetamiprid and thiacloprid was made: microcolonies and queenright colonies under short-term laboratory conditions, queenright colonies under long-term laboratory conditions, and queenright colonies under field conditions. Here, we demonstrate that results from microcolonies contradict results from queenright colonies. While thiacloprid negatively impacted gyne production in queenright colonies, it had a positive effect on microcolony size. By contrast, thiacloprid had no significant effect on fitness parameters of queenright colonies under short-term laboratory conditions when mostly workers are produced. These results thus highlight both the need for long term assessments, allowing evaluation of gyne production, and the risk of reaching erroneous conclusions when using microcolonies. The negative effect of thiacloprid on colony fitness was confirmed under field conditions, where thiacloprid affected the production of reproductives, colony weight gain, worker weight, and foraging behaviour. For acetamiprid, a negative trend on colony fitness could only be shown in a field setup. Therefore, field-realistic setups, which allow colonies to forage freely, are most appropriate to assess sublethal effects of pesticides affecting behaviour and learning. ¬© 2020 Elsevier Ltd",2021///,2021.0,10.1016/j.chemosphere.2020.128518,273.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092790597&doi=10.1016%2fj.chemosphere.2020.128518&partnerID=40&md5=fb8a28fcd64a9319bbbfbef71f5b2696,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'acetamiprid', 'foraging behavior', 'Foraging behaviours', 'neonicotinoid pesticide', 'nonhuman', 'pesticide', 'Pesticides', 'risk assessment', 'Risk assessment', 'sublethal effect', 'Sublethal effects', 'Pesticide effects', 'Sub-lethal effects', 'body weight gain', 'comparative study', 'organism colony', 'reproduction', 'worker (insect)', 'laboratory', 'laboratory method', 'male', 'Health', 'thiacloprid', 'Agricultural chemicals', 'Bumblebees', 'evaluation study', 'Field conditions', 'Field experiment', 'fitness', 'Laboratories', 'Laboratory conditions', 'Laboratory experiments', 'Male', 'Microcolonies', 'Microcolony', 'Reproduction', 'Risk Assessment']",,,,,0,197,0,
291,801.0,CONF,Guttation and the risk for honey bee colonies (Apis mellifera L.): a worst case semi-field scenario in maize with special consideration of impact on bee brood and brood development,"['Frommberger, M', 'Pistorius, J', 'Joachimsmeier, I', 'Schenke, D']",HAZARDS OF PESTICIDES TO BEES: 11TH INTERNATIONAL SYMPOSIUM OF THE ICP-PR BEE PROTECTION GROUP,"Background: The possible risk of guttation for bees was investigated in two semi-field studies with maize treated with clothianidin. In a worst-case scenario set-up the effects on adult and brood mortality of bees with special consideration of the brood development of the bees were assessed. Results: Due to the weather conditions in the first experiment guttation occurred only once, which caused a high mortality and a brood-termination rate of up to 100 % in the worst-case scenario without additional water supply but no clear increase of mortality or brood termination was observed when water was supplied. In the second experiment guttation in maize occurred on 5 of 10 days. The mortality in treated variants with water supply and control variants with untreated seeds was on a similar level and within normal range. The brood-termination rate was in the control below 16 %, in the treatment from 16 to 43 %. Conclusion: In the first experiment in the variant with treated maize and no additional water supply, an artificial and extreme situation a high impact on mortality and also on the brood development was observed, indicating the sensitivity of the test system but representing an unrealistic worst case scenario. In variants with treated maize and additional water supply no clear effects on adult mortality and brood were observed in the first and the second experiment.",2012///,2012.0,10.5073/jka.2012.437.015,437.0,,71.0,75,,,,1868-9892,WOS:000393148200010,,,0,198,0,
143,653.0,JOUR,High nutritional status promotes vitality of honey bees and mitigates negative effects of pesticides,"['Castle, D.', 'Alkassab, A.T.', 'Bischoff, G.', 'Steffan-Dewenter, I.', 'Pistorius, J.']",Science of the Total Environment,"Honey bee health is affected by multiple stressors, such as the exposure to plant protection products (PPPs), dietary limitation, monofloral diets and pressure of diseases and pathogens and their interactions. Here, we analysed the interacting effects of plant protection products and low nutritional pollen source on honey bee health under semi-field conditions. We established a healthy honey bee colony in each of 24 tents, planted either with monofloral maize, maize with a diverse flower strip or with monofloral Phacelia tanacetifolia. To evaluate the interaction between exposure to PPPs and nutritional status, a mixture of the insecticide thiacloprid and the fungicide prochloraz was applied. For each colony, we investigated brood capping rate as well as adult longevity, body and head weight, and enzyme activity of acetylcholinesterase and P450 reductase of newly hatched worker bees. We found a significant reduced capping rate in treated maize compared to flowering strips and Phacelia, but no interaction effect between pesticide treatment and nutritional status on capping rate. The response to treatment on the longevity of adults differed significantly between maize and Phacelia, with flower strips being intermediate, indicating interaction effects of PPP treatment and low pollen quality in maize compared to Phacelia and flowering strip treatments. Head weight of newly hatched worker bees showed significant interaction of nutritional status and treatment of PPPs. PPPs slightly increased body weight in all nutritional statuses, except for Phacelia. Enzyme activity of acetylcholinesterase and P450 reductase showed significant different responses between maize and Phacelia to PPP exposure, but not between maize and flowering strip. Our results support the hypothesis that higher pollen quality promotes development of larvae and pupae, longevity of adults and detoxification of PPPs. ¬© 2021 The Authors",2022///,2022.0,10.1016/j.scitotenv.2021.151280,806.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118873762&doi=10.1016%2fj.scitotenv.2021.151280&partnerID=40&md5=0ca3d2c7454029984b7065fed637e12c,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Article', 'controlled study', 'field study', 'neonicotinoid pesticide', 'nonhuman', 'pesticide', 'Pesticides', 'Plants (botany)', 'pollen', 'pollution exposure', 'Apis mellifera', 'honeybee', 'flower', 'adult', 'organism colony', 'longevity', 'Honey bee', 'Pollen', 'thiacloprid', 'body weight', ""Workers'"", 'fungicide', 'cytochrome P450', 'larval development', 'population dynamics', 'species diversity', 'detoxification', 'Detoxification', 'acetylcholinesterase', 'Acetylcholinesterase', 'enzyme activity', 'Nutrition', 'Plant protection products', 'pupa', 'physiological stress', 'maize', 'prochloraz', 'plant protection product', 'Phacelia tanacetifolia', 'Enzyme activity', 'nutritional status', 'brood capping', 'Combined stressor', 'Combined stressors', 'Enzymes activity', 'Grain (agricultural product)', 'head weight', 'Interaction effect', 'negative feedback', 'Nutritional Status', 'nutritional value', 'pollen development', 'Pollen quality']",,,,,0,199,0,
